840.97,55.501,15.258,1,1,1165.4,8.829,75.522,1,1,1037.8,54.676,14.713,1,1,812.75,23.96,15.983,1,1,1257.4,21.039,127.33,1,1,1462.2,39.792,12.55,1,1,1516.7,21.75,5.335,1,1,1705.5,14.541,109,1,1,938.93,26.688,113.2,1,1,1851.5,21.72,48.494,1,2
1478.2,55.347,15.347,2,1,1816.6,8.749,75.506,2,1,1135.5,54.724,14.767,2,1,1558.7,23.856,16.044,2,1,1638.2,20.967,127.37,2,1,852.84,39.854,12.516,2,1,941.87,21.656,5.263,2,1,1797.7,14.449,109.04,2,1,1192.1,26.593,113.2,2,1,1568.6,21.711,48.48,2,2
607.91,55.442,15.284,3,1,678.22,8.821,75.494,3,1,560.67,54.734,14.759,3,1,624.52,23.911,16.001,3,1,732.38,21.011,127.33,3,1,602.19,39.826,12.552,3,1,650.17,21.68,5.347,3,1,752,14.453,108.98,3,1,620.43,26.616,113.21,3,1,706.7,21.699,48.52,3,2
1092.6,56.963,21.427,1,1,1754.3,48.019,140.75,1,1,972.7,47.176,122.07,1,1,1279.2,14.527,31.157,1,1,799.38,50.259,146.44,1,1,681.8,44.598,59.404,1,1,764.42,16.009,12.567,1,1,1071.8,44.737,119.64,1,1,2458.9,16.856,120.91,1,1,2728.5,28.701,123.62,1,2
1609.1,56.879,21.429,2,1,1801.6,47.989,140.7,2,1,956.14,47.219,122.19,2,1,1473.8,14.498,31.138,2,1,1171.1,50.198,146.49,2,1,1635.1,44.556,59.393,2,1,1419.6,16.048,12.521,2,1,1442.5,44.786,119.59,2,1,1490,16.741,120.92,2,1,1962.5,28.591,123.66,2,2
623.29,56.892,21.491,3,1,751.22,48.024,140.68,3,1,574.1,47.198,122.15,3,1,673.82,14.464,31.127,3,1,716.36,50.197,146.45,3,1,693.67,44.507,59.415,3,1,720.23,16.001,12.505,3,1,665.42,44.759,119.64,3,1,635.14,16.761,120.97,3,1,725.77,28.586,123.68,3,2
1440.8,67.321,29.417,1,1,779.58,60.138,60.654,1,2,1474,27.668,124.16,1,1,1069.9,13.957,36.955,1,1,2152.2,20.741,127.6,1,2,427.57,45.832,61.722,1,1,1213.6,14.101,37.889,1,1,1440.3,5.098,121.35,1,1,1477.9,18.191,125.4,1,1,1184.8,21.466,48.303,1,3
1339.6,67.316,29.369,2,1,1768,60.107,60.565,2,2,1226.8,27.581,124.04,2,1,1531.9,14.063,36.941,2,1,1592.9,20.691,127.62,2,2,1602.1,45.514,61.336,2,1,1203.9,14.02,37.824,2,1,1393.2,5.095,121.41,2,1,1309.8,18.187,125.39,2,1,1605.7,21.452,48.266,2,3
574.43,67.334,29.386,3,1,818.02,60.12,60.6,3,2,629.16,27.662,124.06,3,1,713.36,14.037,36.876,3,1,698.38,20.705,127.6,3,2,575.99,45.763,61.758,3,1,782.23,14.021,37.826,3,1,712.89,5.056,121.42,3,1,621.45,18.183,125.34,3,1,784.32,21.446,48.28,3,3
1271.6,53.199,37.327,1,1,1433.9,9.288,63.122,1,2,1280.2,24.863,141.74,1,1,712.04,8.564,54.728,1,1,2613.7,53.708,131.56,1,2,1151.9,48.252,71.466,1,1,1269,22.498,74.035,1,1,1967.3,46.98,125.67,1,1,1409.5,13.565,126.8,1,1,1603.4,56.662,116.95,1,3
1708.1,53.196,37.327,2,1,1861.9,9.258,63.125,2,2,870.59,24.922,141.68,2,1,2089.5,8.554,54.603,2,1,1551.3,53.657,131.61,2,2,1432.5,48.26,71.486,2,1,1054.7,22.41,74.042,2,1,1820.7,47.098,125.55,2,1,1227.1,13.553,126.89,2,1,2277.3,56.669,116.88,2,3
521.01,53.237,37.31,3,1,661,9.241,63.1,3,2,599.86,24.876,141.72,3,1,780.57,8.572,54.683,3,1,700.18,53.693,131.59,3,2,747.18,48.262,71.489,3,1,732.22,22.477,74.005,3,1,761.9,46.978,125.68,3,1,642.05,13.557,126.88,3,1,649.29,56.658,116.92,3,3
1718.5,57.294,40.532,1,1,1161.1,8.537,76.018,1,2,833.14,31.89,149.43,1,1,879.48,32.663,2.921,1,2,1013.4,49.282,135.8,1,2,1893.5,41.793,129.09,1,1,1166.9,23.973,135.81,1,1,973.43,41.537,132.31,1,1,1978.2,50.511,117.96,1,2,1421.9,61.446,132.53,1,3
1475.2,57.416,40.478,2,1,1611.8,8.555,75.998,2,2,886.92,31.863,149.44,2,1,1002.3,32.561,2.722,2,2,1113.2,49.211,135.73,2,2,1671.1,41.791,129.07,2,1,1343.3,23.948,135.79,2,1,1770.7,41.607,132.38,2,1,1620.3,50.422,117.99,2,2,1526,61.369,132.55,2,3
580.12,57.384,40.546,3,1,674.31,8.573,76,3,2,608.37,31.89,149.4,3,1,640.11,32.616,2.817,3,2,668.5,49.213,135.75,3,2,729.74,41.818,129.09,3,1,749.83,23.967,135.78,3,1,669.94,41.543,132.31,3,1,622.66,50.473,117.97,3,2,561.5,61.42,132.56,3,3
949.3,62.849,40.065,1,1,1493.5,48.274,78.82,1,2,1595.5,55.225,14.973,1,2,910.8,9.366,11.097,1,2,766.43,61.641,55.97,1,3,863.85,19.48,127.88,1,1,1020.4,15.761,12.78,1,2,2132.7,53.704,64.092,1,2,2838.8,16.717,120.55,1,2,1703.6,14.333,52.361,1,4
1666.8,62.804,40.053,2,1,1626.8,48.237,78.759,2,2,1028.9,55.172,15.014,2,2,2135.3,9.311,11.06,2,2,1638.3,61.629,55.911,2,3,838.29,19.444,127.87,2,1,1060.7,15.783,12.833,2,2,1776.6,53.684,64.061,2,2,1383.7,16.696,120.59,2,2,1799.5,14.319,52.2,2,4
