3184,23.573,102.71,1,1,1309.8,16.541,12.295,1,1,1099.6,27.486,117.01,1,1,1406.5,55.48,9.887,1,1,1046.1,12.368,7.827,1,1,1216.7,63.864,6.321,1,1,1663.9,15.575,56.639,1,1,2490.3,40.793,119.16,1,1,1836,24.681,109,1,1,1875.8,16.461,117.65,1,1,1505.8,51.175,119.24,1,1,893.85,18.82,12.839,1,1,1166.5,12.735,14.781,1,1,2140.5,19.239,142.03,1,1,846.85,15.302,116.55,1,1,2063.9,11.918,127.84,1,1
1319.9,23.646,102.51,2,1,787.96,16.533,12.329,2,1,853.17,27.326,116.89,2,1,804.58,55.417,9.917,2,1,658.65,12.254,7.842,2,1,638.32,63.835,6.335,2,1,934.52,15.473,56.68,2,1,1166.8,40.859,119.13,2,1,925.15,24.697,109.03,2,1,928.65,16.418,117.64,2,1,1048,51.226,119.21,2,1,831.13,18.662,12.904,2,1,1374.6,12.811,14.72,2,1,829.32,19.488,142.02,2,1,1211.7,15.231,116.49,2,1,711.5,11.7,127.9,2,1
606.15,23.633,102.56,3,1,498.94,16.449,12.294,3,1,474.45,27.384,116.93,3,1,512.15,55.466,9.844,3,1,449.97,12.257,7.86,3,1,419.33,63.845,6.355,3,1,530.46,15.433,56.653,3,1,550.4,40.821,119.17,3,1,636.76,24.727,109.06,3,1,575.38,16.407,117.66,3,1,528.43,51.243,119.28,3,1,434.04,18.734,12.867,3,1,473.85,12.663,14.751,3,1,583.09,19.337,141.98,3,1,708.82,15.289,116.58,3,1,474.1,11.766,127.89,3,1
755.96,55.213,129.15,1,1,650.27,8.714,62.13,1,1,2405.5,29.727,119.99,1,1,1117.9,9.805,73.299,1,1,938.38,50.977,11.827,1,1,742.25,52.024,109.47,1,1,2021.6,51.238,120.38,1,1,1228,16.782,129.85,1,1,1167.1,12.713,120.13,1,1,1248.9,14.266,13.009,1,2,1892.9,21.314,133.06,1,1,1111.9,13.497,52.246,1,1,2012.7,28.355,62.765,1,1,3529.9,48.261,123.89,1,2,1308.7,24.619,129.59,1,1,2004.9,54.876,142.2,1,1
1115.9,55.108,129.07,2,1,1890.8,8.777,62.131,2,1,1028.5,29.701,119.92,2,1,976.02,9.789,73.329,2,1,730.24,51.008,11.778,2,1,1044.8,51.951,109.55,2,1,1347.8,51.267,120.36,2,1,690.24,16.751,129.85,2,1,1248,12.697,120.21,2,1,1076.3,14.122,13.012,2,2,923.53,21.229,132.99,2,1,1147.9,13.465,52.154,2,1,944.64,28.35,62.61,2,1,812.23,48.254,123.86,2,2,871.57,24.635,129.49,2,1,907.85,54.936,142.24,2,1
627.01,55.05,129.12,3,1,893.41,8.82,62.104,3,1,509.29,29.678,120,3,1,457.03,9.752,73.255,3,1,438.73,51.014,11.769,3,1,583.58,52.016,109.55,3,1,575.02,51.261,120.4,3,1,506.35,16.766,129.76,3,1,653.49,12.665,120.15,3,1,448.46,14.224,13.039,3,2,525.33,21.149,133.03,3,1,580.49,13.485,52.225,3,1,598.04,28.371,62.717,3,1,628.79,48.277,123.92,3,2,596.57,24.61,129.5,3,1,638.32,54.907,142.28,3,1
1864,52.372,136.32,1,1,1208.5,18.979,120.42,1,1,2968.1,52.99,124.42,1,1,2961,15.7,136.12,1,1,3939,41.766,93.622,1,1,3756.2,19.309,121.88,1,1,1379.1,19.95,124.67,1,1,1368.3,21.988,112,1,2,2270.9,12.582,12.522,1,2,1068.2,13.247,18.946,1,2,2326.1,12.996,145.46,1,1,789.03,32.144,112.98,1,1,1956.4,20.591,137.97,1,1,1782.6,13.994,126.39,1,2,1253.6,42.843,110.53,1,2,1526.8,15.267,158.09,1,1
939.69,52.287,136.28,2,1,1443.2,18.75,120.49,2,1,936.09,52.98,124.36,2,1,1160,15.857,135.97,2,1,1596,41.765,93.644,2,1,991.43,19.299,121.93,2,1,966.4,20.076,124.7,2,1,710.54,21.862,112.04,2,2,642.38,12.455,12.478,2,2,1267.7,13.155,18.979,2,2,766.84,13.003,145.48,2,1,579.89,32.135,113.03,2,1,1033.9,20.469,138.02,2,1,411.02,14.013,126.4,2,2,1020.4,42.764,110.4,2,2,735.18,15.217,158.03,2,1
627.45,52.304,136.26,3,1,698.42,18.661,120.47,3,1,585.63,53.062,124.37,3,1,595.51,15.792,135.97,3,1,586.98,41.786,93.653,3,1,648.09,19.251,121.95,3,1,524.34,20.099,124.69,3,1,441.31,21.864,112.02,3,2,490.65,12.469,12.453,3,2,493.96,13.166,19.083,3,2,598.61,13.015,145.47,3,1,423.23,32.209,112.98,3,1,575.73,20.467,138.03,3,1,369.31,14.002,126.38,3,2,519.72,42.78,110.5,3,2,637.98,15.24,158.13,3,1
2306.9,57.083,136.69,1,1,2474.1,19.292,120.22,1,2,546.67,21.451,15.027,1,2,2901.7,8.075,141.76,1,1,2153.5,38.549,116.85,1,1,969.53,27.96,136.06,1,1,952.28,23.95,126.06,1,1,2241.1,43.017,114.67,1,2,1324.2,16.514,21.267,1,2,1014.4,16.787,96.276,1,2,2005.1,23.89,112.99,1,2,2617.8,18.236,12.096,1,2,956.46,53.933,150.18,1,1,1921.4,9.537,66.905,1,3,3679.2,14.796,115.69,1,2,1361.5,10.092,123.42,1,2
1041.1,57.245,136.52,2,1,1274.9,19.195,120.14,2,2,852.46,21.437,15.021,2,2,765.12,8.055,141.66,2,1,854.94,38.642,116.83,2,1,835.94,27.766,136.03,2,1,1415.5,23.87,126.1,2,1,992.39,43.125,114.64,2,2,830.39,16.513,21.265,2,2,877.96,16.76,95.996,2,2,750.48,23.899,113.01,2,2,580.84,18.167,12.075,2,2,850.62,53.818,150.12,2,1,1206.2,9.518,66.836,2,3,848.46,14.779,115.75,2,2,897.9,10.021,123.36,2,2
659.97,57.197,136.56,3,1,618.04,19.206,120.16,3,2,404.87,21.402,14.973,3,2,533.9,8.073,141.75,3,1,521.86,38.549,116.98,3,1,547.27,27.872,135.99,3,1,640.83,23.856,126.06,3,1,553.51,43.101,114.68,3,2,474.04,16.499,21.196,3,2,475.39,16.77,96.007,3,2,512.43,23.952,113.05,3,2,415.51,18.16,12.029,3,2,581.09,53.907,150.15,3,1,616.03,9.467,66.864,3,3,561.14,14.795,115.73,3,2,484.19,10.06,123.43,3,2
1706.6,18.022,141.67,1,1,1346.8,17.789,4.163,1,3,565.36,10.891,54.725,1,2,1335.6,50.451,3.568,1,2,1614.2,19.825,117.24,1,1,671.39,64.823,7.061,1,2,1379.8,41.302,47.66,1,2,2909.1,15.815,129.71,1,2,1653.3,10.734,21.914,1,2,1491.5,41.094,106.81,1,2,3609.8,23.536,118.75,1,2,1044,17.769,20.957,1,2,2486.9,12.535,14.755,1,2,1619.1,16.27,108.23,1,3,2745.1,24.34,129.56,1,2,2041.1,45.766,124.87,1,2
1253.1,17.981,141.77,2,1,712.61,17.665,4.053,2,3,1769.8,10.82,54.695,2,2,1062.1,50.225,3.195,2,2,874.54,19.687,117.17,2,1,824.99,64.902,7.237,2,2,770.01,41.332,47.688,2,2,738.96,15.696,129.64,2,2,1208.7,10.837,22.133,2,2,699.25,41.075,106.8,2,2,874.42,23.492,118.65,2,2,923.25,17.76,21.064,2,2,916.97,12.498,14.691,2,2,522.16,16.267,108.25,2,3,902.49,24.441,129.51,2,2,723.24,45.786,124.82,2,2
604.73,18.007,141.78,3,1,570.36,17.565,4.063,3,3,715.18,10.818,54.718,3,2,449.14,50.405,3.547,3,2,462.09,19.702,117.2,3,1,511.75,64.916,7.08,3,2,440.95,41.283,47.688,3,2,537.63,15.699,129.58,3,2,520.99,10.729,21.947,3,2,464.41,41.063,106.8,3,2,489.71,23.432,118.71,3,2,489.9,17.728,20.886,3,2,446.26,12.473,14.803,3,2,393.72,16.281,108.24,3,3,576.12,24.394,129.52,3,2,477.59,45.763,124.84,3,2
614.99,4.405,50.036,1,2,2226.6,13.737,14.692,1,3,428.14,63.162,68.107,1,2,917.27,31.106,27.716,1,2,4064.5,41.289,126.6,1,1,1275.4,21.861,105.85,1,2,3704.3,16.255,55.913,1,2,1937.7,47.975,19.004,1,3,2875.6,21.221,112.77,1,2,2270.6,42.819,110.73,1,2,3412.9,51.137,119.94,1,2,2983.4,13.793,51.727,1,2,873.09,11.607,46.317,1,2,2956.5,46.724,117.21,1,3,578.34,58.873,44.093,1,3,3686.8,11.609,128.35,1,2
1336.4,4.32,50.007,2,2,830,13.832,14.886,2,3,1422.7,63.227,68.056,2,2,829.1,31.118,27.586,2,2,844.94,41.324,126.6,2,1,840.09,21.713,105.83,2,2,947,16.2,55.897,2,2,656.13,48.048,18.968,2,3,943.57,21.191,112.72,2,2,706.85,42.799,110.7,2,2,907.31,51.194,119.92,2,2,954.71,13.757,51.707,2,2,1050.7,11.483,46.274,2,2,733.86,46.727,117.2,2,3,1395.3,58.928,44.026,2,3,715.53,11.441,128.35,2,2
660.35,4.303,49.992,3,2,483.11,13.727,14.727,3,3,640.01,63.191,68.072,3,2,409.64,31.158,27.618,3,2,673.27,41.298,126.59,3,1,498.65,21.72,105.85,3,2,520.18,16.228,55.897,3,2,446.03,48.017,19.035,3,3,602.89,21.195,112.78,3,2,489.14,42.825,110.74,3,2,522.73,51.148,119.9,3,2,530.69,13.757,51.731,3,2,490.05,11.523,46.249,3,2,491.29,46.766,117.2,3,3,790.43,58.956,44.029,3,3,452.8,11.493,128.31,3,2
1273.2,12.54,71.699,1,2,1171.1,2.681,25.419,1,3,472.93,69.313,87.646,1,2,1995.1,13.128,47.78,1,2,1000.8,39.341,154.67,1,1,2119,52.493,109.48,1,2,948.9,54.714,114.16,1,2,1577.9,49.909,23.74,1,3,1826.9,13.05,121.2,1,2,2078.2,21.506,111.5,1,2,1305.6,50.762,129.84,1,2,3491.1,31.409,112.96,1,2,974.87,8.107,57.62,1,2,2833.2,46.329,124.42,1,3,586.78,59.67,57.164,1,3,944.96,46.519,129.09,1,2
823.87,12.499,71.717,2,2,1580.4,2.619,25.393,2,3,1516.5,69.132,87.665,2,2,832.67,13.254,47.741,2,2,773.41,39.356,154.62,2,1,987.29,52.429,109.48,2,2,824.6,54.681,114.3,2,2,787.09,49.979,23.661,2,3,1386.8,12.941,121.06,2,2,858.65,21.463,111.43,2,2,914.65,50.754,129.88,2,2,648.62,31.373,112.94,2,2,1630.6,8.058,57.547,2,2,682.16,46.31,124.4,2,3,1432.5,59.656,57.152,2,3,754.85,46.529,129,2,2
