263.44,57.621,3.345,1,1,202.5,36.332,3.348,1,1,207.23,26.399,4.847,1,1,206.29,20.95,2.102,1,1,225.93,47.597,4.13,1,1,213.5,41.781,7.565,1,1,203.63,49.727,2.359,1,1,214.57,44.279,2.886,1,1,205.6,18.973,4.34,1,1,211.91,19.723,3.103,1,1
1941.2,57.614,3.361,2,1,371.42,36.286,3.364,2,1,398.15,26.348,4.796,2,1,1707.2,20.962,2.185,2,1,717,47.489,4.113,2,1,1026.7,41.786,7.529,2,1,484.55,49.798,2.37,2,1,624.49,44.318,2.932,2,1,1461.9,18.975,4.323,2,1,1077.2,19.688,3.094,2,1
622.74,57.69,3.343,3,1,498.47,36.329,3.367,3,1,444.58,26.396,4.84,3,1,878.3,20.911,2.099,3,1,550.21,47.486,4.09,3,1,744.44,41.782,7.568,3,1,528.06,49.724,2.309,3,1,563.19,44.254,2.824,3,1,649.52,18.938,4.318,3,1,865.81,19.681,3.124,3,1
752.04,50.727,13.741,1,1,207.18,8.31,4.09,1,1,212.69,17.744,4.619,1,1,218.9,35.3,5.037,1,1,203.8,66.338,2.853,1,1,211.53,4.102,14.015,1,1,201.76,30.876,2.357,1,1,204.71,56.667,3.103,1,1,222.24,58.426,9.781,1,1,217.62,23.191,6.33,1,1
1127.6,50.818,13.714,2,1,1243.8,8.287,4.102,2,1,843.81,17.703,4.599,2,1,529.06,35.272,4.967,2,1,1493,66.444,2.86,2,1,890.25,4.059,13.953,2,1,489.98,30.837,2.298,2,1,1119.5,56.654,3.064,2,1,1289.2,58.231,9.919,2,1,1161.1,23.172,6.397,2,1
478.65,50.723,13.778,3,1,811.06,8.279,4.101,3,1,578.04,17.682,4.563,3,1,573.62,35.297,5.015,3,1,879.39,66.343,2.891,3,1,596.94,4.065,13.98,3,1,554.32,30.869,2.374,3,1,736.88,56.676,3.057,3,1,624.1,58.397,9.786,3,1,719.05,23.096,6.303,3,1
411.81,61.06,26.224,1,1,202.52,39.803,5.331,1,1,210.55,14.751,6.83,1,1,204.96,49.473,5.58,1,1,269.87,52.568,4.646,1,1,218.29,6.896,16.036,1,1,181.83,33.235,4.455,1,1,464.88,53.039,9.415,1,1,219.23,15.998,9.576,1,1,205.71,60.885,7.815,1,1
2216.1,61.133,26.101,2,1,414.17,39.852,5.269,2,1,827.77,14.737,6.794,2,1,426.76,49.458,5.581,2,1,755.8,52.665,4.597,2,1,764.78,6.753,15.999,2,1,416.48,33.111,4.343,2,1,958.43,52.971,9.304,2,1,1368.6,15.982,9.522,2,1,1062.4,60.836,7.896,2,1
569,61.141,26.184,3,1,479.67,39.792,5.32,3,1,655.46,14.756,6.764,3,1,542.52,49.493,5.591,3,1,604.38,52.705,4.594,3,1,550.71,6.864,16.026,3,1,497.76,33.225,4.51,3,1,645.67,52.939,9.253,3,1,663.71,15.975,9.544,3,1,701.9,60.844,7.829,3,1
338.42,64.25,25.464,1,1,206.31,4.093,4.584,1,1,363.08,19.738,7.855,1,1,207.64,17.74,5.831,1,1,205.69,62.626,4.841,1,1,262.66,44.561,18.662,1,1,293.1,24.994,4.246,1,1,239.91,63.782,13.027,1,1,225.05,56.121,14.715,1,1,197.78,59.599,10.881,1,1
