2347.3,25.14,8.605,1,1,1024.7,21.024,56.962,1,1,3225.3,26.592,123.64,1,1,3024.5,19.977,9.562,1,1,1311.3,35.865,15.76,1,1,2912.5,16.831,45.625,1,1,836.75,48.024,10.594,1,1,1297.2,10.604,10.085,1,1,1629,24.199,99.802,1,1,1131.3,58.192,8.601,1,1,1798.7,57.967,120.59,1,1,1752.4,23.184,103.57,1,1,2774.9,60.631,124.61,1,1,1739,15.998,59.399,1,1
692.96,25.055,8.65,2,1,882.42,20.986,56.893,2,1,852.75,26.694,123.62,2,1,731.14,19.995,9.517,2,1,709.22,35.912,15.765,2,1,711.39,16.81,45.766,2,1,708.7,47.885,10.567,2,1,709.65,10.55,10.08,2,1,888.06,24.171,99.867,2,1,483.18,58.143,8.541,2,1,1012.4,57.978,120.56,2,1,1000.7,23.256,103.47,2,1,886.48,60.611,124.62,2,1,945.92,15.958,59.38,2,1
496.49,25.143,8.598,3,1,578.39,20.964,57.011,3,1,560.82,26.56,123.64,3,1,529.67,19.933,9.605,3,1,426.66,35.928,15.723,3,1,542.35,16.792,45.821,3,1,478.09,47.993,10.547,3,1,541.65,10.482,10.089,3,1,502.48,24.172,99.867,3,1,418.05,58.174,8.478,3,1,648.29,57.952,120.56,3,1,512.33,23.172,103.57,3,1,550.5,60.629,124.67,3,1,487.99,15.925,59.376,3,1
1662.4,26.689,124.7,1,1,1003.1,18.972,113.96,1,1,788.61,52.704,11.544,1,2,1136.9,19.478,52.726,1,1,897.83,26.356,49.515,1,1,1221.4,14.739,8.666,1,2,1275.1,57.94,33.446,1,1,3438.4,15.017,69.083,1,1,1336.3,22.687,104.89,1,1,1121.9,22.01,19.21,1,1,3725.9,28.918,125.1,1,1,1989.9,11.578,128.32,1,1,1683.2,29.907,127.88,1,1,2476.7,22.007,119.17,1,1
916.02,26.612,124.64,2,1,778.15,18.983,113.94,2,1,582.8,52.68,11.552,2,2,955.42,19.429,52.586,2,1,798.1,26.441,49.582,2,1,543.72,14.787,8.561,2,2,852.14,57.88,33.387,2,1,952.29,15.002,69.102,2,1,896.79,22.647,104.76,2,1,828.36,21.91,19.235,2,1,685.14,28.82,125.17,2,1,1031.8,11.513,128.38,2,1,808.16,29.828,127.78,2,1,781.76,21.97,119.19,2,1
639.02,26.58,124.59,3,1,513.31,18.96,113.94,3,1,391.8,52.684,11.556,3,2,570.44,19.493,52.721,3,1,473.26,26.441,49.542,3,1,468.23,14.811,8.563,3,2,558.67,57.917,33.414,3,1,504.97,14.952,69.138,3,1,531.97,22.693,104.86,3,1,429.94,21.984,19.277,3,1,556.5,28.842,125.17,3,1,662.5,11.451,128.35,3,1,533.45,29.871,127.78,3,1,520.92,21.907,119.2,3,1
1755,17.766,8.114,1,2,1064.2,28.198,114.65,1,1,1251.3,16.756,15.784,1,2,1669.2,18.501,119.73,1,1,1972.2,21.702,51.742,1,1,2143.2,11.059,11.729,1,2,1301,22.241,46.805,1,1,1044.6,52.709,125.65,1,1,1013.3,49.258,105.04,1,1,786.99,19.009,22.944,1,1,2520.2,58.832,126.64,1,1,2972.9,22.481,104.29,1,2,1135.8,26.367,143.29,1,1,1787.8,20.694,126.34,1,1
804.01,17.693,7.975,2,2,714.64,28.177,114.67,2,1,588.78,16.703,15.758,2,2,812.39,18.559,119.66,2,1,836.22,21.649,51.69,2,1,597.36,11.089,11.787,2,2,750.05,22.189,46.797,2,1,801.03,52.576,125.63,2,1,986.27,49.315,105.04,2,1,822.76,18.982,23.001,2,1,801.87,58.934,126.58,2,1,975.9,22.349,104.29,2,2,1034.9,26.418,143.25,2,1,817.35,20.766,126.28,2,1
596.23,17.658,8.163,3,2,510.58,28.136,114.7,3,1,442.59,16.75,15.803,3,2,513.74,18.479,119.7,3,1,487.24,21.712,51.65,3,1,497.95,11.071,11.792,3,2,456.98,22.162,46.768,3,1,555.11,52.631,125.65,3,1,574.66,49.265,105.02,3,1,465.59,18.97,23.084,3,1,586.68,58.841,126.57,3,1,586.2,22.401,104.25,3,2,635.12,26.434,143.23,3,1,571.44,20.737,126.37,3,1
2454.3,16.463,48.545,1,2,1016.2,33.269,139.72,1,1,1203.8,12.089,28.555,1,2,1549.9,12.303,135.13,1,1,999.09,21.759,150.4,1,1,1490.2,41.522,25.155,1,2,1198.2,43.58,111.2,1,1,3119.5,22.38,128.11,1,1,884.54,51.462,113.22,1,1,667.56,49.726,22.968,1,1,1399.5,22.254,50.752,1,2,1721.9,10.859,129.1,1,2,1288.4,57.628,15.328,1,2,1703.8,54.66,14.008,1,2
