159.22,48.73,2.114,1,1,173.82,6.59,4.863,1,1,155.18,10.792,2.357,1,1,166.59,59.077,3.874,1,1,158.47,10.544,2.866,1,1,178.65,68.282,4.605,1,1,154.93,12.022,3.099,1,1,163.12,54.194,5.834,1,1,155.2,13.266,4.095,1,1,169.68,57.649,2.063,1,1,157.53,64.36,3.85,1,1,217.06,5.719,4.471,1,1,156.13,11.284,6.329,1,1,156.76,8.307,7.073,1,1,160.29,56.913,6.327,1,1,169.25,60.126,5.272,1,1
797.57,48.867,2.186,2,1,1361,6.56,4.858,2,1,711,10.752,2.341,2,1,713.98,59.172,3.866,2,1,695.78,10.519,2.83,2,1,772.86,68.464,4.596,2,1,878.19,11.957,3.158,2,1,1121.3,54.215,5.876,2,1,823.37,13.279,4.111,2,1,838.38,57.744,2.118,2,1,845.47,64.369,3.848,2,1,1174.9,5.86,4.269,2,1,730.42,11.336,6.333,2,1,829.43,8.358,7.205,2,1,1116.9,56.853,6.328,2,1,1281,60.125,5.37,2,1
469.94,48.809,2.095,3,1,1036.4,6.582,4.815,3,1,616.68,10.77,2.315,3,1,565.42,59.171,3.838,3,1,499.01,10.435,2.803,3,1,540.93,68.374,4.561,3,1,484.15,11.966,3.067,3,1,628.37,54.272,5.832,3,1,608.97,13.207,4.034,3,1,726.01,57.734,2.09,3,1,602.19,64.401,3.819,3,1,667.27,5.86,4.334,3,1,586.67,11.257,6.306,3,1,436.2,8.283,7.082,3,1,460.54,56.947,6.35,3,1,711.96,60.116,5.355,3,1
158.42,62.125,5.825,1,1,231.94,9.006,13.811,1,1,92.689,12.502,4.08,1,1,439.88,54.298,6.853,1,1,168.33,7.374,6.841,1,1,192.25,13.026,9.042,1,1,154.34,55.428,5.086,1,1,267.8,9.303,11.389,1,1,155.83,58.651,10.793,1,1,159.13,3.601,2.608,1,1,161.21,58.893,4.353,1,1,155.44,17.975,5.588,1,1,155.27,62.624,7.321,1,1,166.41,55.666,7.818,1,1,161.8,54.929,10.795,1,1,159.41,6.824,6.08,1,1
1185.8,62.021,5.877,2,1,1042.6,8.979,13.832,2,1,673.7,12.06,3.55,2,1,733.35,54.195,6.528,2,1,745.86,7.24,6.879,2,1,1041.5,12.928,9.049,2,1,648.37,55.583,5.016,2,1,730.31,9.202,11.09,2,1,541.62,58.655,10.804,2,1,1635.5,3.617,2.535,2,1,802.02,58.952,4.355,2,1,700.84,17.835,5.538,2,1,956.74,62.585,7.322,2,1,1416.7,55.816,7.826,2,1,786.64,54.897,10.737,2,1,659.38,6.699,6.063,2,1
571.31,62.109,5.804,3,1,571.75,8.923,13.763,3,1,301.9,12.503,4.038,3,1,418.27,54.213,6.537,3,1,538.44,7.21,6.79,3,1,408.86,12.94,9.025,3,1,404.46,55.461,5.053,3,1,352.5,9.169,11.069,3,1,421.14,58.635,10.734,3,1,863.61,3.59,2.6,3,1,471.27,58.895,4.306,3,1,401.07,17.903,5.546,3,1,708.91,62.611,7.233,3,1,416.91,55.697,7.819,3,1,429.27,54.897,10.786,3,1,455.61,6.749,6.089,3,1
358.98,6.031,8.865,1,1,467.03,14.073,15.876,1,1,154.84,68.076,5.58,1,1,155.8,7.818,6.82,1,1,160.03,56.428,5.355,1,1,191.13,60.63,9.801,1,1,162.23,4.591,3.602,1,1,175.69,49.947,10.095,1,1,223.45,2.638,10.461,1,1,155.55,12.026,3.106,1,1,119.06,66.138,5.916,1,1,158.85,55.176,6.828,1,1,160.27,57.895,7.838,1,1,157.89,58.93,9.065,1,1,163.62,10.535,10.793,1,1,159.05,53.699,8.808,1,1
659.29,6.065,8.765,2,1,1166.2,13.988,15.982,2,1,947.54,68.107,5.566,2,1,741.11,7.731,6.803,2,1,664.78,56.468,5.348,2,1,779.34,60.573,9.8,2,1,1409.9,4.58,3.545,2,1,536.44,50.047,10.03,2,1,1551.1,2.815,10.537,2,1,871.04,11.995,3.072,2,1,967.19,65.908,5.581,2,1,626.55,55.339,6.846,2,1,1566.5,57.932,7.86,2,1,789.76,58.727,8.955,2,1,768.27,10.505,10.78,2,1,730.63,53.673,8.857,2,1
367.53,6.01,8.876,3,1,480.2,13.967,15.985,3,1,564.59,68.068,5.556,3,1,580.44,7.806,6.767,3,1,441.85,56.581,5.309,3,1,416.73,60.625,9.782,3,1,782.47,4.564,3.613,3,1,341.87,49.992,10.04,3,1,955.14,2.83,10.51,3,1,534.59,11.963,3.137,3,1,443.53,66.144,5.904,3,1,395.44,55.284,6.828,3,1,571.15,57.93,7.796,3,1,420.38,58.917,9.058,3,1,368.77,10.535,10.792,3,1,529.47,53.711,8.778,3,1
208.97,11.258,11.974,1,1,154.96,26.159,16.492,1,1,187.4,11.621,8.788,1,1,161.47,8.55,11.798,1,1,163.8,3.861,10.314,1,1,173.58,57.926,13.265,1,1,152.48,5.59,6.706,1,1,182.31,56.183,11.779,1,1,167.66,18.195,13.754,1,1,165.78,12.013,7.33,1,1,162.89,5.32,5.58,1,1,168.37,14.001,7.341,1,1,144.17,62.362,10.483,1,1,169.34,51.963,10.528,1,1,164.32,51.662,12.048,1,1,164.99,6.83,10.792,1,1
995.92,11.27,12.05,2,1,820.04,26.178,16.545,2,1,703.85,11.454,8.803,2,1,843.58,8.481,11.746,2,1,1021.4,3.858,10.302,2,1,800.28,57.833,13.468,2,1,1461.2,5.657,6.544,2,1,1042.9,56.135,11.798,2,1,432.8,18.132,13.673,2,1,1180.8,12.052,7.324,2,1,990.62,5.302,5.559,2,1,802.28,14.12,7.337,2,1,898.79,62.397,10.332,2,1,680.36,51.925,10.581,2,1,784.01,51.685,12.049,2,1,753.7,6.786,10.783,2,1
