1197.3,48.424,14.491,1,1,3147.7,13.272,136.32,1,1,993.18,60.669,20.023,1,1,3665.6,47.28,166.35,1,1,1739.1,12.072,107.51,1,1,2487.6,22.557,97.976,1,1,1172.6,26.933,25.941,1,1,596.24,47.492,117.44,1,1
932.04,48.182,14.75,2,1,861.32,13.225,136.36,2,1,997.33,60.565,20.014,2,1,844.38,47.314,166.25,2,1,646.01,12.043,107.58,2,1,855.81,22.44,98.075,2,1,623.62,26.896,25.909,2,1,783.43,47.507,117.27,2,1
532.17,48.262,14.519,3,1,754.88,13.198,136.33,3,1,649.2,60.664,19.975,3,1,877.45,47.274,166.24,3,1,585.46,12.052,107.59,3,1,760.54,22.442,98.084,3,1,455.31,26.899,25.94,3,1,693.85,47.408,117.43,3,1
985.33,38.804,122.85,1,1,2437.2,54.916,119.16,1,2,491.63,62.067,21.722,1,1,1444.2,63.649,139.01,1,2,1744.2,43.526,112.97,1,1,1825,15.775,63.374,1,2,2271.1,21.21,59.487,1,1,2109.1,49.099,122.54,1,1
776.23,38.767,122.95,2,1,752.37,54.932,119.17,2,2,948.17,61.434,21.266,2,1,947.86,63.705,138.99,2,2,645.05,43.56,112.94,2,1,868.08,15.731,63.46,2,2,932.03,21.161,59.417,2,1,1043.2,49.221,122.63,2,1
545.06,38.831,122.91,3,1,691.02,54.896,119.14,3,2,349.98,61.986,21.805,3,1,763.94,63.689,139,3,2,491.31,43.525,112.94,3,1,687.23,15.692,63.404,3,2,512.27,21.189,59.399,3,1,680.39,49.206,122.56,3,1
1330.9,46.008,126.16,1,1,2018.9,22.745,129.12,1,2,1280.9,40.022,32.6,1,1,3793,10.32,143.49,1,2,1762.5,19.647,119.42,1,1,3797.3,21.99,98.073,1,2,2359.3,47.026,177.44,1,1,485.77,59.469,131.14,1,1
878,45.965,126.08,2,1,803.29,22.68,129.13,2,2,488.98,40.046,32.655,2,1,1046.1,10.274,143.51,2,2,595.89,19.705,119.42,2,1,759.13,21.924,98.046,2,2,1156.8,46.929,177.63,2,1,667.5,59.441,131.09,2,1
571.82,46.015,126.13,3,1,720.41,22.655,129.18,3,2,502.38,40.03,32.622,3,1,802.3,10.237,143.48,3,2,595.12,19.696,119.42,3,1,696.12,21.953,98.023,3,2,726.74,46.985,177.54,3,1,671.97,59.364,131.05,3,1
1583,41.512,3.133,1,2,3320.7,51.499,132.76,1,2,3982.6,56.91,118.91,1,1,2128.9,52.707,167.27,1,2,861.01,50.714,125.14,1,1,802.02,18.023,11.792,1,3,1320.3,21.742,59.421,1,2,1896.6,53.45,134.08,1,1
502.54,41.533,3.103,2,2,798.81,51.479,132.8,2,2,791.38,56.933,118.91,2,1,983.78,52.715,167.32,2,2,689.48,50.672,125.13,2,1,652.32,17.918,11.818,2,3,790.95,21.736,59.402,2,2,844.22,53.459,134.04,2,1
380.07,41.507,3.132,3,2,763.77,51.477,132.84,3,2,849.62,56.963,118.96,3,1,792.28,52.727,167.29,3,2,626.07,50.569,125.16,3,1,571.25,17.895,11.824,3,3,515.86,21.765,59.502,3,2,697.63,53.416,134.02,3,1
1014.5,44.037,16.017,1,2,3534,15.286,136.26,1,2,2229.8,17.477,123.83,1,1,1102.2,10.796,19.943,1,3,1225.4,6.848,53.93,1,2,1190.7,19.949,16.539,1,3,2006.6,40.798,126.34,1,2,3910.2,15.543,155.66,1,1
774.93,44.151,15.943,2,2,962.35,15.245,136.5,2,2,686.09,17.486,123.86,2,1,848.74,10.702,19.952,2,3,843.24,6.705,53.895,2,2,906.45,20.018,16.452,2,3,555.99,40.797,126.38,2,2,936.45,15.487,155.59,2,1
483.39,43.998,16.072,3,2,831.29,15.286,136.43,3,2,739.36,17.464,123.88,3,1,547.8,10.694,19.958,3,3,597.93,6.793,53.937,3,2,558.73,19.964,16.456,3,3,523.62,40.809,126.4,3,2,768.56,15.478,155.59,3,1
2762.6,39.085,122.62,1,2,2510.4,59.641,142.74,1,2,1904.7,56.014,8.545,1,2,1111.7,45.261,23.19,1,3,891.73,5.625,17.552,1,3,1274.8,17.058,25.712,1,3,1046.1,52.736,134.04,1,2,3692,48.686,122.61,1,2
787.84,39.052,122.65,2,2,778.32,59.662,142.71,2,2,531.22,55.945,8.585,2,2,692.98,45.288,23.27,2,3,591.15,5.56,17.48,2,3,688.37,16.988,25.734,2,3,691.25,52.718,134.06,2,2,948.38,48.728,122.58,2,2
541.54,39.114,122.67,3,2,736.03,59.652,142.74,3,2,634.78,55.988,8.59,3,2,538.83,45.319,23.241,3,3,471.64,5.543,17.435,3,3,602.24,17.06,25.666,3,3,615.6,52.703,134.14,3,2,698.47,48.704,122.52,3,2
2200.5,46.775,126.32,1,2,1472,10.692,62.429,1,3,2947.1,61.116,20.447,1,2,968.64,58.128,45.304,1,3,1491.5,51.652,37.334,1,3,656.59,11.144,54.71,1,3,2742.6,51.73,145.93,1,2,3398.1,52.73,134.57,1,2
741.78,46.757,126.34,2,2,968.5,10.591,62.285,2,3,748.78,61.077,20.494,2,2,1023.7,58.305,45.282,2,3,614.28,51.729,37.223,2,3,1036.5,11.023,54.512,2,3,711.84,51.705,145.96,2,2,956.16,52.748,134.54,2,2
564.32,46.794,126.42,3,2,776.9,10.535,62.355,3,3,608.39,61.128,20.441,3,2,691.19,58.224,45.243,3,3,518.6,51.69,37.327,3,3,802.26,10.988,54.692,3,3,717.14,51.746,145.95,3,2,710.33,52.739,134.56,3,2
1533.5,41.291,2.381,1,3,3213.9,54.942,119.46,1,3,1018.3,60.413,30.16,1,2,1162.9,62.89,50.299,1,3,1725.2,7.039,40.037,1,3,2666.2,23.079,62.161,1,3,2651.5,47.019,177.53,1,2,2301.7,16.482,134.03,1,2
543.38,41.346,2.397,2,3,763.53,54.956,119.41,2,3,931.96,60.432,30.2,2,2,1083,62.848,50.022,2,3,710.21,7.033,40.076,2,3,674.2,22.928,62.171,2,3,935.25,47.025,177.45,2,2,711.92,16.467,133.95,2,2
412.52,41.365,2.339,3,3,719.49,54.988,119.36,3,3,657.47,60.475,30.208,3,2,836.75,62.925,50.189,3,3,536.31,6.977,40.099,3,3,662.07,22.986,62.169,3,3,775.16,47.019,177.44,3,2,692.2,16.548,134.03,3,2
