200.43,10.787,3.345,1,1,213.24,58.911,2.126,1,1,203.24,11.035,3.852,1,1,197.15,15.994,2.852,1,1,203.1,53.938,9.55,1,1,200.34,6.82,3.105,1,1,199.81,35.834,8.804,1,1,201.17,14.009,1.858,1,1
496.32,10.775,3.297,2,1,811.58,58.934,2.108,2,1,418.1,11.002,3.812,2,1,545.75,15.98,2.861,2,1,720.02,53.94,9.571,2,1,710.49,6.806,3.115,2,1,426.81,35.903,8.823,2,1,625.63,14.005,1.802,2,1
607.99,10.701,3.337,3,1,798.19,58.884,2.122,3,1,422.11,10.972,3.845,3,1,545.94,15.979,2.875,3,1,529.75,53.911,9.564,3,1,732.78,6.817,3.083,3,1,383.66,35.799,8.789,3,1,551.37,13.952,1.789,3,1
218.12,18.697,6.785,1,1,204.06,13.026,5.582,1,1,203.49,49.226,4.851,1,1,205.5,54.437,6.587,1,1,207.77,44.526,8.803,1,1,199.04,65.848,5.334,1,1,442.71,53.62,7.656,1,1,205.59,49.232,5.337,1,1
344.34,18.734,6.853,2,1,557.81,12.966,5.517,2,1,491.86,49.26,4.843,2,1,634.2,54.454,6.592,2,1,588.31,44.53,8.854,2,1,724,65.878,5.327,2,1,501.81,53.685,7.28,2,1,383.88,49.327,5.311,2,1
354.19,18.734,6.835,3,1,520.73,12.965,5.567,3,1,496.87,49.272,4.804,3,1,640.63,54.459,6.468,3,1,492.25,44.484,8.799,3,1,623.51,65.838,5.393,3,1,460.86,53.734,7.295,3,1,358.02,49.269,5.332,3,1
210.62,10.281,8.574,1,1,222.97,12.273,12.567,1,1,479.79,12.333,8.382,1,1,200.44,3.845,7.815,1,1,183.59,47.163,10.39,1,1,203.19,6.563,7.316,1,1,1067,54.208,10.363,1,1,179.47,48.171,8.254,1,1
523.98,10.274,8.575,2,1,491.77,12.265,12.479,2,1,453.08,12.204,8.32,2,1,721.12,3.789,7.759,2,1,626.49,46.982,10.286,2,1,764,6.477,7.361,2,1,560.91,54.212,10.147,2,1,392.11,48.281,8.079,2,1
542.52,10.239,8.563,3,1,466.97,12.299,12.522,3,1,396.07,12.227,8.268,3,1,874.04,3.833,7.806,3,1,401.23,47.143,10.362,3,1,837.01,6.575,7.301,3,1,373.84,54.268,10.236,3,1,332.51,48.176,8.278,3,1
212.76,14.524,7.807,1,1,271.11,15.522,14.322,1,1,219.51,48.981,9.575,1,1,198.67,19.962,10.043,1,1,283.06,5.788,9.809,1,1,199.21,11.53,9.298,1,1,881.38,54.524,15.665,1,1,890,54.09,16.504,1,1
467.72,14.488,7.826,2,1,480.59,15.522,14.281,2,1,513.26,48.983,9.536,2,1,348.78,19.935,10.025,2,1,594.59,5.518,9.839,2,1,621.48,11.565,9.311,2,1,625.93,54.135,15.713,2,1,477.83,54.211,16.466,2,1
454.21,14.458,7.811,3,1,459.1,15.465,14.247,3,1,527.67,49.022,9.52,3,1,377.24,19.986,10.042,3,1,525.99,5.541,9.826,3,1,656.45,11.517,9.274,3,1,500.99,54.239,15.713,3,1,435.61,54.223,16.491,3,1
247.23,56.451,12.552,1,1,479.19,50.714,14.587,1,1,237.53,49.674,13.276,1,1,186.51,23.286,9.535,1,1,202.55,58.649,10.541,1,1,200.2,52.703,12.027,1,1,266.1,14.014,18.003,1,1,283.59,55.579,20.815,1,1
839.43,56.466,12.484,2,1,395.67,50.729,14.483,2,1,531.25,49.721,13.241,2,1,325.62,23.155,9.524,2,1,588.8,58.614,10.531,2,1,416.84,52.704,12.042,2,1,587.63,13.982,18.184,2,1,586.59,55.663,20.996,2,1
765.55,56.474,12.504,3,1,425.49,50.757,14.458,3,1,535.14,49.769,13.274,3,1,338.32,23.247,9.512,3,1,568.19,58.645,10.545,3,1,425.47,52.69,12.009,3,1,492.25,14.004,18.215,3,1,465.05,55.667,21.003,3,1
603.16,11.255,13.61,1,1,222.4,54.88,14.519,1,1,277.64,11.279,14.43,1,1,249.69,61.367,11.322,1,1,199.07,35.836,12.276,1,1,205.3,56.181,16.491,1,1,262.38,11.82,22.541,1,1,229.37,19.137,20.478,1,1
475.29,11.267,13.525,2,1,512.69,54.941,14.476,2,1,494.23,11.31,14.54,2,1,769.24,61.364,11.26,2,1,554.42,35.868,12.226,2,1,634.71,56.115,16.533,2,1,586.35,11.784,22.44,2,1,462.57,19.216,20.448,2,1
480.24,11.215,13.485,3,1,497.27,54.949,14.472,3,1,427.63,11.231,14.493,3,1,803.07,61.334,11.281,3,1,443.52,35.828,12.232,3,1,515.8,56.165,16.501,3,1,467.01,11.756,22.453,3,1,424.58,19.216,20.444,3,1
206.23,51.707,15.492,1,1,278.67,13.23,16.936,1,1,221.32,48.998,17.97,1,1,264.07,54.565,12.552,1,1,206.75,50.708,13.767,1,1,202.38,71.05,19.219,1,1,323.86,14.622,26.176,1,1,215.85,40.051,22.664,1,1
513.16,51.67,15.487,2,1,524.04,13.225,17.053,2,1,507.25,48.944,17.972,2,1,583.38,54.707,12.531,2,1,625.38,50.697,13.741,2,1,619.36,71.095,19.19,2,1,606.9,14.457,26.13,2,1,537.37,40.026,22.72,2,1
460.79,51.706,15.501,3,1,470.89,13.239,16.961,3,1,495.49,49.01,17.978,3,1,543.91,54.684,12.478,3,1,517.64,50.721,13.751,3,1,589.42,71.075,19.195,3,1,472.01,14.484,26.147,3,1,499.98,40.032,22.709,3,1
206.38,56.924,15.653,1,1,310.82,49.184,19.676,1,1,245.64,13.29,17.743,1,1,200.99,16.739,15.007,1,1,204.69,55.924,15.747,1,1,204.24,69.809,23.195,1,1,199.03,30.628,33.855,1,1,242.46,4.848,22.221,1,1
869.29,56.96,15.523,2,1,522.89,49.209,19.782,2,1,511.37,13.168,17.693,2,1,373.24,16.7,15.039,2,1,732.38,55.926,15.776,2,1,692.25,69.86,23.203,2,1,557.37,30.609,33.837,2,1,795.29,4.843,22.187,2,1
710.25,56.955,15.669,3,1,473.32,49.21,19.781,3,1,427.38,13.253,17.726,3,1,407.33,16.742,15.006,3,1,598.42,55.933,15.741,3,1,581.3,69.911,23.192,3,1,472.66,30.625,33.856,3,1,786.29,4.796,22.171,3,1
130.69,59.248,16.208,1,1,240.36,54.671,23.91,1,1,198.56,30.878,20.46,1,1,195.63,21.46,13.287,1,1,199.68,38.814,16.742,1,1,217.04,4.085,23.942,1,1,198.97,35.836,36.331,1,1,202.17,35.588,24.67,1,1
930.84,58.662,15.995,2,1,529.41,54.68,23.944,2,1,369.48,30.779,20.42,2,1,349.71,21.407,13.261,2,1,594.42,38.78,16.762,2,1,856.68,4.096,23.947,2,1,495.08,35.811,36.333,2,1,497.78,35.503,24.685,2,1
455.92,59.224,16.131,3,1,487.33,54.668,23.948,3,1,367.37,30.853,20.449,3,1,371.56,21.406,13.322,3,1,461.89,38.791,16.709,3,1,827.19,4.07,23.937,3,1,433.41,35.776,36.324,3,1,468.52,35.582,24.677,3,1
869.59,10.371,18.671,1,1,270.25,53.966,28.932,1,1,213.96,45.009,17.962,1,1,179.5,24.057,15.092,1,1,170.74,51.805,16.509,1,1,146.89,2.555,26.068,1,1,222.23,50.027,38.554,1,1,239.43,9.556,24.332,1,1
532.61,10.295,18.713,2,1,558.24,53.986,28.911,2,1,540,44.983,17.981,2,1,328.86,23.941,15.004,2,1,675.91,51.754,16.262,2,1,863.8,2.862,25.663,2,1,722.04,49.976,38.533,2,1,601.74,9.554,24.41,2,1
487.97,10.252,18.702,3,1,458.7,53.918,28.876,3,1,505.43,45.007,17.961,3,1,315.82,24.029,15.075,3,1,447.02,51.819,16.497,3,1,561.77,2.564,26.088,3,1,501.38,50.013,38.567,3,1,490.24,9.512,24.459,3,1
261.86,5.562,17.981,1,1,204.19,35.843,33.835,1,1,215.36,9.067,18.723,1,1,217.69,11.289,18.251,1,1,206.77,46.997,16.489,1,1,205.31,16.737,26.656,1,1,237.62,53.504,40.477,1,1,249.16,9.24,28.438,1,1
815.73,5.6,17.962,2,1,373.5,35.827,33.834,2,1,494.12,9.027,18.7,2,1,529.34,11.21,18.19,2,1,642.23,46.962,16.48,2,1,590.29,16.75,26.65,2,1,708.06,53.484,40.625,2,1,638.8,9.253,28.356,2,1
776.1,5.576,17.977,3,1,380.6,35.823,33.851,3,1,441.35,9.011,18.709,3,1,519.93,11.215,18.228,3,1,484.82,47.013,16.492,3,1,515.19,16.704,26.657,3,1,536.01,53.441,40.52,3,1,527.23,9.267,28.373,3,1
269.93,3.769,20.787,1,1,210.86,52.961,33.338,1,1,198.6,26.66,19.218,1,1,208.75,55.445,20.954,1,1,120.56,49.449,17.553,1,1,200.78,25.168,32.113,1,1,235.55,12.758,40.808,1,1,241.42,10.496,32.84,1,1
769.52,3.87,20.7,2,1,527.96,52.95,33.379,2,1,438.67,26.642,19.21,2,1,587.92,55.409,20.969,2,1,642.64,49.5,17.212,2,1,574.93,25.117,32.1,2,1,713.04,12.794,40.782,2,1,624.81,10.536,32.874,2,1
705.16,3.774,20.756,3,1,465.8,52.96,33.377,3,1,408.05,26.635,19.196,3,1,536.59,55.466,20.953,3,1,303.75,49.457,17.583,3,1,494.51,25.15,32.12,3,1,528.75,12.77,40.809,3,1,518.21,10.527,32.855,3,1
207.93,50.471,21.449,1,1,333.07,15.006,33.601,1,1,150.89,46.627,20.351,1,1,218.55,9.086,23.183,1,1,194.89,43.962,18.012,1,1,211.06,61.628,35.349,1,1,205.99,50.966,45.258,1,1,201.09,30.129,35.338,1,1
659.53,50.481,21.464,2,1,508.38,15.02,33.642,2,1,589.29,46.555,19.953,2,1,526.14,9.035,23.208,2,1,616.14,44.061,18.026,2,1,652.32,61.575,35.325,2,1,755.73,50.995,45.246,2,1,434.73,30.135,35.332,2,1
