198.87,5.329,1.5,1,1,203.45,54.692,2.116,1,1,199.36,20.209,5.088,1,1,200.31,20.454,1.673,1,1,206.23,58.158,2.112,1,1,196.92,26.413,2.108,1,1,233.96,62.837,4.385,1,1,204.06,7.554,2.607,1,1,210.59,5.072,3.6,1,1,197.86,14.993,1.675,1,1,194.51,14.011,2.851,1,1
1817.1,5.33,1.416,2,1,3205,54.755,2.079,2,1,636.02,20.222,5.071,2,1,2575.6,20.261,1.795,2,1,1529.2,58.068,2.087,2,1,542.46,26.39,2.037,2,1,1552.2,62.779,4.359,2,1,771.08,7.506,2.608,2,1,1574.7,5.023,3.634,2,1,3076.4,14.976,1.671,2,1,1687,14.082,2.839,2,1
1623,5.31,1.5,3,1,813.53,54.819,2.113,3,1,495.73,20.265,5.05,3,1,990.19,20.284,1.752,3,1,903.06,58.128,2.097,3,1,459.44,26.409,2.052,3,1,962.1,62.847,4.291,3,1,907.14,7.531,2.59,3,1,1540.3,5.063,3.599,3,1,958.24,14.893,1.704,3,1,923.52,13.964,2.883,3,1
198.71,66.593,1.664,1,1,259.54,7.82,3.347,1,1,206.06,7.318,4.11,1,1,200.38,49.479,1.663,1,1,201.82,8.559,2.615,1,1,199.72,45.758,2.359,1,1,224.16,6.778,4.847,1,1,213.47,55.918,4.602,1,1,197.83,16.741,2.114,1,1,195.04,37.571,4.092,1,1,195.64,68.325,3.344,1,1
1113.8,66.632,1.717,2,1,3060.5,7.791,3.345,2,1,2162.7,7.312,4.096,2,1,671.66,49.499,1.773,2,1,2511.1,8.424,2.523,2,1,621.62,45.72,2.353,2,1,1862,6.78,4.829,2,1,1679.7,55.934,4.612,2,1,837.61,16.641,2.109,2,1,420.14,37.62,4.098,2,1,1002.9,68.333,3.324,2,1
1043.6,66.633,1.721,3,1,1845.8,7.811,3.344,3,1,1097.8,7.154,4.071,3,1,448.05,49.49,1.865,3,1,1064.1,8.483,2.503,3,1,487,45.73,2.35,3,1,1699.5,6.821,4.839,3,1,885.27,56.013,4.566,3,1,815.86,16.662,2.063,3,1,336.38,37.624,4.074,3,1,648.01,68.324,3.357,3,1
1353.1,5.617,2.218,1,1,247.77,23.866,4.613,1,1,197.66,45.757,4.343,1,1,227.73,61.254,5.393,1,1,217.64,49.49,5.421,1,1,200.04,61.874,3.599,1,1,204.15,12.022,6.589,1,1,200.59,42.537,4.847,1,1,198.12,12.771,4.096,1,1,195.5,27.403,5.581,1,1,193.26,63.363,4.34,1,1
1635.5,5.851,2.83,2,1,778.98,23.923,4.524,2,1,1169,45.809,4.312,2,1,1328.7,61.595,5.379,2,1,2064.5,49.526,5.314,2,1,1113.1,61.864,3.629,2,1,2119.7,11.96,6.621,2,1,448.18,42.487,4.873,2,1,1339.2,12.666,4.168,2,1,400.78,27.432,5.621,2,1,1290,63.416,4.338,2,1
778.06,6.064,3.562,3,1,509.38,23.907,4.541,3,1,918.99,45.787,4.295,3,1,634.03,61.433,5.351,3,1,640.9,49.516,5.334,3,1,907.46,61.882,3.665,3,1,997.8,11.952,6.524,3,1,383.12,42.523,4.833,3,1,1114.7,12.673,4.118,3,1,351.85,27.383,5.54,3,1,773.74,63.363,4.326,3,1
199.54,52.203,4.339,1,1,219.13,16.784,3.381,1,1,197.87,38.814,5.583,1,1,424.5,21.893,5.698,1,1,197.16,36.085,5.085,1,1,201.18,43.029,5.827,1,1,243.8,60.139,7.755,1,1,202.53,10.292,5.587,1,1,203.22,59.138,4.104,1,1,195.53,18.724,3.597,1,1,158.98,15.938,5.053,1,1
572.07,52.254,4.375,2,1,1222.6,16.675,3.269,2,1,535.69,38.872,5.559,2,1,2696.1,21.799,5.553,2,1,551.16,36.122,5.026,2,1,589.23,42.968,5.818,2,1,2594.8,60.195,7.824,2,1,983.62,10.22,5.703,2,1,962.14,59.114,4.029,2,1,969.99,18.534,3.463,2,1,2085.7,15.868,4.845,2,1
456.64,52.203,4.323,3,1,884.76,16.661,3.259,3,1,459.63,38.799,5.558,3,1,946.51,21.888,5.543,3,1,411.65,36.077,5.049,3,1,446.1,42.954,5.815,3,1,1004.1,60.181,7.794,3,1,733.41,10.197,5.564,3,1,928.79,59.132,4.059,3,1,695.07,18.667,3.497,3,1,742.19,15.921,5.087,3,1
222.78,69.353,4.11,1,1,204.33,27.881,4.588,1,1,197.52,27.159,5.827,1,1,225.9,36.801,5.623,1,1,162.68,38.827,6.181,1,1,200.89,52.701,4.096,1,1,618.16,16.386,8.179,1,1,202.8,4.095,8.555,1,1,198.25,27.15,5.089,1,1,197.38,46.26,4.595,1,1,194.26,27.9,4.589,1,1
1567.9,69.318,4.144,2,1,681.43,27.925,4.411,2,1,510.03,27.145,5.784,2,1,616.5,36.726,5.61,2,1,536.89,38.554,6.051,2,1,638.97,52.708,4.11,2,1,1203.4,16.106,8.028,2,1,1066,4.185,8.524,2,1,448.61,27.058,5.148,2,1,433.38,46.308,4.582,2,1,842.63,27.938,4.598,2,1
1489.3,69.351,4.135,3,1,478.05,27.867,4.496,3,1,428.51,27.163,5.843,3,1,427.58,36.775,5.605,3,1,303.09,38.82,6.204,3,1,481.58,52.672,4.023,3,1,679.88,16.091,8.01,3,1,1032.8,4.016,8.537,3,1,399.41,27.109,5.166,3,1,370.65,46.297,4.608,3,1,648.28,27.854,4.56,3,1
210.2,20.731,6.871,1,1,204.51,11.534,6.077,1,1,214.23,16.713,6.341,1,1,197.93,41.04,6.322,1,1,197.52,43.526,5.83,1,1,197.33,30.38,5.333,1,1,250.33,13.372,11.392,1,1,756.96,52.308,8.116,1,1,200.7,65.842,4.587,1,1,231.07,53.053,5.141,1,1,196.47,72.293,4.585,1,1
686.51,20.656,6.815,2,1,3779.2,11.57,6.122,2,1,815.64,16.691,6.33,2,1,570.16,40.945,6.358,2,1,529.89,43.567,5.822,2,1,528.12,30.417,5.309,2,1,2369.6,13.192,11.477,2,1,726.42,52.234,8.144,2,1,1469.1,65.782,4.599,2,1,2336.7,53.267,5.1,2,1,1037.8,72.292,4.574,2,1
585.05,20.64,6.845,3,1,1475.3,11.406,6.01,3,1,588.84,16.728,6.262,3,1,410.51,41.041,6.3,3,1,392.75,43.538,5.876,3,1,417.16,30.392,5.327,3,1,757,13.212,11.483,3,1,650.52,52.277,8.078,3,1,1581.5,65.831,4.58,3,1,910.68,53.282,4.997,3,1,749.72,72.3,4.63,3,1
210.19,6.832,6.826,1,1,218.64,56.633,6.105,1,1,202.43,53.698,7.317,1,1,238.59,5.655,7.314,1,1,202.97,3.356,6.332,1,1,316.07,20.749,8.552,1,1,219.38,54.936,12.295,1,1,194.16,8.745,8.438,1,1,210.33,52.185,6.108,1,1,200.47,10.29,5.588,1,1,194.09,8.06,5.084,1,1
1640.5,6.861,6.844,2,1,1723,56.774,5.963,2,1,1652.1,53.734,7.298,2,1,2305.1,5.624,7.322,2,1,1441.6,3.511,6.184,2,1,981.84,20.486,8.341,2,1,899.64,55.03,12.274,2,1,1803.6,8.721,8.352,2,1,693.33,52.347,6.036,2,1,2068.6,10.206,5.65,2,1,1060.6,7.961,5.042,2,1
1574.1,6.807,6.786,3,1,1070.5,56.768,6.063,3,1,1144.6,53.771,7.253,3,1,1408.8,5.583,7.323,3,1,908.14,3.381,6.26,3,1,673.54,20.648,8.279,3,1,656.76,54.971,12.269,3,1,767.86,8.653,8.426,3,1,548.73,52.35,6.03,3,1,1431.1,10.217,5.537,3,1,933.71,7.988,5.047,3,1
269.08,14.6,7.797,1,1,198.84,43.777,6.574,1,1,203.07,49.47,7.819,1,1,289.53,11.478,12.044,1,1,238.41,6.622,8.359,1,1,207.28,57.411,7.821,1,1,201.54,46.508,12.773,1,1,277.76,59.879,10.046,1,1,210.36,2.364,8.294,1,1,213.02,63.621,5.78,1,1,164.65,11.047,5.356,1,1
1231.2,14.386,7.9,2,1,584.86,43.76,6.583,2,1,1313.4,49.547,7.873,2,1,2524.3,11.476,12.01,2,1,2872.7,6.588,8.334,2,1,719.83,57.459,7.736,2,1,809.62,46.47,12.772,2,1,1346.7,59.871,10.044,2,1,1761.7,2.339,8.335,2,1,1785.1,63.52,5.81,2,1,949.46,10.791,5.346,2,1
862.14,14.297,7.784,3,1,476.79,43.755,6.547,3,1,978.22,49.555,7.78,3,1,1540.5,11.531,12.009,3,1,884.75,6.541,8.292,3,1,486.93,57.424,7.814,3,1,605.91,46.516,12.769,3,1,1223.7,59.902,10.017,3,1,1562.8,2.359,8.281,3,1,1547.9,63.61,5.795,3,1,722.89,11.03,5.296,3,1
204.71,2.365,10.294,1,1,221.37,16.025,7.554,1,1,224.68,44.463,8.627,1,1,223.29,29.785,13.673,1,1,177.27,37.254,8.957,1,1,198.25,28.146,8.56,1,1,212.67,61.368,13.02,1,1,693.89,55.64,10.04,1,1,224.07,55.908,8.564,1,1,196.17,43.777,8.556,1,1,193.98,23.436,7.315,1,1
1604.8,2.343,10.275,2,1,1538.2,15.83,7.645,2,1,1039.8,44.65,8.652,2,1,1022.3,29.807,13.748,2,1,543.36,37.313,8.77,2,1,616.93,28.094,8.577,2,1,1458.3,61.315,13.036,2,1,1370.2,56.077,9.994,2,1,1161.7,55.896,8.619,2,1,439.7,43.808,8.556,2,1,844.06,23.459,7.323,2,1
1516.8,2.353,10.276,3,1,720.06,15.932,7.558,3,1,628.99,44.603,8.55,3,1,642.8,29.852,13.771,3,1,351.69,37.21,8.952,3,1,474.2,28.127,8.584,3,1,844.95,61.35,13.009,3,1,966.77,56.013,10.048,3,1,683.4,55.945,8.531,3,1,363.99,43.83,8.581,3,1,638.33,23.403,7.275,3,1
215.99,63.109,11.786,1,1,210.85,25.654,9.046,1,1,197.25,35.338,10.538,1,1,232.21,54.485,14.232,1,1,214.41,58.403,8.061,1,1,203.71,38.283,10.041,1,1,213.54,23.85,13.488,1,1,227.14,10.283,12.23,1,1,211.76,60.886,9.812,1,1,191.16,13.065,7.603,1,1,132.07,6.218,6.926,1,1
968.22,63.126,11.8,2,1,593.45,25.628,8.998,2,1,517.18,35.293,10.488,2,1,1033,54.398,14.276,2,1,1324.5,58.415,8.071,2,1,573.78,38.274,10.024,2,1,856.58,23.869,13.496,2,1,1407.5,10.218,12.197,2,1,1081.2,60.933,9.752,2,1,1731.4,12.951,7.604,2,1,1177.5,6.508,6.541,2,1
645.11,63.109,11.788,3,1,453.74,25.608,8.98,3,1,436.78,35.35,10.505,3,1,660.6,54.418,14.274,3,1,904.15,58.45,8.058,3,1,427.52,38.296,10.025,3,1,738.21,23.897,13.503,3,1,662.54,10.224,12.254,3,1,914.07,61.018,9.773,3,1,1017.1,12.98,7.569,3,1,709.47,6.18,6.908,3,1
340.05,20.181,12.053,1,1,199.67,29.628,9.545,1,1,258.82,64.829,11.282,1,1,197.29,33.849,14.755,1,1,222.2,53.905,8.57,1,1,200.96,43.275,10.292,1,1,263.03,5.563,13.563,1,1,258.01,60.877,13.171,1,1,259.64,14.967,11.744,1,1,168.37,65.538,8.035,1,1,210.77,78.933,8.82,1,1
720.98,20.2,12.029,2,1,644.99,29.536,9.53,2,1,2159.3,64.845,11.255,2,1,879.62,33.816,14.702,2,1,1288.3,53.982,8.521,2,1,576.08,43.234,10.31,2,1,1937.4,5.604,13.532,2,1,1256.5,60.863,12.995,2,1,1247.6,14.927,11.713,2,1,1597.7,65.378,7.834,2,1,1533.9,78.967,8.803,2,1
548.8,20.191,12.009,3,1,499.74,29.517,9.528,3,1,1867.7,64.852,11.283,3,1,621.17,33.781,14.72,3,1,747.97,54.037,8.548,3,1,422.28,43.283,10.28,3,1,1549.7,5.576,13.499,3,1,1113.8,60.904,13.147,3,1,827.46,14.928,11.78,3,1,1250.8,65.541,8.037,3,1,1452,78.978,8.784,3,1
162.12,3.499,12.859,1,1,204.16,5.579,10.046,1,1,229.59,52.208,12.813,1,1,672.12,18.962,14.76,1,1,211.37,47.248,12.022,1,1,230.5,12.96,10.537,1,1,243.76,16.161,14.836,1,1,272.99,51.586,12.393,1,1,222.82,22.435,14.956,1,1,195.17,33.356,10.293,1,1,194.76,9.296,10.789,1,1
1489.1,3.324,12.492,2,1,1910.8,5.58,9.973,2,1,2495.6,52.239,12.72,2,1,2979.4,18.951,14.769,2,1,969.28,47.336,11.985,2,1,1335.3,12.953,10.536,2,1,1441.1,16.211,14.684,2,1,1619.2,51.436,12.488,2,1,710.41,22.495,15.016,2,1,428.99,33.395,10.283,2,1,761.23,9.3,10.751,2,1
1107.4,3.491,12.866,3,1,1195.2,5.552,9.994,3,1,847.23,52.236,12.77,3,1,807.61,18.875,14.701,3,1,557.64,47.286,12.007,3,1,886.04,12.908,10.514,3,1,787.77,16.229,14.742,3,1,630.97,51.494,12.524,3,1,630.7,22.47,14.998,3,1,374.55,33.409,10.313,3,1,874.8,9.24,10.792,3,1
235.74,71.032,12.772,1,1,233.25,60.134,13.01,1,1,436.6,44.514,13.242,1,1,197.5,44.27,15.746,1,1,197.27,29.883,12.029,1,1,221.56,60.597,14.276,1,1,208.2,49.242,17.482,1,1,225.26,4.601,12.806,1,1,195.89,38.069,15.25,1,1,206.11,46.979,8.047,1,1,194.93,74.276,11.283,1,1
1753.7,71.022,12.746,2,1,3471.3,60.118,12.943,2,1,1096.2,44.619,13.24,2,1,728.29,44.212,15.765,2,1,545.51,29.861,12.003,2,1,993,60.683,14.247,2,1,1004.9,49.313,17.502,2,1,1404,4.606,12.757,2,1,450.01,38.131,15.23,2,1,471.49,46.546,8.077,2,1,1540,74.267,11.431,2,1
1403,71.083,12.746,3,1,1260.6,60.214,13.005,3,1,752.04,44.531,13.267,3,1,514.39,44.234,15.746,3,1,389.97,29.827,12.009,3,1,581.37,60.74,14.237,3,1,693.09,49.275,17.445,3,1,1055.8,4.502,12.751,3,1,399.95,38.049,15.221,3,1,347.74,46.788,8.058,3,1,1079.6,74.256,11.283,3,1
