2973.3,15.023,48.553,1,1,1885.6,21.969,127.15,1,1,1325.3,19.022,122.06,1,1,2220.3,49.73,13.039,1,1,1075.6,32.614,103.34,1,1,2256.1,26.685,117.94,1,1,1288.3,54.771,12.707,1,1,962.01,53.2,16.538,1,1
568.05,14.996,48.504,2,1,612.63,21.888,127.13,2,1,598.58,18.976,122.1,2,1,485.73,49.763,13.008,2,1,676.97,32.628,103.3,2,1,714.89,26.645,117.92,2,1,719.11,54.661,12.805,2,1,482.76,53.162,16.476,2,1
645.06,15.015,48.488,3,1,695.1,21.895,127.13,3,1,602.83,18.997,122.13,3,1,551.61,49.781,13.086,3,1,624,32.671,103.26,3,1,693.41,26.69,117.96,3,1,579.62,54.78,12.842,3,1,430.45,53.16,16.533,3,1
1015.1,47.024,54.924,1,1,1140.7,51.782,131.86,1,1,1265,47.799,122.08,1,1,1477.3,52.452,52.973,1,1,1413,10.049,118.18,1,1,918.97,53.443,116.22,1,1,3639.7,46.075,110.79,1,1,1375.1,10.625,20.04,1,1
759.49,47.012,54.937,2,1,604.62,51.768,131.84,2,1,531.45,47.702,122.14,2,1,593.49,52.389,52.986,2,1,725.65,9.992,118.19,2,1,614.64,53.471,116.19,2,1,702.03,46.033,110.75,2,1,553.27,10.5,19.963,2,1
656.72,46.965,54.967,3,1,657.9,51.798,131.83,3,1,567.71,47.733,122.12,3,1,660.85,52.399,53.024,3,1,753.3,10.035,118.2,3,1,636.06,53.496,116.19,3,1,653.32,46.055,110.77,3,1,493.33,10.485,20.011,3,1
3030.5,7.119,129.31,1,1,1434.8,42.807,156.42,1,1,1211,44.827,62.411,1,2,2652.8,59.876,133.35,1,1,820.54,7.588,8.874,1,2,1765.2,17.286,114.71,1,2,2137.5,17.25,115.94,1,1,804.64,5.163,35.854,1,1
718.38,7.051,129.31,2,1,550.31,42.77,156.33,2,1,548.01,44.83,62.39,2,2,729.99,59.897,133.35,2,1,605.23,7.586,8.803,2,2,670.52,17.254,114.68,2,2,773.96,17.171,115.97,2,1,736.35,5.051,35.827,2,1
671.75,7.032,129.31,3,1,655.37,42.782,156.34,3,1,543.27,44.843,62.366,3,2,856.94,59.902,133.35,3,1,489.66,7.556,8.821,3,2,648.54,17.234,114.72,3,2,674.71,17.224,115.95,3,1,702.63,5.074,35.841,3,1
2631.2,11.85,131.57,1,1,2158.2,8.098,41.857,1,2,1870.6,14.788,114.23,1,2,2267.1,44.77,134.57,1,1,924.76,32.188,103.3,1,2,2791.8,53.963,116.38,1,2,1838.1,54.197,11.571,1,2,1712.7,46.687,17.734,1,2
664.09,11.781,131.57,2,1,582.24,8.083,41.793,2,2,586.66,14.728,114.26,2,2,607.85,44.832,134.65,2,1,572,32.144,103.25,2,2,633.49,53.937,116.41,2,2,577.09,54.21,11.516,2,2,532.72,46.774,17.711,2,2
709.04,11.749,131.65,3,1,596.2,8.077,41.857,3,2,560.57,14.75,114.28,3,2,639.5,44.782,134.56,3,1,562.97,32.156,103.22,3,2,622.55,54.008,116.36,3,2,500.59,54.256,11.558,3,2,489.46,46.719,17.713,3,2
1394.2,10.291,15.275,1,2,3700.4,21.748,126.9,1,2,1709.1,47.723,122.62,1,2,1579.9,50.238,13.038,1,2,520.69,47.513,106.99,1,2,1279.8,62.361,122.67,1,2,1247.5,9.314,27.157,1,2,1309.5,52.501,18.706,1,2
508.61,10.278,15.258,2,2,672.44,21.65,126.9,2,2,545.75,47.702,122.72,2,2,524.85,50.331,13.047,2,2,670.31,47.445,107.03,2,2,731.84,62.417,122.67,2,2,624.33,9.301,27.195,2,2,502.13,52.401,18.804,2,2
521.25,10.308,15.286,3,2,704.39,21.68,126.88,3,2,525.94,47.659,122.67,3,2,583.67,50.287,12.977,3,2,643.3,47.494,107.01,3,2,674.14,62.364,122.64,3,2,595.45,9.24,27.233,3,2,458.1,52.484,18.765,3,2
1027.9,8.818,37.597,1,2,3022.7,51.748,131.84,1,2,1012.2,18.744,122.36,1,2,1264.7,54.189,26.391,1,2,470.92,40.29,115.72,1,2,1893,55.029,114.79,1,3,2195.5,56.679,57.906,1,2,2174.7,5.71,34.061,1,2
619.59,8.74,37.542,2,2,569.2,51.719,131.82,2,2,611.22,18.747,122.32,2,2,574.63,54.142,26.441,2,2,660.99,40.29,115.69,2,2,641.78,54.88,114.75,2,3,1007.2,56.717,57.933,2,2,636.93,5.54,33.776,2,2
596.49,8.734,37.578,3,2,607.73,51.75,131.85,3,2,593.36,18.739,122.36,3,2,560.11,54.154,26.456,3,2,707.35,40.306,115.65,3,2,648.2,54.895,114.76,3,3,681.54,56.688,57.88,3,2,607.2,5.593,33.797,3,2
3412.1,15.027,48.224,1,2,1857.4,43.05,156.62,1,2,690.52,52.745,130.07,1,2,882.77,56.687,40.076,1,2,699.23,9.791,118.14,1,2,1645.2,19.189,114.43,1,3,2511.9,14.771,75.008,1,2,1043.6,50.502,53.726,1,2
