195.56,22.943,2.859,1,1,197.22,58.159,2.109,1,1,198.74,40.05,2.126,1,1,200.84,13.267,3.85,1,1,199.94,55.183,3.094,1,1,198.63,4.339,2.854,1,1,231.44,21.235,5.682,1,1,196.44,29.637,3.103,1,1,227.31,3.829,2.127,1,1,221.05,56.389,2.132,1,1,197.41,32.117,4.588,1,1
521.87,22.987,2.898,2,1,1147.3,58.164,2.09,2,1,468.36,40.043,2.096,2,1,553.22,13.187,3.833,2,1,1071.2,55.233,3.051,2,1,935.11,4.311,2.83,2,1,679.2,21.167,5.472,2,1,577.61,29.652,3.175,2,1,1408.6,3.831,2.101,2,1,1550.5,56.503,2.127,2,1,515.36,32.181,4.591,2,1
451.9,22.921,2.834,3,1,1687,58.165,2.083,3,1,442.55,40.106,2.101,3,1,414.59,13.233,3.855,3,1,1743.5,55.292,3.093,3,1,1183.7,4.26,2.812,3,1,754.72,21.11,5.498,3,1,471.23,29.575,3.125,3,1,1598.6,3.849,2.105,3,1,1978.3,56.47,2.074,3,1,459.74,32.153,4.636,3,1
195.18,25.67,5.579,1,1,195.6,35.588,2.604,1,1,205.23,47.263,2.137,1,1,221.49,52.297,3.37,1,1,197.22,19.468,3.843,1,1,198.6,17.73,3.85,1,1,205.09,13.505,5.095,1,1,198.01,45.763,3.103,1,1,228.59,12.051,2.867,1,1,199.34,9.301,3.102,1,1,201.15,48.971,4.846,1,1
475.14,25.684,5.548,2,1,574.57,35.637,2.606,2,1,864.82,47.322,2.059,2,1,1225.1,52.196,3.373,2,1,547.75,19.438,3.872,2,1,607.95,17.661,3.755,2,1,901.81,13.498,5.024,2,1,488.21,45.757,3.091,2,1,878.8,11.828,2.818,2,1,636.29,9.253,3.085,2,1,566.01,48.968,4.808,2,1
409.18,25.636,5.556,3,1,578.42,35.675,2.562,3,1,857.85,47.287,2.087,3,1,1648.7,52.216,3.34,3,1,471.01,19.431,3.804,3,1,557.29,17.673,3.81,3,1,1458.5,13.457,5.056,3,1,458.87,45.741,3.066,3,1,774.2,11.781,2.814,3,1,760.5,9.274,3.059,3,1,454.77,48.981,4.847,3,1
205.17,10.288,6.571,1,1,196.75,4.587,2.852,1,1,246.42,52.129,5.348,1,1,210.15,46.791,3.855,1,1,189.04,20.985,6.882,1,1,201.17,12.776,4.595,1,1,205.36,57.661,6.325,1,1,216.6,16.058,4.612,1,1,218.42,50.963,3.873,1,1,198.36,41.293,3.595,1,1,324.25,15.974,6.445,1,1
913.76,10.211,6.572,2,1,617.39,4.555,2.847,2,1,762.49,52.201,5.3,2,1,810.84,46.782,3.809,2,1,485.61,20.918,6.809,2,1,926.89,12.803,4.528,2,1,551.36,57.733,6.346,2,1,796.98,16.079,4.524,2,1,720.21,50.989,3.841,2,1,531.48,41.418,3.573,2,1,854.37,15.752,6.296,2,1
886.48,10.167,6.543,3,1,709.24,4.506,2.793,3,1,744.3,52.21,5.289,3,1,972.64,46.787,3.809,3,1,410.64,20.954,6.848,3,1,724.57,12.729,4.564,3,1,529.59,57.722,6.318,3,1,1062.7,16.044,4.513,3,1,807.58,51.024,3.852,3,1,513.7,41.466,3.535,3,1,807.47,15.652,6.325,3,1
213.72,65.556,6.567,1,1,204,63.119,4.594,1,1,216,46.052,6.585,1,1,209.06,32.634,4.86,1,1,197.05,41.788,9.796,1,1,197.68,48.484,4.839,1,1,177.48,56.316,9.026,1,1,206.76,57.16,4.349,1,1,206.89,55.182,4.85,1,1,199.59,3.843,4.588,1,1,205.43,3.091,5.352,1,1
1946.2,65.586,6.518,2,1,1193.6,63.132,4.532,2,1,1079.5,45.943,6.587,2,1,643.25,32.649,4.896,2,1,625.54,41.872,9.726,2,1,888.27,48.564,4.804,2,1,576.64,56.399,8.78,2,1,942.66,57.192,4.32,2,1,920.99,55.215,4.797,2,1,771.82,3.766,4.613,2,1,1266.2,3.064,5.294,2,1
993.81,65.626,6.557,3,1,1533.3,63.104,4.563,3,1,716.21,46.021,6.595,3,1,565.72,32.669,4.951,3,1,517.14,41.831,9.703,3,1,901.49,48.544,4.798,3,1,407.49,56.351,9.082,3,1,921.39,57.199,4.286,3,1,1171,55.298,4.775,3,1,1083.8,3.78,4.601,3,1,1616.3,3.095,5.336,3,1
193.84,33.853,7.315,1,1,206.42,49.781,3.59,1,1,248.73,62.315,6.596,1,1,494.14,38.029,4.512,1,1,212.78,45.822,11.6,1,1,221.29,64.076,5.605,1,1,199.32,28.874,9.057,1,1,494.8,19.685,6.068,1,1,297.42,51.324,9.064,1,1,264.01,47.075,7.92,1,1,193.44,28.852,5.843,1,1
477.66,33.857,7.394,2,1,882.63,49.818,3.567,2,1,1122.4,62.381,6.537,2,1,647.93,38.077,4.424,2,1,713.75,45.797,11.534,2,1,1667,64.12,5.6,2,1,570.8,28.856,9.045,2,1,648.35,19.629,6.055,2,1,633.67,51.191,9.08,2,1,748.81,46.947,7.834,2,1,556.9,28.886,5.867,2,1
401.88,33.849,7.316,3,1,1311.7,49.836,3.595,3,1,1479,62.359,6.558,3,1,588.12,38.082,4.327,3,1,611.13,45.878,11.502,3,1,1910.3,64.092,5.582,3,1,455.46,28.817,9.037,3,1,723.78,19.559,6.053,3,1,573.89,51.219,9.044,3,1,712.92,46.999,7.775,3,1,481.43,28.847,5.852,3,1
450.05,62.027,8.772,1,1,195.62,29.884,4.589,1,1,1600.4,9.065,7.594,1,1,224.87,55.615,4.838,1,1,196.66,26.41,14.262,1,1,198.29,61.73,7.483,1,1,195.33,41.292,9.798,1,1,145.91,14.458,6.733,1,1,338.36,18.649,10.008,1,1,363.54,50.633,6.296,1,1,236.46,54.756,6.121,1,1
799.4,62.03,8.32,2,1,424.9,29.911,4.584,2,1,768.31,9.036,7.556,2,1,1404.7,55.683,4.79,2,1,568.09,26.397,14.227,2,1,1683.4,61.894,7.271,2,1,483.88,41.318,9.814,2,1,775.75,14.679,6.354,2,1,974.73,18.758,10.096,2,1,825.32,50.499,6.361,2,1,797.06,54.645,6.08,2,1
626.59,62.008,8.32,3,1,376.53,29.9,4.594,3,1,661.44,9.045,7.587,3,1,1666.7,55.682,4.842,3,1,402.32,26.368,14.231,3,1,1744.7,61.693,7.456,3,1,405.76,41.251,9.853,3,1,697.77,14.425,6.749,3,1,717.42,18.726,10.06,3,1,951.23,50.48,6.308,3,1,730.76,54.725,6.047,3,1
463.57,18.253,9.281,1,1,211.84,49.955,8.585,1,1,1060.1,4.221,8.083,1,1,220.54,61.363,5.064,1,1,242.6,7.095,14.036,1,1,209.75,18.227,8.077,1,1,237.98,6.152,9.089,1,1,197.69,43.032,7.321,1,1,238.83,52.205,13.523,1,1,197.46,34.349,7.811,1,1,343.47,23.694,7.807,1,1
686.67,18.441,9.579,2,1,783.2,49.981,8.557,2,1,816.51,4.084,8.038,2,1,1442.5,61.384,5.016,2,1,872.7,7.104,14.036,2,1,622.99,18.13,8.09,2,1,1154.8,6.087,9.056,2,1,489.36,43.036,7.438,2,1,954.23,52.273,13.569,2,1,498.8,34.36,7.801,2,1,721.2,23.674,7.829,2,1
598.68,18.443,9.529,3,1,1115.4,50.022,8.507,3,1,785.94,4.022,8.054,3,1,1829.7,61.37,5.058,3,1,783.82,7.01,13.996,3,1,570.68,18.169,8.049,3,1,1755.3,6.073,9.038,3,1,434.16,43.022,7.363,3,1,783.89,52.24,13.501,3,1,470.82,34.37,7.808,3,1,610.33,23.652,7.835,3,1
203.33,3.343,9.552,1,1,210.24,45.516,8.603,1,1,283.82,61.159,10.368,1,1,202.12,16.236,6.33,1,1,445.12,49.44,14.036,1,1,203.07,52.453,7.567,1,1,398.56,22.992,9.773,1,1,216.66,67.838,7.332,1,1,243.16,13.522,14.715,1,1,204.9,3.849,10.55,1,1,222.14,5.087,10.057,1,1
1252.1,3.347,9.584,2,1,611.67,45.5,8.532,2,1,1114.7,61.139,10.249,2,1,555.17,16.235,6.429,2,1,920.93,49.476,14.001,2,1,887.19,52.438,7.498,2,1,610.96,22.877,9.773,2,1,1453.8,67.859,7.265,2,1,1126.5,13.497,14.807,2,1,858.55,3.845,10.56,2,1,1183.8,5.086,10.051,2,1
1648.1,3.366,9.534,3,1,897.65,45.534,8.548,3,1,1481.1,61.118,10.253,3,1,425.3,16.222,6.362,3,1,746.93,49.497,13.984,3,1,1136.9,52.422,7.51,3,1,548.58,22.831,9.762,3,1,1998.8,67.796,7.294,3,1,943.8,13.479,14.786,3,1,1066.1,3.757,10.537,3,1,1560.9,5.068,10.023,3,1
174.08,36.213,9.412,1,1,199.66,2.357,9.3,1,1,224.79,1.873,9.701,1,1,198.89,23.93,7.81,1,1,441.25,46.019,15.872,1,1,1129.7,10.216,9.094,1,1,220.32,71.776,11.032,1,1,234.98,4.583,8.121,1,1,214.59,20.69,16.973,1,1,209.19,8.313,10.544,1,1,262.35,57.414,11.497,1,1
503.35,36.071,9.243,2,1,651.75,2.3,9.298,2,1,748.9,1.87,9.513,2,1,534.33,23.938,7.77,2,1,926.2,46.01,15.725,2,1,912.31,10.363,9.057,2,1,979.59,71.784,11.036,2,1,1295.3,4.621,8.044,2,1,938.82,20.708,16.968,2,1,1765.3,8.291,10.546,2,1,970.57,57.402,11.557,2,1
378.87,36.243,9.413,3,1,696.13,2.267,9.286,3,1,634.61,1.637,9.71,3,1,443.56,23.884,7.802,3,1,728.41,46.073,15.758,3,1,890.36,10.239,9.063,3,1,1125,71.776,11.035,3,1,1711.8,4.56,8.048,3,1,759.41,20.684,16.986,3,1,872.4,8.221,10.527,3,1,793.49,57.386,11.517,3,1
170.9,38.731,10.89,1,1,196.66,39.559,11.037,1,1,424.98,45.95,11.79,1,1,199.34,20.21,7.564,1,1,228.84,55.18,15.997,1,1,198.11,30.381,8.804,1,1,216.84,66.558,12.77,1,1,215.95,49.017,7.62,1,1,251.82,2.918,17.984,1,1,290.66,51.722,11.004,1,1,299.19,69.563,10.853,1,1
