1161.5,27.678,94.373,1,1,1421.3,7.618,67.522,1,1,1812.2,13.474,19.052,1,1,2935.2,52.968,112.43,1,1,2420.1,51.715,41.483,1,1,2876.5,18.026,60.417,1,1,3482,22.989,95.315,1,1,2322.1,48.82,1.159,1,1,1620.9,45.998,10.308,1,1,1453.6,23.435,120.67,1,1,1717.3,17.476,114.21,1,1,2275.4,16.827,83.208,1,1,1296.3,27.499,11.606,1,1,1262.2,48.996,6.299,1,1,939.09,45.492,103.36,1,1,1138.5,43.789,6.114,1,1,2733.1,41.746,44.496,1,1,1105.3,54.434,77.016,1,1,731.38,18.455,4.968,1,1,1828.5,25.946,32.618,1,1
1828.3,27.696,94.389,2,1,1599.9,7.452,67.548,2,1,1131.8,13.456,18.999,2,1,1363.5,52.943,112.37,2,1,1341.2,51.753,41.528,2,1,1149.2,18.005,60.422,2,1,1480.9,22.997,95.302,2,1,714.8,48.783,1.377,2,1,883.74,45.94,10.266,2,1,1353.9,23.452,120.66,2,1,1357.3,17.458,114.12,2,1,1420,16.807,83.133,2,1,1006.4,27.367,11.619,2,1,752.67,49.013,6.317,2,1,1345.4,45.558,103.42,2,1,809.24,43.862,6.082,2,1,1140.5,41.859,44.474,2,1,1361.4,54.441,77.046,2,1,783.17,18.471,4.85,2,1,1085.5,25.885,32.622,2,1
909.61,27.764,94.397,3,1,806.16,7.407,67.587,3,1,854.4,13.459,18.948,3,1,546.99,52.977,112.37,3,1,606.48,51.699,41.608,3,1,612.58,17.966,60.435,3,1,707.93,22.984,95.295,3,1,506.03,48.8,1.371,3,1,543.86,46.039,10.291,3,1,648.14,23.457,120.64,3,1,703.83,17.526,114.19,3,1,632.58,16.786,83.187,3,1,529.77,27.378,11.637,3,1,425.86,49.067,6.321,3,1,596.09,45.543,103.38,3,1,466.23,43.762,6.043,3,1,533.51,41.816,44.512,3,1,730.55,54.434,76.999,3,1,403.95,18.479,4.836,3,1,521.32,25.937,32.656,3,1
2640.6,25.231,109.75,1,1,2973.2,18.47,54.198,1,2,1107,17.954,20.523,1,1,3519.1,51.028,132.54,1,1,1242.5,32.105,102.49,1,1,2113.9,5.92,120.67,1,1,3152.5,18.508,100.7,1,1,3197.6,12.435,41.283,1,2,950.16,52.84,61.641,1,1,2389.7,19.184,121.89,1,1,3307.7,17.311,114.52,1,2,3402,15.495,129.91,1,1,858.56,15.76,55.186,1,1,1328.9,49.547,51.557,1,1,778.33,11.614,115.64,1,1,1946.1,21.689,112.69,1,1,1828.8,22.188,48.44,1,1,3927.9,43.286,129.35,1,1,1496.8,42.8,120.67,1,1,1051.3,33.961,44.751,1,1
1391.1,25.089,109.75,2,1,1368.5,18.382,54.131,2,2,1033.3,17.952,20.426,2,1,1790.8,50.998,132.54,2,1,1347.1,32.024,102.49,2,1,1579.1,5.815,120.6,2,1,1390.1,18.453,100.78,2,1,1014.9,12.471,41.278,2,2,1482.4,52.784,61.631,2,1,1515.4,19.164,121.88,2,1,1299,17.217,114.48,2,2,1304.5,15.497,129.8,2,1,1877.3,15.723,55.183,2,1,1224.1,49.647,51.437,2,1,1245.3,11.381,115.61,2,1,1452.3,21.609,112.72,2,1,1055.5,22.206,48.495,2,1,1373,43.217,129.27,2,1,1274.6,42.786,120.66,2,1,1155.1,33.842,44.77,2,1
729.57,25.089,109.75,3,1,648.02,18.432,54.221,3,2,666.01,17.936,20.523,3,1,835.36,50.976,132.57,3,1,641.45,32.107,102.53,3,1,882.09,5.891,120.59,3,1,641.64,18.471,100.79,3,1,643.37,12.425,41.273,3,2,762.59,52.791,61.612,3,1,635.09,19.222,121.89,3,1,694.53,17.303,114.51,3,2,603.44,15.554,129.86,3,1,614.04,15.701,55.175,3,1,696.39,49.597,51.478,3,1,618.05,11.487,115.58,3,1,662.35,21.625,112.68,3,1,509.64,22.205,48.469,3,1,676.71,43.257,129.29,3,1,587.2,42.827,120.71,3,1,552.37,33.804,44.702,3,1
1620.3,67.304,126.57,1,1,3742.5,8.02,67.791,1,2,1185.5,18,29.105,1,1,1327.6,17.511,7.361,1,2,2607.3,24.662,107.14,1,1,2623.4,39.378,123.14,1,1,1017.2,52.742,115,1,1,1666.3,11.546,59.967,1,2,884.75,48.745,126.82,1,1,1090.6,51.476,125.16,1,1,2245.7,46.974,61.407,1,3,2178.9,28.573,160.54,1,1,840.44,19.469,61.44,1,1,2250.8,43.693,56.467,1,1,1430.3,15.236,120.93,1,1,1472.4,50.001,121.14,1,1,3170.1,22.717,107.53,1,1,2137.8,49.419,129.44,1,1,1372.2,13.539,136.53,1,1,1363.5,26.146,32.375,1,2
1274.3,67.095,126.58,2,1,1443.6,8.035,67.781,2,2,1148.3,17.857,29.169,2,1,815.53,17.494,7.408,2,2,1759.8,24.665,107.23,2,1,1133.3,39.284,123.11,2,1,1220.1,52.683,114.94,2,1,1351.1,11.553,59.939,2,2,1217.8,48.769,126.92,2,1,1392.4,51.454,125.13,2,1,1110.8,46.994,61.36,2,3,1061.3,28.642,160.53,2,1,1625.6,19.389,61.401,2,1,1125.8,43.749,56.441,2,1,1098.9,15.171,120.85,2,1,1409.4,49.985,121.06,2,1,1418.3,22.703,107.45,2,1,1325.8,49.552,129.39,2,1,1076.7,13.503,136.47,2,1,1109.4,26.154,32.321,2,2
792.08,67.097,126.53,3,1,675.61,7.949,67.8,3,2,702.29,17.929,29.156,3,1,520.12,17.445,7.363,3,2,838.67,24.667,107.28,3,1,623.8,39.292,123.09,3,1,762.79,52.635,114.94,3,1,599.01,11.532,59.881,3,2,640.05,48.78,126.88,3,1,748.59,51.415,125.03,3,1,540.74,46.992,61.439,3,3,588.07,28.609,160.46,3,1,670.7,19.422,61.461,3,1,658.14,43.826,56.373,3,1,629.81,15.163,120.88,3,1,639.58,49.973,121.17,3,1,626.32,22.655,107.51,3,1,697.86,49.557,129.38,3,1,632.03,13.469,136.53,3,1,506.42,26.191,32.376,3,2
3412.3,27.666,94.142,1,2,1503.7,18.499,125.66,1,2,3598.8,16.689,34.415,1,1,1333,47.234,9.521,1,2,2294.6,59.551,117.91,1,1,1279.9,41.287,5.038,1,2,993.38,10.58,53.277,1,2,1180.6,14.6,74.991,1,2,1433.5,50.461,131.87,1,1,1083,10.586,46.743,1,2,2620.2,16.295,104.95,1,3,1339,14.503,50.508,1,2,1190.4,6.837,64.852,1,1,1142.2,37.312,120.92,1,1,860.13,31.596,122.17,1,1,2398.3,17.038,122.15,1,1,1426.1,53.466,124.17,1,1,699.65,55.161,128.12,1,1,1616.2,20.277,43.114,1,2,1336.5,33.892,44.714,1,2
