204.74,15.746,2.36,1,1,218.16,6.567,4.349,1,1,206.64,14.753,2.858,1,1,214.68,7.807,4.567,1,1,206.27,26.414,3.347,1,1,211.95,49.243,1.879,1,1,209.31,3.846,1.866,1,1
582.9,15.751,2.364,2,1,722.59,6.615,4.356,2,1,709.29,14.725,2.933,2,1,830.93,7.803,4.57,2,1,321.85,26.412,3.404,2,1,673.77,49.307,1.825,2,1,639.88,3.811,1.908,2,1
907.89,15.654,2.305,3,1,1519.5,6.593,4.319,3,1,935.89,14.696,2.885,3,1,1434.5,7.771,4.603,3,1,507.12,26.395,3.418,3,1,1193.8,49.236,1.866,3,1,1189.5,3.814,1.94,3,1
204.01,23.436,3.598,1,1,178.27,9.533,4.88,1,1,219.49,55.941,3.351,1,1,210.85,59.657,4.83,1,1,208.05,70.308,2.592,1,1,212.65,3.848,5.344,1,1,210.29,14.266,3.851,1,1
379.62,23.4,3.547,2,1,745.59,9.286,4.827,2,1,812.97,55.981,3.392,2,1,930.09,59.65,4.794,2,1,752.28,70.311,2.579,2,1,708.07,3.834,5.349,2,1,490.77,14.214,3.878,2,1
466.3,23.368,3.563,3,1,1205.4,9.509,4.839,3,1,1583.4,55.965,3.36,3,1,905.04,59.604,4.745,3,1,1710.5,70.31,2.626,3,1,1388.5,3.823,5.322,3,1,666.29,14.209,3.82,3,1
203.3,26.907,5.829,1,1,119.74,8.413,7.235,1,1,212.21,24.407,6.319,1,1,203.93,49.971,5.581,1,1,205.64,41.047,4.34,1,1,226.82,54.194,6.062,1,1,219.23,16.752,6.547,1,1
285.81,26.93,5.814,2,1,749.71,8.535,6.589,2,1,311.43,24.437,6.357,2,1,308.13,49.961,5.579,2,1,314.38,41.046,4.316,2,1,745.52,54.11,6.061,2,1,480.01,16.703,6.574,2,1
364.27,26.924,5.79,3,1,823.25,8.429,7.249,3,1,411.61,24.434,6.377,3,1,421.1,49.991,5.568,3,1,511.29,41.064,4.328,3,1,1286.2,54.19,6.075,3,1,620.12,16.731,6.566,3,1
221.41,6.088,6.832,1,1,208.94,53.691,6.822,1,1,220.28,49.463,6.353,1,1,197.85,46.691,6.59,1,1,207.47,66.835,4.096,1,1,228.51,39.35,8.114,1,1,217.98,3.345,6.592,1,1
724.58,6.082,6.836,2,1,442.36,53.716,6.82,2,1,599.85,49.54,6.356,2,1,296.36,46.759,6.546,2,1,811.12,66.814,4.069,2,1,345.25,39.353,8.047,2,1,743.83,3.283,6.563,2,1
1336.5,6.058,6.823,3,1,656.9,53.751,6.802,3,1,809.53,49.598,6.348,3,1,392.59,46.698,6.539,3,1,1594.8,66.808,4.097,3,1,390.53,39.34,7.989,3,1,1233.1,3.356,6.584,3,1
217.58,14.261,7.097,1,1,223.93,12.804,9.572,1,1,203.84,34.348,7.564,1,1,180.98,8.354,7.556,1,1,209.88,59.894,3.599,1,1,177.64,51.508,6.156,1,1,216.27,6.812,7.811,1,1
555.06,14.241,7.074,2,1,480.51,12.711,9.575,2,1,297.1,34.327,7.553,2,1,823.98,8.337,7.278,2,1,806.03,59.937,3.569,2,1,754.86,52.016,6.063,2,1,702.19,6.809,7.815,2,1
838.81,14.162,7.05,3,1,925.05,12.594,9.526,3,1,426.64,34.309,7.569,3,1,1180.4,8.336,7.56,3,1,1424.7,59.97,3.555,3,1,908.93,51.532,6.051,3,1,945.43,6.723,7.776,3,1
216.18,60.62,10.798,1,1,218.58,46.256,11.543,1,1,209.78,11.781,7.078,1,1,218,15.983,7.826,1,1,207.41,29.38,5.592,1,1,214.94,11.532,6.334,1,1,204.76,31.616,10.29,1,1
