194.91,11.784,3.364,1,1,195.4,53.684,1.869,1,1,198.42,1.504,6.543,1,1,194.77,4.097,1.867,1,1,191.4,38.07,4.59,1,1,187.37,30.878,10.785,1,1,200.07,14.5,4.092,1,1,195.21,3.606,2.615,1,1,199.79,17.484,4.829,1,1,191.9,59.15,3.101,1,1,207.32,12.237,2.876,1,1,261,53.55,3.451,1,1,203.76,48.517,2.119,1,1
913.94,11.74,3.402,2,1,1114.8,53.697,1.884,2,1,1259.8,1.513,6.573,2,1,1478.9,4.05,1.86,2,1,567.85,38.056,4.611,2,1,493.16,30.844,10.796,2,1,880.24,14.438,4.087,2,1,2112.9,3.546,2.614,2,1,863.45,17.492,4.955,2,1,766.4,59.203,3.102,2,1,1142.1,12.036,2.887,2,1,728.19,53.414,3.36,2,1,1090.7,48.669,2.095,2,1
735.22,11.683,3.354,3,1,883.32,53.809,1.919,3,1,840.25,1.531,6.586,3,1,808.33,4.098,1.912,3,1,323.35,38.059,4.608,3,1,315.64,30.86,10.819,3,1,611.48,14.455,4.059,3,1,1151.4,3.543,2.598,3,1,466.5,17.456,4.89,3,1,593.9,59.167,3.049,3,1,888.14,12.133,2.846,3,1,505.88,53.469,3.32,3,1,687.6,48.646,2.105,3,1
198.94,2.872,5.343,1,1,251.28,46.804,2.179,1,1,226.22,57.901,9.314,1,1,206.11,8.51,5.541,1,1,190.45,33.607,3.594,1,1,210.03,2.366,14.024,1,1,206.05,17.481,11.014,1,1,196.84,19.971,5.087,1,1,201.64,48.729,7.07,1,1,192.53,48.239,3.346,1,1,208.53,6.563,2.873,1,1,196.68,19.742,3.858,1,1,197.44,2.854,3.361,1,1
2092.5,2.883,5.337,2,1,630.76,46.762,2.103,2,1,1573.6,57.962,9.287,2,1,1123.2,8.528,5.551,2,1,594.16,33.553,3.538,2,1,1509.5,2.267,13.989,2,1,1088.4,17.513,11.025,2,1,922.98,19.94,5.01,2,1,858.15,48.652,6.958,2,1,554.14,48.282,3.339,2,1,2253.9,6.51,2.863,2,1,816.28,19.677,3.85,2,1,1594,2.798,3.398,2,1
1105,2.87,5.324,3,1,475.07,46.803,2.09,3,1,909.26,57.913,9.289,3,1,698.33,8.472,5.521,3,1,340.36,33.585,3.598,3,1,783.07,2.344,14,3,1,489.41,17.441,11.01,3,1,465.65,19.852,5.038,3,1,444.69,48.786,7.069,3,1,376.48,48.275,3.366,3,1,1353.7,6.554,2.864,3,1,581.92,19.561,3.842,3,1,965.41,2.845,3.353,3,1
195.49,8.801,5.59,1,1,196.76,10.534,2.119,1,1,701.59,14.431,10.165,1,1,211.88,16.551,5.645,1,1,197.46,15.748,6.575,1,1,184.08,2.1,17.15,1,1,194.63,14.893,13.06,1,1,195.12,12.272,5.829,1,1,194.6,19.99,7.349,1,1,192.36,53.197,3.844,1,1,195.14,68.075,3.598,1,1,194.06,8.059,4.093,1,1,193.88,9.792,4.345,1,1
1210.9,8.704,5.599,2,1,1050.9,10.494,2.164,2,1,820.09,14.433,9.998,2,1,993.3,16.475,5.565,2,1,888.78,15.72,6.581,2,1,1542.9,2.093,16.979,2,1,926.64,15.037,13,2,1,1216.1,12.315,5.844,2,1,1145.3,19.898,7.335,2,1,710.11,53.19,3.832,2,1,1013.8,68.098,3.603,2,1,1673.2,8,4.135,2,1,806.64,9.795,4.353,2,1
962.07,8.744,5.533,3,1,752.49,10.427,2.041,3,1,445.52,14.453,9.998,3,1,458.13,16.469,5.575,3,1,517.85,15.696,6.584,3,1,723.42,2.104,17.139,3,1,426.62,14.872,13.081,3,1,638.64,12.175,5.82,3,1,496.62,19.925,7.351,3,1,466.82,53.204,3.838,3,1,669.42,68.089,3.688,3,1,1111.8,8.069,4.108,3,1,671.56,9.723,4.318,3,1
332.93,13.165,5.521,1,1,211.34,56.967,3.623,1,1,202.77,3.837,11.294,1,1,234.32,21.298,5.749,1,1,186.49,33.354,7.107,1,1,200.2,3.696,19.83,1,1,261.18,50.751,14.96,1,1,215.6,48.962,6.593,1,1,205.86,2.859,11.771,1,1,229.46,20.161,4.378,1,1,219.59,15.002,9.285,1,1,193.98,47.492,5.331,1,1,165.55,1.696,5.891,1,1
