1470.7,16.005,126.56,1,1,1560.9,16.232,64.13,1,1,1763,44.807,144.23,1,1,1641.8,26.381,135.5,1,1,2218.5,56.631,68.328,1,1,1766.7,11.574,122.66,1,1,1128.2,41.793,107.48,1,1
734.09,15.991,126.65,2,1,865.16,16.158,64.063,2,1,1143,44.832,144.19,2,1,794.93,26.372,135.54,2,1,1375.2,56.658,68.273,2,1,1024.3,11.528,122.54,2,1,1072.6,41.797,107.48,2,1
765.29,16.007,126.63,3,1,937.02,16.175,64.021,3,1,1016.1,44.862,144.22,3,1,752.37,26.432,135.52,3,1,1117.6,56.665,68.307,3,1,878.23,11.562,122.55,3,1,792.04,41.774,107.48,3,1
877.07,15.497,136.58,1,1,1720.3,21.772,124.16,1,1,2153.8,10.6,154.89,1,1,787.56,45.513,136.52,1,1,1529.4,15.006,147.94,1,1,1830.7,39.608,125.88,1,1,1891.9,13.263,110.72,1,1
861.33,15.462,136.52,2,1,982.22,21.678,124.14,2,1,1154.7,10.525,154.88,2,1,622,45.581,136.55,2,1,1122.4,14.97,148,2,1,975.19,39.601,125.74,2,1,1446.1,13.256,110.72,2,1
887.76,15.461,136.52,3,1,934.17,21.706,124.1,3,1,1121.7,10.471,154.87,3,1,663.01,45.542,136.56,3,1,1151.2,14.915,147.98,3,1,896.41,39.554,125.77,3,1,1092.1,13.281,110.77,3,1
837.94,15.237,68.564,1,2,1067,53.964,126.87,1,1,1899.5,10.514,57.966,1,2,1963.1,17.786,154.62,1,1,1960.5,14.794,40.322,1,2,2826.2,12.805,130.36,1,1,1278.2,47.013,109.86,1,1
879.99,15.191,68.587,2,2,792.46,53.95,126.83,2,1,1179.1,10.52,57.926,2,2,993.72,17.764,154.54,2,1,1198.2,14.714,40.293,2,2,985.12,12.753,130.36,2,1,1043.7,46.942,109.73,2,1
768.11,15.289,68.529,3,2,940.55,53.88,126.78,3,1,922.94,10.472,57.942,3,2,948.73,17.773,154.54,3,1,1469.4,14.739,40.378,3,2,918.3,12.719,130.34,3,1,860.05,46.978,109.79,3,1
1720.3,41.53,120.15,1,2,2262,22.239,135.76,1,1,1738.4,9.536,80.461,1,2,1378.3,59.936,76.481,1,2,3364.7,55.214,69.53,1,2,1060.6,48.699,55.469,1,2,2194.6,44.759,56.836,1,2
