3109.3,16.551,111.81,1,1,1334,52.033,58.374,1,1,2088.9,12.261,79.532,1,1,1833.6,47.752,120.68,1,1,1283.6,16.246,45.94,1,1,1497.7,46.02,44.722,1,1,1075.1,10.04,69.856,1,1,705.37,44.557,6.1,1,1,1833.5,25.193,98.619,1,1,2100.5,24.422,8.371,1,1,2049.5,58.227,40.485,1,1,1150.2,23.659,120.85,1,1,1251.3,38.823,6.111,1,1
1629.2,16.445,111.66,2,1,1341.8,52.024,58.376,2,1,1228.1,12.25,79.525,2,1,1198.9,47.66,120.7,2,1,1480,16.252,45.906,2,1,1161.2,46.081,44.769,2,1,1703.6,10.003,69.803,2,1,808.04,44.549,6.121,2,1,1602.9,25.12,98.624,2,1,725.12,24.421,8.451,2,1,1075.9,58.188,40.517,2,1,1505.1,23.714,120.97,2,1,951.94,38.84,6.065,2,1
814.16,16.453,111.7,3,1,667.15,52.028,58.445,3,1,626.72,12.23,79.579,3,1,564.88,47.764,120.66,3,1,669.94,16.161,45.873,3,1,586.51,46.07,44.716,3,1,733.97,10.082,69.792,3,1,481.64,44.537,6.107,3,1,753.73,25.136,98.614,3,1,509.45,24.309,8.409,3,1,630.56,58.201,40.545,3,1,632.99,23.682,120.93,3,1,536.72,38.823,6.131,3,1
1357.5,45.494,115.49,1,1,1484.4,51.711,71.873,1,1,3071.9,52.475,120.19,1,1,2002.5,56.303,126.17,1,1,2364,14.783,109.51,1,1,938.01,25.725,51.466,1,1,1503.7,25.723,124.19,1,1,1796.8,13.289,61.538,1,1,1108.8,45.509,99.8,1,1,2974.5,17.244,126.16,1,1,1318.2,50.485,101.81,1,1,2468.9,28.444,137.8,1,1,782.67,16.808,50.053,1,1
1025.9,45.534,115.49,2,1,1491.2,51.8,71.765,2,1,1551.5,52.543,120.13,2,1,1963.5,56.42,126.13,2,1,1572.8,14.744,109.49,2,1,1162.7,25.789,51.572,2,1,1187.4,25.664,124.19,2,1,2140.1,13.205,61.344,2,1,1595.5,45.302,99.894,2,1,1292.1,17.212,126.12,2,1,1090.4,50.524,101.79,2,1,1509.9,28.365,137.72,2,1,1202.3,16.768,49.997,2,1
573.24,45.461,115.48,3,1,755.72,51.756,71.751,3,1,846.98,52.502,120.21,3,1,702.57,56.376,126.11,3,1,707.44,14.703,109.49,3,1,540.95,25.779,51.592,3,1,608.57,25.702,124.2,3,1,843.12,13.227,61.479,3,1,672.42,45.363,99.774,3,1,742.32,17.165,126.12,3,1,674.75,50.513,101.8,3,1,744.26,28.327,137.8,3,1,607.34,16.726,49.932,3,1
1900.9,23.936,131.08,1,1,885.1,48.817,114.26,1,1,1183.8,13.523,11.984,1,2,3072.5,51.713,128.38,1,1,1520.2,28.683,136.83,1,1,695.49,6.828,51.466,1,1,3811.4,14.753,127.08,1,1,802.22,9.864,68.821,1,1,2860.5,45.011,98.878,1,2,1706.4,24.184,7.892,1,2,2647.7,57.912,40.565,1,2,3086.9,25.513,140.96,1,1,1975.4,46.195,62.659,1,1
1257.4,23.954,130.99,2,1,1989.5,48.697,114.14,2,1,880.58,13.434,12.105,2,2,1490.9,51.728,128.43,2,1,985.8,28.661,136.71,2,1,1754.3,6.81,51.494,2,1,1408.9,14.682,127.13,2,1,1993.1,9.759,68.838,2,1,1244.9,44.916,98.881,2,2,662.65,24.145,7.875,2,2,1032.4,57.866,40.566,2,2,1445.4,25.403,140.99,2,1,1189.6,46.231,62.634,2,1
612.45,23.939,130.98,3,1,815.63,48.733,114.17,3,1,505.16,13.448,12.05,3,2,637.13,51.671,128.43,3,1,484.12,28.601,136.72,3,1,821.64,6.786,51.44,3,1,695.12,14.694,127.1,3,1,924.29,9.79,68.823,3,1,645.61,44.942,98.886,3,2,434.99,24.1,7.868,3,2,618.61,57.867,40.64,3,2,781.14,25.414,140.92,3,1,538.97,46.274,62.6,3,1
1509.3,17.982,12.036,1,2,2006.8,16.841,117.87,1,1,3823.7,12.093,79.698,1,2,3568.4,14.301,135.06,1,1,3766.4,16.76,45.746,1,2,754.85,9.552,53.966,1,1,2036.4,10.055,130.88,1,1,1677.6,24.467,121.94,1,1,3080.8,24.689,99.07,1,2,1132.4,18.485,8.343,1,2,2964.6,19.53,48.409,1,2,967.38,55.126,4.86,1,2,2690.2,45.262,117.18,1,1
769.14,17.959,12.016,2,2,1708.5,16.69,118,2,1,1223.3,12.063,79.762,2,2,1487.3,14.23,135.03,2,1,1299.4,16.731,45.721,2,2,1489.8,9.449,53.946,2,1,1496.8,10.034,130.83,2,1,1064.4,24.406,121.91,2,1,1391.4,24.653,99.108,2,2,1002,18.349,8.292,2,2,1424.6,19.448,48.436,2,2,822.81,55.216,4.854,2,2,1414.5,45.352,117.13,2,1
