198.97,30.876,4.091,1,1,202.2,34.596,2.356,1,1,205.43,4.838,3.846,1,1,204.1,19.224,2.858,1,1,203.62,19.713,3.352,1,1,202.89,17.979,3.597,1,1,202.75,45.258,5.328,1,1,201.63,40.298,1.861,1,1,216.54,43.541,3.353,1,1,251,9.998,3.732,1,1,203.24,31.867,7.314,1,1
508.43,31.022,4.061,2,1,491.51,34.552,2.353,2,1,1037.5,4.766,3.817,2,1,575.36,19.235,2.847,2,1,574.97,19.628,3.249,2,1,619.97,17.932,3.511,2,1,429.55,45.301,5.371,2,1,409.54,40.308,1.928,2,1,428.04,43.596,3.44,2,1,1498.6,10.016,3.807,2,1,373.67,31.877,7.343,2,1
537.85,30.871,4.094,3,1,582.01,34.564,2.364,3,1,851.4,4.831,3.847,3,1,552.68,19.206,2.794,3,1,582.41,19.703,3.325,3,1,580.85,17.95,3.608,3,1,524.85,45.282,5.356,3,1,493.95,40.272,1.918,3,1,472.33,43.517,3.381,3,1,670.15,10.043,3.81,3,1,504.38,31.897,7.329,3,1
202.71,22.439,4.839,1,1,202.55,40.551,4.339,1,1,212.56,11.538,4.602,1,1,209.69,58.399,3.845,1,1,204.36,15.006,2.356,1,1,204.98,56.912,4.832,1,1,237.66,12.689,5.279,1,1,201.72,46.005,2.852,1,1,244.64,53.69,15.83,1,1,203.82,35.838,5.33,1,1,202.65,38.315,6.324,1,1
500.67,22.401,4.845,2,1,643.66,40.594,4.314,2,1,1065.4,11.552,4.597,2,1,991.04,58.334,3.844,2,1,621.95,15.021,2.311,2,1,931.02,56.901,4.812,2,1,1285.8,12.706,5.316,2,1,388.65,46.018,2.905,2,1,883.35,53.705,15.764,2,1,408.81,35.92,5.316,2,1,400.45,38.238,6.308,2,1
508.92,22.415,4.842,3,1,605.92,40.531,4.291,3,1,836.51,11.57,4.573,3,1,740.5,58.396,3.833,3,1,627.96,14.983,2.334,3,1,775.02,56.892,4.845,3,1,887.73,12.766,5.325,3,1,440.2,45.976,2.846,3,1,536.71,53.665,15.707,3,1,468.11,35.874,5.305,3,1,510.22,38.312,6.302,3,1
268.81,60.098,4.084,1,1,199.16,44.052,4.84,1,1,215.07,6.592,6.882,1,1,224.31,22.693,5.869,1,1,207.59,2.597,6.328,1,1,207.54,21.453,4.862,1,1,214.67,9.057,5.847,1,1,203.4,12.277,3.596,1,1,236.53,13.763,32.138,1,1,368.94,15.301,4.595,1,1,202.76,40.055,9.548,1,1
1185.7,60.146,4.119,2,1,669.4,44.062,4.769,2,1,982.76,6.612,6.864,2,1,525.05,22.631,5.843,2,1,869.23,2.539,6.358,2,1,437.15,21.387,4.794,2,1,1288.7,9.073,5.792,2,1,925.45,12.263,3.567,2,1,838.41,13.734,32.141,2,1,945.35,15.2,4.525,2,1,471.49,40.168,9.503,2,1
869.2,60.139,4.105,3,1,601.96,44.043,4.843,3,1,815.01,6.592,6.83,3,1,552.97,22.675,5.828,3,1,762.61,2.599,6.355,3,1,529.25,21.414,4.808,3,1,912.73,9.054,5.832,3,1,652.29,12.249,3.554,3,1,586.02,13.704,32.131,3,1,610.1,15.212,4.567,3,1,498.51,40.028,9.508,3,1
280.24,32.785,6.213,1,1,202.77,60.638,4.591,1,1,204.14,26.156,8.064,1,1,213.88,25.635,8.056,1,1,274.29,23.836,6.602,1,1,201.81,29.884,7.314,1,1,126.77,11.542,7.776,1,1,220.16,15.846,2.943,1,1,242.44,8.821,37.085,1,1,327.2,13.818,8.36,1,1,202.75,32.117,11.033,1,1
689.75,33.08,6.585,2,1,849.52,60.694,4.504,2,1,514.79,26.184,8.064,2,1,411.7,25.704,8.058,2,1,544.38,23.942,6.665,2,1,450.7,29.894,7.403,2,1,1275.6,11.508,7.031,2,1,986.92,15.653,2.844,2,1,1030.3,8.811,37.144,2,1,1058.4,13.627,8.33,2,1,390.55,32.136,11.065,2,1
542.59,33.163,6.597,3,1,788.99,60.656,4.58,3,1,432.42,26.161,8.037,3,1,450.19,25.701,8.051,3,1,520.1,23.929,6.544,3,1,514.61,29.875,7.305,3,1,493.19,11.502,7.76,3,1,640.77,15.714,2.79,3,1,612.76,8.803,37.047,3,1,606.97,13.764,8.264,3,1,505.97,32.121,10.999,3,1
