203.29,68.575,2.362,1,1,207.04,23.439,2.85,1,1,215.26,65.585,9.065,1,1,228.79,64.102,3.9,1,1,205.31,51.459,2.109,1,1,237.91,48.485,6.494,1,1,215.51,68.848,2.594,1,1,202.23,73.035,1.859,1,1
625.53,68.547,2.346,2,1,342.48,23.443,2.792,2,1,507.84,65.583,9.045,2,1,693.7,64.103,3.869,2,1,862.75,51.5,2.12,2,1,347.65,48.594,6.544,2,1,835.17,68.849,2.548,2,1,436.87,73.041,1.851,2,1
884.2,68.568,2.372,3,1,442.63,23.438,2.842,3,1,899.29,65.586,9.033,3,1,1129.9,64.155,3.78,3,1,997.85,51.45,2.085,3,1,402.03,48.55,6.559,3,1,1561.7,68.834,2.659,3,1,646.25,72.993,1.889,3,1
199.3,30.629,2.604,1,1,216.18,67.588,3.856,1,1,224.53,66.069,12.562,1,1,224.36,68.552,3.825,1,1,206.27,17.974,1.862,1,1,206.88,56.917,4.838,1,1,212.8,11.298,3.608,1,1,202.84,76.752,1.863,1,1
285.64,30.635,2.544,2,1,964.65,67.599,3.818,2,1,500.67,66.054,12.537,2,1,737.07,68.6,3.851,2,1,811.1,17.995,1.821,2,1,927.98,56.972,4.824,2,1,874.08,11.277,3.596,2,1,447.99,76.729,1.869,2,1
405.01,30.596,2.595,3,1,1498,67.553,3.823,3,1,836.29,66.068,12.564,3,1,1321.6,68.551,3.842,3,1,1004.6,17.942,1.749,3,1,932.73,57.026,4.802,3,1,1657.5,11.255,3.56,3,1,666.03,76.753,1.934,3,1
202.71,60.141,3.85,1,1,187.21,25.781,4.964,1,1,201.77,35.089,26.909,1,1,457.93,56.145,6.358,1,1,228.04,9.609,3.868,1,1,224.46,20.468,6.635,1,1,206.94,16.241,4.838,1,1,232.75,9.063,4.142,1,1
740.42,60.148,3.819,2,1,296.17,25.638,4.841,2,1,286.23,35.141,26.907,2,1,506.55,56.23,6.245,2,1,990.06,9.547,3.86,2,1,550.67,20.478,6.543,2,1,936.88,16.25,4.833,2,1,768.71,9.052,4.085,2,1
781.97,60.138,3.82,3,1,372.81,25.773,4.927,3,1,361.51,35.093,26.875,3,1,580.16,56.283,6.281,3,1,1621.5,9.531,3.826,3,1,653.15,20.373,6.537,3,1,1283.7,16.157,4.734,3,1,1351.2,9.034,4.091,3,1
202.04,65.102,3.842,1,1,209.36,54.188,6.334,1,1,202.76,32.858,30.132,1,1,222.8,11.532,5.58,1,1,219.15,60.1,6.58,1,1,212.92,67.073,8.066,1,1,399.15,56.078,5.846,1,1,210.87,19.95,6.33,1,1
647.48,65.107,3.81,2,1,587.7,54.214,6.308,2,1,271.24,32.886,30.134,2,1,682.73,11.524,5.539,2,1,922.04,60.249,6.582,2,1,765.06,67.108,8.025,2,1,534.62,56.326,5.815,2,1,592.42,19.898,6.324,2,1
891.36,65.09,3.842,3,1,796.68,54.242,6.297,3,1,369.46,32.9,30.128,3,1,1250.9,11.517,5.556,3,1,1495.5,60.142,6.567,3,1,1285,67.141,8.057,3,1,648.15,56.319,5.819,3,1,777.67,19.898,6.306,3,1
205.12,56.42,4.096,1,1,234.06,1.646,7.81,1,1,267.2,56.697,30.869,1,1,212.75,20.963,5.613,1,1,213.54,67.566,6.583,1,1,207.52,41.796,7.569,1,1,210.71,51.224,7.562,1,1,203.4,77.004,6.573,1,1
559.61,56.542,4.115,2,1,1060.2,1.595,7.843,2,1,489.89,56.695,30.898,2,1,699.72,20.921,5.639,2,1,828.71,67.56,6.545,2,1,281.92,41.814,7.579,2,1,314.98,51.237,7.541,2,1,482.46,76.948,6.66,2,1
675.8,56.549,4.098,3,1,1569.3,1.66,7.81,3,1,655.63,56.748,30.924,3,1,830.56,20.874,5.552,3,1,1351.6,67.574,6.566,3,1,362.07,41.797,7.562,3,1,469.49,51.22,7.525,3,1,718.45,76.915,6.646,3,1
179.17,59.334,6.794,1,1,222.53,15.297,8.854,1,1,208.58,26.652,32.113,1,1,200.28,68.828,6.993,1,1,212.95,45.795,9.555,1,1,213.81,59.149,8.566,1,1,222.11,67.626,6.072,1,1,224.58,22.939,9.608,1,1
738.76,59.395,6.545,2,1,569.53,15.234,8.827,2,1,349.48,26.646,32.161,2,1,695.62,68.827,6.811,2,1,323.08,45.794,9.612,2,1,813.5,59.19,8.532,2,1,788.18,67.627,6.054,2,1,533.08,22.888,9.582,2,1
648.71,59.375,6.775,3,1,720.77,15.145,8.784,3,1,426.69,26.633,32.11,3,1,1115.5,68.803,6.979,3,1,404.36,45.747,9.602,3,1,882.45,59.213,8.54,3,1,1539,67.63,6.051,3,1,671.49,22.824,9.544,3,1
234.99,22.452,10.337,1,1,280.88,54.102,10.138,1,1,179.09,23.675,31.838,1,1,212.11,3.593,6.084,1,1,217.34,21.441,9.305,1,1,123.76,43.8,8.913,1,1,212.38,71.547,6.325,1,1,205.31,69.564,9.299,1,1
483.53,22.297,10.238,2,1,516.84,54.219,10.032,2,1,383.08,23.888,31.9,2,1,741.49,3.606,6.065,2,1,395.1,21.342,9.216,2,1,299.28,43.299,8.582,2,1,924.15,71.534,6.302,2,1,606.64,69.591,9.228,2,1
560.28,22.33,10.267,3,1,694.8,54.233,9.991,3,1,404.37,23.662,31.89,3,1,1245.6,3.588,6.078,3,1,562.68,21.299,9.272,3,1,219.91,43.798,8.893,3,1,1729.7,71.562,6.301,3,1,834.18,69.587,9.317,3,1
219.55,7.576,12.537,1,1,232.22,9.774,10.803,1,1,203.03,30.378,34.845,1,1,237.1,63.581,9.069,1,1,288.8,21.467,12.717,1,1,267.82,51.477,10.854,1,1,211.9,58.406,8.326,1,1,248.13,2.891,10.034,1,1
823.58,7.586,12.508,2,1,778.99,9.663,10.755,2,1,311.76,30.348,34.849,2,1,626.42,63.623,9.043,2,1,363.04,21.337,12.506,2,1,547.33,51.519,10.837,2,1,634.16,58.443,8.278,2,1,727.02,2.823,10.056,2,1
1424.7,7.547,12.528,3,1,1087.7,9.593,10.77,3,1,403.61,30.355,34.862,3,1,1103.1,63.659,9.036,3,1,572.57,21.216,12.578,3,1,471.92,51.511,10.773,3,1,783.89,58.485,8.333,3,1,1435.2,2.856,10.052,3,1
200.02,37.076,14.013,1,1,239.81,65.072,12.106,1,1,201.85,36.33,33.852,1,1,255.4,7.355,12.788,1,1,243.23,16.698,13.794,1,1,252.97,23.992,13.255,1,1,541.24,22.154,9.469,1,1,192.84,5.681,10.624,1,1
311.95,37.009,14.015,2,1,873.88,65.136,12.048,2,1,404.89,36.408,33.881,2,1,747.21,7.278,12.754,2,1,584.29,16.708,13.767,2,1,516.1,23.875,13.258,2,1,502.07,21.93,9.704,2,1,719.12,5.332,10.546,2,1
395.27,37.042,14.009,3,1,1369.6,65.126,11.993,3,1,464.68,36.387,33.868,3,1,1191.2,7.298,12.743,3,1,814.31,16.715,13.762,3,1,461.19,23.865,13.275,3,1,616.81,21.97,9.736,3,1,1095.2,5.654,10.604,3,1
