205.63,40.049,1.861,1,1,204.65,9.053,1.665,1,1,204.24,12.524,2.605,1,1,204.6,59.395,2.114,1,1,215.7,57.652,4.836,1,1,203.44,11.282,1.86,1,1,205.73,20.956,1.668,1,1,235.55,11.318,2.074,1,1,205.88,17.978,1.863,1,1,203.32,17.481,4.341,1,1,205.22,21.701,3.845,1,1,204.71,22.441,3.103,1,1,207.06,20.215,3.596,1,1
307.25,40.027,1.878,2,1,864.01,9.049,1.69,2,1,629.55,12.455,2.64,2,1,917.62,59.463,2.102,2,1,878.63,57.681,4.846,2,1,692.84,11.295,1.896,2,1,747.49,20.94,1.691,2,1,1191.7,11.255,2.08,2,1,879.61,17.963,1.903,2,1,554.3,17.435,4.361,2,1,570.23,21.74,3.778,2,1,654.55,22.403,3.031,2,1,626.3,20.245,3.526,2,1
467.99,40.038,1.957,3,1,1000.4,9.03,1.721,3,1,722.39,12.455,2.582,3,1,1518.2,59.391,2.117,3,1,1555.9,57.691,4.837,3,1,889.64,11.213,1.861,3,1,841.99,20.889,1.765,3,1,1752.6,11.246,2.082,3,1,1020.3,17.939,1.884,3,1,599.49,17.414,4.365,3,1,814.48,21.658,3.805,3,1,666.75,22.4,3.069,3,1,1179,20.218,3.586,3,1
214.75,4.81,3.6,1,1,206.37,45.26,2.854,1,1,206.28,43.774,5.83,1,1,203.11,18.725,4.095,1,1,210.96,50.245,5.591,1,1,204.55,47.992,2.609,1,1,228.14,11.042,2.847,1,1,213.59,23.664,2.142,1,1,204.51,36.331,5.085,1,1,202.55,27.652,6.821,1,1,221.24,63.841,5.843,1,1,206.29,16.49,4.836,1,1,207.44,64.612,3.596,1,1
1036,4.873,3.614,2,1,730.28,45.266,2.849,2,1,754.19,43.817,5.714,2,1,645.14,18.656,4.165,2,1,572.29,50.421,5.637,2,1,839.36,48.06,2.563,2,1,877.77,11.049,2.863,2,1,1361.2,23.671,2.103,2,1,318.69,36.36,5.077,2,1,454.92,27.56,6.815,2,1,1071.5,63.908,5.802,2,1,829.85,16.365,4.677,2,1,490.8,64.65,3.572,2,1
1517.6,4.828,3.611,3,1,1018.8,45.305,2.857,3,1,616.88,43.786,5.763,3,1,771.63,18.696,4.063,3,1,998.01,50.375,5.527,3,1,878.93,48.052,2.553,3,1,1529.3,11.009,2.848,3,1,1009,23.611,2.085,3,1,425.64,36.346,5.091,3,1,450.08,27.598,6.838,3,1,1681.7,63.869,5.793,3,1,872.76,16.399,4.779,3,1,1181.8,64.715,3.557,3,1
209.37,16.991,2.608,1,1,206.17,12.521,4.093,1,1,205.22,48.981,7.067,1,1,206.51,62.373,4.343,1,1,217.14,40.307,8.842,1,1,203.76,15.748,4.586,1,1,209.51,15.743,3.359,1,1,204.73,35.837,2.85,1,1,207.11,21.948,3.599,1,1,156.64,29.641,8.809,1,1,205.22,32.114,8.062,1,1,210.65,47.741,5.095,1,1,211.99,7.566,4.577,1,1
650.3,16.913,2.464,2,1,641.63,12.502,4.054,2,1,1010.4,48.966,7.042,2,1,990.93,62.401,4.343,2,1,316.64,40.353,8.856,2,1,751.99,15.694,4.545,2,1,916.91,15.73,3.259,2,1,338.06,35.832,2.832,2,1,569.15,21.801,3.535,2,1,367.95,29.305,8.545,2,1,300.16,32.069,7.992,2,1,1030.9,47.72,4.899,2,1,1137.7,7.573,4.563,2,1
933.3,16.942,2.587,3,1,939.54,12.493,4.043,3,1,774.65,49.056,7.039,3,1,1504,62.393,4.312,3,1,419.12,40.373,8.789,3,1,715.17,15.684,4.58,3,1,1026.7,15.734,3.298,3,1,438.16,35.835,2.881,3,1,869.36,21.804,3.542,3,1,340.4,29.564,8.806,3,1,418.32,32.034,7.998,3,1,908.95,47.796,5.061,3,1,1959,7.565,4.578,3,1
206.84,46.504,4.841,1,1,215.19,54.662,4.328,1,1,210.18,8.807,11.786,1,1,210.3,54.183,6.84,1,1,206.88,43.776,7.084,1,1,212.47,53.439,5.838,1,1,207.06,42.787,5.58,1,1,204.29,47.987,3.349,1,1,210.85,48.246,3.607,1,1,205.78,53.441,8.805,1,1,205.07,43.771,6.572,1,1,222.57,53.672,5.81,1,1,205.93,57.908,6.077,1,1
353.6,46.531,4.902,2,1,1245,54.69,4.3,2,1,1128.4,8.816,11.706,2,1,670.44,54.181,6.77,2,1,375.19,43.839,7.099,2,1,1201.6,53.441,5.827,2,1,353.86,42.802,5.6,2,1,363.27,47.981,3.29,2,1,973.78,48.409,3.68,2,1,596.51,53.482,8.867,2,1,441.89,43.753,6.513,2,1,1047.9,53.748,5.766,2,1,425.69,57.912,6.091,2,1
442.42,46.527,4.819,3,1,1666.9,54.691,4.335,3,1,873.15,8.719,11.714,3,1,822.15,54.235,6.722,3,1,574.36,43.83,7.034,3,1,1223.5,53.438,5.811,3,1,475.83,42.797,5.559,3,1,470.44,48.025,3.372,3,1,964.97,48.316,3.597,3,1,541.17,53.407,8.838,3,1,625.14,43.783,6.542,3,1,1422.9,53.685,5.817,3,1,799.86,57.943,6.053,3,1
215.72,21.95,4.351,1,1,206.64,2.106,5.084,1,1,209.59,54.682,13.763,1,1,211.67,63.112,8.572,1,1,245.02,12.516,6.642,1,1,212.31,9.786,8.31,1,1,211.09,20.949,5.149,1,1,230.15,5.925,5.141,1,1,211.1,17.222,6.073,1,1,204.58,16.491,10.291,1,1,208.22,48.982,7.574,1,1,182.45,56.497,6.676,1,1,206.18,19.717,8.306,1,1
559.18,21.92,4.337,2,1,758.17,2.053,5.144,2,1,974.06,54.708,13.743,2,1,924.4,63.107,8.551,2,1,507.65,12.461,6.556,2,1,1340,9.704,8.394,2,1,585.71,20.836,5.086,2,1,1251.4,5.869,5.103,2,1,834.62,17.165,5.987,2,1,615.67,16.499,10.304,2,1,533.29,49,7.531,2,1,1142.1,56.165,6.582,2,1,516.28,19.72,8.294,2,1
653.95,21.884,4.308,3,1,1371.5,2.064,5.078,3,1,1256.3,54.68,13.746,3,1,1505.6,63.152,8.567,3,1,799.72,12.409,6.517,3,1,1232.2,9.649,8.34,3,1,775.05,20.909,5.099,3,1,1789,5.791,5.073,3,1,836.25,17.169,6.04,3,1,607.2,16.456,10.289,3,1,949.04,49.047,7.534,3,1,1140.1,56.463,6.679,3,1,1207.3,19.674,8.271,3,1
