226.38,5.1,4.154,1,1,155.38,64.357,1.867,1,1,157.14,59.891,2.607,1,1,190.64,7.591,3.622,1,1,164.45,41.07,9.31,1,1,180.46,55.664,3.159,1,1,173.58,2.842,7.313,1,1,675.68,11.886,7.722,1,1,171.51,57.158,5.118,1,1,153.75,65.35,2.103,1,1,154.72,13.27,2.608,1,1,159.38,12.764,1.67,1,1,156.41,8.812,2.849,1,1,156.19,55.425,4.344,1,1
1109.1,5.102,4.101,2,1,749.59,64.441,1.905,2,1,685.81,59.914,2.59,2,1,1059.5,7.547,3.616,2,1,477.87,41.066,9.251,2,1,1081.1,55.703,3.111,2,1,811.23,2.769,7.259,2,1,568.46,11.785,7.321,2,1,596.87,57.26,5.112,2,1,805.17,65.378,2.059,2,1,793.06,13.233,2.578,2,1,829.42,12.741,1.714,2,1,932.63,8.727,2.771,2,1,804.77,55.436,4.399,2,1
928.27,5.081,4.087,3,1,565.93,64.357,1.813,3,1,468.99,59.94,2.54,3,1,860.81,7.547,3.601,3,1,291.67,41.072,9.231,3,1,866.79,55.699,3.105,3,1,600.27,2.788,7.304,3,1,410,11.792,7.253,3,1,457.72,57.192,5.096,3,1,523.36,65.33,2.083,3,1,520.15,13.192,2.564,3,1,610.29,12.694,1.682,3,1,835.24,8.757,2.801,3,1,569.77,55.45,4.337,3,1
297.72,16.876,6.033,1,1,123.77,66.875,3.256,1,1,203.47,7.033,6.331,1,1,185.64,4.357,5.631,1,1,176.55,4.871,9.312,1,1,214.63,9.091,7.114,1,1,237.5,55.191,7.555,1,1,162.06,2.098,6.057,1,1,301.76,15.223,5.586,1,1,170.96,8.535,3.355,1,1,165.23,67.54,3.396,1,1,157.53,17.732,2.861,1,1,155.8,48.002,4.092,1,1,168.09,64.13,7.799,1,1
1044.3,16.628,5.815,2,1,796.16,66.562,3.05,2,1,995.89,7.06,6.291,2,1,1202.7,4.322,5.577,2,1,814.01,4.791,9.236,2,1,708.14,9.043,6.983,2,1,675.2,55.255,7.556,2,1,962.34,2.13,6.132,2,1,594.59,15.271,5.336,2,1,1095.1,8.522,3.367,2,1,1024.9,67.602,3.31,2,1,574.2,17.712,2.797,2,1,369.19,47.988,4.098,2,1,1030.4,64.108,7.735,2,1
601.36,16.632,5.806,3,1,410.1,66.863,3.271,3,1,712.61,7.055,6.296,3,1,870.99,4.324,5.581,3,1,644.24,4.711,9.283,3,1,480.81,8.948,7.066,3,1,461.66,55.33,7.556,3,1,796.64,2.108,6.04,3,1,425.64,15.221,5.313,3,1,796.88,8.531,3.314,3,1,789.02,67.609,3.307,3,1,367.77,17.694,2.837,3,1,282.27,47.976,4.09,3,1,871.43,64.083,7.784,3,1
583.76,5.948,5.816,1,1,160.32,65.845,8.053,1,1,158.66,27.404,6.322,1,1,221.76,11.267,6.946,1,1,191.89,51.4,11.504,1,1,448.25,52.537,7.332,1,1,262.85,55.112,11.632,1,1,187.26,61.848,7.582,1,1,178.51,4.848,5.595,1,1,177.13,14.252,5.873,1,1,179.26,15.345,5.309,1,1,174.69,13.267,7.083,1,1,173.98,58.383,4.127,1,1,179.46,9.355,8.343,1,1
1132.2,6.359,6.557,2,1,758.71,65.85,8.11,2,1,398.6,27.448,6.327,2,1,1255,11.288,6.854,2,1,965.63,51.555,11.536,2,1,747.16,52.875,7.285,2,1,675.89,55.264,11.542,2,1,1294.5,61.878,7.533,2,1,1257.1,4.858,5.619,2,1,869.67,14.238,5.85,2,1,590.06,15.139,5.058,2,1,758.24,13.285,7.054,2,1,671.93,58.49,4.054,2,1,1309.7,9.292,8.316,2,1
774.55,6.419,6.753,3,1,458.57,65.863,8.052,3,1,275.44,27.36,6.325,3,1,870.09,11.236,6.83,3,1,665.94,51.594,11.504,3,1,468.89,52.885,7.303,3,1,419.53,55.281,11.501,3,1,806.48,61.855,7.557,3,1,819.22,4.828,5.562,3,1,476.24,14.228,5.814,3,1,388.17,15.246,5.143,3,1,425.91,13.228,7.113,3,1,501.08,58.478,4.045,3,1,820.33,9.278,8.285,3,1
173.82,66.372,5.848,1,1,230.03,18.663,8.797,1,1,241.43,22.349,7.082,1,1,234.18,19.2,16.915,1,1,210.58,3.915,13.886,1,1,194.19,9.056,17.498,1,1,294.27,58.849,16.438,1,1,116.99,2.093,8.743,1,1,270.26,15.169,8.43,1,1,204.06,8.295,7.915,1,1,183.5,57.447,5.833,1,1,278.78,18.746,6.637,1,1,222.49,54.192,6.601,1,1,165.89,57.661,8.574,1,1
813.72,66.426,5.796,2,1,607.1,18.748,8.797,2,1,537.4,22.343,7.073,2,1,741.57,19.13,16.971,2,1,928.37,3.736,13.721,2,1,642.38,8.994,17.492,2,1,1105.3,58.968,16.488,2,1,962,2.135,8.322,2,1,611.15,15.18,8.549,2,1,1107.2,8.264,7.839,2,1,543.88,57.464,5.755,2,1,572.06,18.685,6.609,2,1,460.3,54.2,6.581,2,1,818,57.71,8.524,2,1
629.96,66.468,5.782,3,1,448.94,18.687,8.795,3,1,333.13,22.372,7.068,3,1,497.77,19.137,16.975,3,1,726.32,3.806,13.757,3,1,417.52,8.989,17.454,3,1,687.94,58.939,16.477,3,1,544.22,2.11,8.757,3,1,394.51,15.163,8.601,3,1,824.21,8.298,7.775,3,1,372,57.512,5.8,3,1,357.4,18.668,6.538,3,1,338.64,54.151,6.618,3,1,575.3,57.693,8.533,3,1
