2534.1,20.965,53.478,1,1,2058,7.566,88.352,1,1,762.58,54.981,45.505,1,1,2721.6,21.728,142.72,1,1,2171.8,53.741,19.454,1,1,2505.9,53.213,118.79,1,1,2715.2,59.896,125.37,1,1,629.64,12.783,61.673,1,1
960.77,20.957,53.456,2,1,1040.6,7.535,88.429,2,1,650.15,54.955,45.503,2,1,998.59,21.676,142.75,2,1,763.07,53.734,19.44,2,1,1509.6,53.216,118.66,2,1,961.81,59.884,125.34,2,1,1054.3,12.772,61.621,2,1
935.21,20.935,53.482,3,1,959.99,7.485,88.427,3,1,682.2,55.007,45.541,3,1,896.84,21.688,142.79,3,1,653.77,53.726,19.489,3,1,1219.8,53.145,118.64,3,1,969.48,59.919,125.32,3,1,1324.1,12.797,61.599,3,1
2212.9,24.443,130.57,1,2,1135.5,13.807,122.44,1,1,607.85,38.616,47.01,1,1,1752.7,56.628,11.594,1,2,2028.9,26.924,106.47,1,1,1699.4,58.125,123.28,1,1,1362.4,26.897,111.05,1,2,609.8,22.715,67.589,1,1
810.31,24.369,130.6,2,2,1497.9,13.676,122.34,2,1,635.15,38.642,47.048,2,1,578.43,56.737,11.551,2,2,902.77,26.919,106.51,2,1,1224.9,58.1,123.16,2,1,1088.3,26.894,111.06,2,2,802.69,22.673,67.567,2,1
843.49,24.394,130.63,3,2,1003,13.741,122.4,3,1,563.93,38.631,46.99,3,1,595.61,56.681,11.537,3,2,935.73,26.851,106.52,3,1,1052.3,58.07,123.19,3,1,988.55,26.857,111.08,3,2,878.54,22.684,67.573,3,1
722.84,19.527,18.27,1,3,2602.9,48.091,128.16,1,1,905.59,60.466,53.006,1,1,1702.8,55.91,16.5,1,2,958.16,22.73,105.52,1,1,1682.8,17.268,131.06,1,1,2085.7,33.16,121.67,1,2,1445.4,16.692,61.13,1,2
645.29,19.29,18.293,2,3,1144.6,48.091,128.15,2,1,651.42,60.409,52.918,2,1,483.89,55.97,16.518,2,2,931.85,22.687,105.47,2,1,1091.5,17.27,130.97,2,1,752.35,33.087,121.69,2,2,892.46,16.644,61.114,2,2
760.76,19.463,18.269,3,3,874.81,48.004,128.16,3,1,808.63,60.473,52.945,3,1,639.62,55.922,16.483,3,2,856.89,22.707,105.51,3,1,1258.5,17.265,131.01,3,1,832.05,33.075,121.72,3,2,1018,16.633,61.134,3,2
701.55,19.248,21.694,1,3,1226,5.373,45.267,1,2,600.72,51.007,53.966,1,1,2070.5,7.611,57.71,1,2,1107.9,42.327,107.3,1,1,724.49,13.253,55.945,1,2,1734,59.948,125.39,1,2,1436,21.954,67.101,1,2
586.41,19.145,21.653,2,3,1087,5.353,45.24,2,2,555.96,50.993,54.003,2,1,728.85,7.57,57.645,2,2,563.36,42.417,107.32,2,1,935.25,13.295,55.921,2,2,1076.3,59.907,125.32,2,2,752.72,21.926,67.081,2,2
714.43,19.211,21.732,3,3,1351,5.328,45.284,3,2,629.28,51.004,54.017,3,1,819.37,7.58,57.679,3,2,671.46,42.379,107.31,3,1,1041.9,13.288,55.936,3,2,891.43,59.925,125.3,3,2,772.19,21.874,67.079,3,2
1321.4,13.058,24.377,1,3,1843.3,10.77,64.431,1,2,756.55,20.476,63.663,1,1,1364.3,17.996,73.82,1,2,1519.3,48.538,115.93,1,1,1449.9,19.25,61.61,1,2,3676.1,64.877,129.59,1,2,949.02,10.336,67.345,1,2
801.37,12.964,24.422,2,3,1159.8,10.779,64.31,2,2,535.33,20.501,63.607,2,1,688.37,17.963,73.842,2,2,1023.5,48.537,115.95,2,1,920.09,19.248,61.614,2,2,1179.3,64.887,129.59,2,2,884.14,10.294,67.337,2,2
1040.5,13.007,24.427,3,3,1183.1,10.762,64.385,3,2,679.75,20.46,63.633,3,1,731.43,17.936,73.843,3,2,947.21,48.512,115.87,3,1,686.35,19.248,61.581,3,2,1177.8,64.909,129.56,3,2,1033.9,10.282,67.339,3,2
3702.4,16.39,39.583,1,3,2648.5,9.773,76.324,1,2,655.07,49.26,121.44,1,1,1289.8,54.72,119.5,1,2,1865.5,16.938,26.439,1,2,3037,53.181,117.94,1,2,2557.6,63.098,134.5,1,2,2479.3,20.057,77.529,1,2
673.23,16.52,39.554,2,3,995.66,9.769,76.28,2,2,898.03,49.255,121.36,2,1,865.75,54.758,119.47,2,2,687.59,16.901,26.368,2,2,1680,53.217,117.93,2,2,1117.5,63.102,134.49,2,2,886.51,19.893,77.53,2,2
851.45,16.431,39.538,3,3,835.55,9.73,76.327,3,2,749.27,49.259,121.41,3,1,831.03,54.738,119.5,3,2,759.96,16.922,26.404,3,2,1138.1,53.174,117.96,3,2,1101.4,63.128,134.57,3,2,894.48,19.914,77.523,3,2
