993.04,52.155,7.023,1,1,1392,43.265,10.309,1,1,933.72,22.712,126.58,1,1,729.54,41.077,9.303,1,1,938.13,5.135,55.994,1,1,3239.8,55.39,123.42,1,1,2441,18.766,124.61,1,1,1764,16.28,146.5,1,1,739.11,14.031,54.982,1,1,631.06,3.171,158.93,1,2,1136.9,47.691,120.2,1,1,2885.3,16.731,133.3,1,1,1788,51.133,161.77,1,1
521.94,52.212,7.105,2,1,792.58,43.283,10.364,2,1,556.71,22.681,126.53,2,1,367.33,41.097,9.312,2,1,1178.3,5.063,55.934,2,1,1191.9,55.439,123.37,2,1,916.38,18.665,124.64,2,1,1186.1,16.29,146.46,2,1,1046.8,14.145,54.893,2,1,866.86,3.065,158.85,2,2,864.12,47.76,120.15,2,1,1305.7,16.709,133.29,2,1,992.11,51.14,161.75,2,1
658.1,52.28,7.07,3,1,850.43,43.281,10.272,3,1,589.57,22.681,126.54,3,1,478.17,41.095,9.343,3,1,945.52,5.087,56.042,3,1,1203.7,55.445,123.39,3,1,916.69,18.722,124.59,3,1,1080,16.242,146.55,3,1,1211,14.003,54.995,3,1,1202.6,2.976,158.78,3,2,927.81,47.738,120.25,3,1,981.64,16.674,133.29,3,1,1137.8,51.159,161.76,3,1
997.82,18.983,12.274,1,1,1346.3,48.332,60.154,1,2,856.22,39.317,134.57,1,1,1628.5,45.304,10.559,1,1,1480.4,11.796,125.17,1,1,1871.1,40.807,128.11,1,2,965.36,15.729,13.345,1,2,2123.2,15.79,147.02,1,2,767.58,6.769,64.096,1,1,467.2,39.647,159.54,1,2,1828.7,58.378,51.211,1,2,787.88,50.028,142.63,1,1,1286.1,17.699,181.44,1,1
706.38,18.962,12.258,2,1,1102.7,48.258,60.112,2,2,677.83,39.328,134.58,2,1,557.07,45.314,10.623,2,1,1318.9,11.802,125.16,2,1,720.36,40.831,128.05,2,2,687.53,15.761,13.301,2,2,1420.8,15.818,147.02,2,2,933.68,6.861,64.155,2,1,775.74,39.568,159.37,2,2,782.97,58.451,51.179,2,2,1011.9,49.948,142.64,2,1,901.21,17.747,181.47,2,1
799.52,18.942,12.31,3,1,1020.6,48.199,60.144,3,2,655.94,39.358,134.62,3,1,678.24,45.275,10.645,3,1,1077.2,11.767,125.14,3,1,845.39,40.82,128.04,3,2,760.99,15.775,13.254,3,2,1093.5,15.845,147.04,3,2,1091.7,6.835,64.143,3,1,965.3,39.592,159.39,3,2,1160.3,58.474,51.212,3,2,1006.3,49.929,142.4,3,1,1091.6,17.74,181.42,3,1
1545.4,46.505,115.89,1,1,2484.3,45.831,122.63,1,2,629.3,45.015,145.24,1,1,1615.5,34.777,128.81,1,1,1256.1,37.527,127.39,1,1,2987.8,14.769,133.76,1,2,1745.4,12.208,16.106,1,2,1597,20.518,5.395,1,3,1313.6,13.796,109.34,1,1,910.01,2.811,159.25,1,3,1325.3,17.461,63.624,1,2,1505.2,18.07,72.359,1,2,3612.3,51.645,160.62,1,2
924.15,46.547,115.88,2,1,1077,45.809,122.51,2,2,669.73,45.036,145.23,2,1,618.57,34.83,128.87,2,1,636.81,37.584,127.37,2,1,921.3,14.697,133.8,2,2,850.66,12.276,16.061,2,2,959.85,20.393,5.354,2,3,1109.9,13.777,109.28,2,1,1009.4,2.785,159.14,2,3,1035.7,17.457,63.612,2,2,735.91,18.066,72.259,2,2,1016.9,51.694,160.58,2,2
792.89,46.538,115.93,3,1,961.78,45.831,122.56,3,2,797.32,45.007,145.24,3,1,677.59,34.817,128.82,3,1,811.94,37.546,127.42,3,1,963.89,14.682,133.83,3,2,967.78,12.234,15.974,3,2,822.23,20.372,5.265,3,3,972.33,13.747,109.24,3,1,1048.8,2.805,159.11,3,3,823.13,17.409,63.608,3,2,918.67,17.997,72.296,3,2,1163.6,51.789,160.6,3,2
1166.3,53.441,7.083,1,2,2428.7,51.027,22.94,1,3,909.22,13.046,14.063,1,2,664.64,20.718,132.58,1,1,2013.8,3.702,128.36,1,1,1415.7,7.822,60.484,1,3,985.97,9.064,27.227,1,2,1318.5,17.228,16.991,1,3,1238.1,48.72,125.13,1,1,659.27,40.095,159.59,1,3,758.2,60.188,70.851,1,2,1236,51.281,136.79,1,2,1844,13.297,161.85,1,2
