2323.7,47.806,12.58,1,1,1336.5,43.99,109.8,1,1,941.77,59.007,61.377,1,1,2112.5,24.671,49.281,1,1,2088.3,26.275,113.98,1,1,2478.6,46.702,60.577,1,1,1883.4,47.434,130.57,1,1,1066.5,40.568,126.34,1,1,1148.3,40.788,116.9,1,1,2149.7,52.394,10.282,1,1
634.71,47.74,12.492,2,1,1072.7,44.083,109.8,2,1,1808.4,58.968,61.335,2,1,1012.8,24.635,49.253,2,1,831.19,26.15,113.83,2,1,875.71,46.736,60.609,2,1,815.22,47.476,130.61,2,1,700.51,40.587,126.39,2,1,821.68,40.828,116.9,2,1,634.52,52.521,10.24,2,1
526.5,47.766,12.537,3,1,598.47,43.995,109.85,3,1,758.22,58.932,61.355,3,1,538.17,24.602,49.206,3,1,468.52,26.173,113.95,3,1,489.05,46.707,60.614,3,1,574.91,47.497,130.59,3,1,440.32,40.573,126.45,3,1,566.35,40.769,116.91,3,1,447.16,52.469,10.344,3,1
940.92,39.63,86.736,1,1,1447,18.744,107.3,1,2,3242,43.232,119.13,1,1,1465.9,21.753,115.7,1,1,1306.4,18.517,129.09,1,1,2237.4,21.432,125.34,1,1,1195.8,41.531,141.02,1,1,671.16,36.839,128.08,1,1,1869.4,45.967,127.2,1,1,1160.2,38.798,136.51,1,1
1048.8,39.455,86.769,2,1,791.35,18.623,107.23,2,2,1020,43.27,119.14,2,1,1725.6,21.556,115.83,2,1,591.74,18.473,129.11,2,1,784.06,21.333,125.3,2,1,678.37,41.564,140.99,2,1,808.27,36.784,128,2,1,823.46,46.01,127.16,2,1,891.53,38.805,136.48,2,1
575.45,39.525,86.704,3,1,512.57,18.632,107.29,3,2,548.66,43.255,119.15,3,1,648.99,21.628,115.74,3,1,486.71,18.48,129.08,3,1,468.09,21.34,125.34,3,1,429.02,41.55,141.02,3,1,465.83,36.823,128.07,3,1,561.03,46.04,127.14,3,1,527.82,38.927,136.45,3,1
1875.3,46.778,12.824,1,2,3125.1,43.99,109.54,1,2,1702.4,44.841,131.09,1,1,1336.5,51.941,9.521,1,2,1946.8,52.011,130.84,1,1,2425.6,15.246,132.57,1,1,1295.5,20.749,151.39,1,1,755.11,10.054,134.3,1,1,1952.3,44.263,140.03,1,1,1968.9,52.999,10.281,1,2
710.99,46.704,12.691,2,2,1204.4,44.052,109.53,2,2,874.09,44.805,131.06,2,1,1039.5,51.954,9.547,2,2,641.17,52.162,130.81,2,1,1234,15.24,132.61,2,1,715.8,20.568,151.36,2,1,865.08,10.029,134.3,2,1,868.36,44.253,140,2,1,827.62,53.083,10.267,2,2
554.29,46.721,12.719,3,2,602.22,43.929,109.53,3,2,625.63,44.883,131.05,3,1,411.55,51.99,9.588,3,2,460.64,52.127,130.83,3,1,529.72,15.244,132.61,3,1,599.71,20.628,151.44,3,1,568.24,9.996,134.26,3,1,578.09,44.321,140,3,1,480.85,52.936,10.28,3,2
2986,40.059,86.927,1,2,3029,41.999,115.6,1,2,3663.9,48.449,136.85,1,1,2542.8,24.725,48.802,1,2,799.67,56.167,140.02,1,1,1020.1,20.239,15.251,1,2,762.42,35.133,152.97,1,1,1545.1,46.007,138.26,1,1,2753.9,40.803,116.64,1,2,3350.5,54.003,75.304,1,2
941.65,40.008,86.951,2,2,867.86,42.066,115.7,2,2,904.71,48.484,136.82,2,1,1057.3,24.69,48.744,2,2,575.49,56.14,140.01,2,1,1095.2,20.151,15.285,2,2,818.74,35.171,152.92,2,1,713.51,46.005,138.2,2,1,815.75,40.841,116.67,2,2,1058.1,54.044,75.299,2,2
571.85,40.088,86.948,3,2,534.64,42.051,115.68,3,2,640.24,48.51,136.8,3,1,495.06,24.657,48.815,3,2,480.6,56.174,140,3,1,371.99,20.173,15.337,3,2,524.41,35.035,152.91,3,1,492.47,46.058,138.3,3,1,547.61,40.791,116.66,3,2,507.44,53.967,75.289,3,2
1913,45.777,13.57,1,3,1072.2,46.51,8.572,1,3,2237.4,49.99,22.618,1,2,1173.4,14.25,52.494,1,2,1049.9,54.478,151.69,1,1,1638.4,44.047,59.701,1,2,1592.2,44.768,116.38,1,2,988.28,39.783,114.24,1,2,1953,46.299,127.06,1,2,1516,43.549,111.95,1,2
674.93,45.756,13.483,2,3,690.39,46.485,8.545,2,3,827.14,49.977,22.768,2,2,1062.6,14.293,52.379,2,2,536.43,54.473,151.75,2,1,689.09,44.06,59.679,2,2,701.26,44.785,116.4,2,2,1104.5,39.804,114.2,2,2,808.13,46.209,127.11,2,2,757.7,43.528,112,2,2
475.21,45.789,13.493,3,3,413.97,46.511,8.526,3,3,598.27,50.057,22.724,3,2,568.97,14.31,52.53,3,2,460.19,54.5,151.75,3,1,436.36,44.099,59.684,3,2,444.64,44.767,116.45,3,2,475.71,39.873,114.22,3,2,493.07,46.294,127.12,3,2,497.54,43.573,111.95,3,2
