680.43,44.558,11.554,1,1,956.8,55.949,5.678,1,1,472.54,16.24,1.648,1,1,3056.7,20.053,75.244,1,1,947.39,10.03,63.937,1,1,3110.6,59.836,115.82,1,1,1006.7,24.461,12.754,1,1,702.62,25.43,14.031,1,1,678.62,11.062,35.879,1,1,2041.2,48.718,14.741,1,1,2391.7,14.015,69.544,1,1,2548.6,18.751,134.76,1,1,2927.4,7.082,128.33,1,1,1536.9,18.029,7.284,1,1,751.2,22.51,3.352,1,1,1985.7,38.823,35.585,1,1,1555.7,25.475,124.16,1,1,1133.6,20.266,114.47,1,1,4078.2,18.235,47.494,1,1,3089.7,7.096,149.86,1,1
796.58,44.489,11.518,2,1,908.99,55.996,5.6,2,1,579.09,16.148,1.801,2,1,873.74,19.996,75.297,2,1,1909.1,9.962,63.913,2,1,934.42,59.872,115.96,2,1,678.1,24.427,12.835,2,1,745.65,25.4,14.095,2,1,1329.6,11.013,35.796,2,1,1009.2,48.729,14.75,2,1,1454,13.987,69.486,2,1,1399.8,18.861,134.81,2,1,919.06,7.046,128.32,2,1,851.13,18.019,7.333,2,1,530.41,22.17,3.244,2,1,652.16,38.8,35.57,2,1,944.97,25.429,124.24,2,1,999.22,20.214,114.51,2,1,841.78,18.259,47.422,2,1,696.73,7.054,149.87,2,1
367.47,44.444,11.554,3,1,446.96,55.965,5.636,3,1,347.62,16.247,1.7,3,1,522.81,19.99,75.24,3,1,752.72,10.021,63.876,3,1,601.24,59.837,115.98,3,1,397.99,24.405,12.812,3,1,371.48,25.458,14.047,3,1,657.72,11.016,35.848,3,1,487.81,48.721,14.716,3,1,778.72,14.016,69.555,3,1,640.22,18.653,134.84,3,1,579.63,7.057,128.36,3,1,409.99,17.969,7.357,3,1,348.24,22.374,3.236,3,1,370.88,38.828,35.574,3,1,585.32,25.455,124.18,3,1,492.23,20.199,114.51,3,1,566.23,18.23,47.498,3,1,507.07,7.035,149.87,3,1
668.03,54.45,58.882,1,1,1986.2,15.852,8.102,1,1,536.47,54.948,6.328,1,1,817.19,10.595,55.363,1,2,1025.9,50.005,123.67,1,1,3277.4,56.706,120.81,1,1,1058.5,58.663,13.04,1,1,920.16,19.901,16.306,1,1,568.48,15.267,37.339,1,1,2038,20.202,14.704,1,1,1588.7,12.936,74.019,1,1,1601.5,54.457,15.017,1,2,1063.8,62.496,4.908,1,2,3268.2,23.391,129.74,1,1,515.23,6.113,46.481,1,1,929.01,9.081,46.762,1,1,2240.7,18.243,137.8,1,1,3683.9,52.501,121.18,1,1,692.33,6.649,51.425,1,1,904.68,68.175,69.579,1,2
1494.1,54.406,58.966,2,1,765.64,15.758,8.003,2,1,914.98,54.985,6.275,2,1,1289.5,10.532,55.38,2,2,846.8,49.999,123.63,2,1,836.58,56.659,120.84,2,1,846.51,58.754,12.988,2,1,930.59,19.964,16.188,2,1,1046.3,15.227,37.3,2,1,844.29,20.272,14.718,2,1,1206.5,12.981,74,2,1,813.85,54.413,14.957,2,2,792.29,62.324,4.814,2,2,962.42,23.385,129.81,2,1,1407.9,6.047,46.576,2,1,1001,9.065,46.719,2,1,769.25,18.187,137.75,2,1,915.86,52.453,121.11,2,1,1376.3,6.579,51.493,2,1,579.57,68.108,69.547,2,2
631.61,54.512,58.876,3,1,404.02,15.762,8.016,3,1,367.54,54.968,6.314,3,1,745.98,10.543,55.38,3,2,498.87,50.037,123.57,3,1,529.88,56.637,120.85,3,1,457.05,58.67,13.021,3,1,414.28,19.998,16.196,3,1,591.64,15.237,37.278,3,1,477.76,20.227,14.745,3,1,750.27,12.965,74.047,3,1,418.95,54.406,15.026,3,2,583.65,62.434,4.819,3,2,608.29,23.382,129.81,3,1,631.86,6.105,46.52,3,1,591.23,9.036,46.752,3,1,559.03,18.223,137.74,3,1,510.75,52.478,121.17,3,1,757.54,6.581,51.451,3,1,439.81,68.122,69.556,3,2
596.83,57.049,60.529,1,1,1777.1,24.422,115.19,1,1,657.02,27.886,109.01,1,1,934.18,8.251,61.198,1,2,2781.3,56.669,125.82,1,1,3158.4,26.629,125.65,1,1,977.38,5.437,55.945,1,1,890.7,17.023,20.025,1,1,559.46,12.003,44.549,1,1,3264.4,19.531,123.4,1,1,3690.1,23.993,144.93,1,1,925.57,6.892,48.275,1,2,818.42,55.441,15.015,1,2,3977,28.653,146.19,1,1,537.38,5.105,51.939,1,1,1008.5,6.359,50.774,1,1,641.86,53.692,2.859,1,2,2529.5,23.458,127.51,1,1,532,7.437,53.802,1,1,1065.4,21.48,120.65,1,2
1595.4,56.946,60.46,2,1,970.72,24.419,115.16,2,1,970.04,27.875,109.03,2,1,1172.7,8.074,61.125,2,2,816.4,56.775,125.82,2,1,796.84,26.641,125.56,2,1,1373.7,5.374,55.947,2,1,879.49,17.027,19.965,2,1,1376.9,12.068,44.543,2,1,1238.1,19.469,123.33,2,1,1077.7,23.906,145.02,2,1,814.9,6.795,48.227,2,2,942.16,55.427,15.074,2,2,917.22,28.6,146.16,2,1,1737,5.04,51.95,2,1,1051.7,6.307,50.669,2,1,836.85,53.695,2.851,2,2,840.12,23.405,127.63,2,1,1306.5,7.251,53.398,2,1,608.61,21.411,120.63,2,2
631.16,57.111,60.544,3,1,513.28,24.397,115.15,3,1,435.2,27.946,108.94,3,1,688.36,8.074,61.184,3,2,607.04,56.734,125.9,3,1,525.29,26.633,125.54,3,1,734.28,5.363,55.99,3,1,466.43,17.003,20.017,3,1,627.43,12.015,44.528,3,1,664.16,19.443,123.38,3,1,625.32,23.927,144.9,3,1,500.67,6.821,48.253,3,2,437.3,55.425,15.076,3,2,609.97,28.6,146.19,3,1,700.41,5.061,52.039,3,1,623.89,6.27,50.696,3,1,543.32,53.772,2.866,3,2,461.78,23.422,127.59,3,1,476.32,7.434,53.874,3,1,386.58,21.42,120.63,3,2
1270,45.22,121.09,1,1,2753.5,20.473,132.43,1,1,519.26,71.549,113.47,1,1,506.11,18.52,61.388,1,2,3793.3,22.496,126.92,1,1,2699.1,26.977,132.46,1,1,916.02,8.146,60.653,1,1,731.98,10.751,56.95,1,1,434.05,13.205,46.943,1,1,1425.3,59.941,136.28,1,1,1329.1,19.947,146.44,1,1,1168.3,6.382,58.94,1,2,696.19,6.155,51.787,1,2,1284.8,17.473,7.593,1,2,479.95,6.414,54.792,1,1,900.32,4.761,53.529,1,1,833.58,46.551,4.101,1,2,2376.4,46.966,127.34,1,1,672.88,5.116,59.334,1,1,1740.7,20.215,127.09,1,2
