3378.7,52.742,55.712,1,1,3293.4,19.836,134.53,1,1,2402,22.248,3.278,1,1,856.82,22.735,4.852,1,1,3160.3,48.928,14.042,1,1,1065.7,10.347,30.664,1,1,2061.9,16.244,28.889,1,1,3279,46.735,121.83,1,1,2519,55.207,2.539,1,1,3710.7,21.498,18.704,1,1,703.7,54.744,13.019,1,1,1888.4,54.176,7.016,1,1,2532.9,17.088,126.57,1,1,1002,22.708,8.84,1,1
1173.4,52.722,55.695,2,1,893.7,19.728,134.57,2,1,686.86,22.216,3.352,2,1,667.68,22.593,4.818,2,1,734.06,49.027,14.05,2,1,902.18,10.254,30.709,2,1,995.49,16.148,28.921,2,1,1083.7,46.729,121.82,2,1,639.24,55.193,2.617,2,1,938.73,21.383,18.722,2,1,793.32,54.673,13.148,2,1,722.42,54.191,7.057,2,1,986.09,17.02,126.65,2,1,702.7,22.705,8.827,2,1
642.5,52.738,55.756,3,1,567.19,19.738,134.5,3,1,423.03,22.168,3.362,3,1,390.59,22.63,4.829,3,1,433.42,49.027,14.01,3,1,542.44,10.226,30.7,3,1,680.51,16.188,28.954,3,1,698.28,46.726,121.89,3,1,429.36,55.192,2.575,3,1,709.71,21.453,18.817,3,1,442.13,54.681,12.988,3,1,448.48,54.223,7.103,3,1,638.85,17.019,126.64,3,1,489.62,22.67,8.724,3,1
2566.1,55.668,132.49,1,1,1593.5,54.889,137.03,1,1,807.3,10.338,58.432,1,1,746.64,20.976,10.309,1,1,2932.3,55.499,134.47,1,1,1099.4,63.381,39.831,1,1,2567.5,15.043,53.257,1,1,1371.5,51.919,10.068,1,2,2137.9,53.971,8.465,1,1,2163,29.298,16.744,1,1,622.46,12.508,63.133,1,1,1302.2,16.765,7.841,1,1,679.63,19.717,2.377,1,2,865.79,12.044,37.588,1,1
868.65,55.621,132.47,2,1,875.97,55.004,137.02,2,1,1398.8,10.277,58.386,2,1,665.64,20.888,10.342,2,1,1095.4,55.419,134.48,2,1,874.09,63.357,39.744,2,1,1153.5,15.048,53.173,2,1,672.45,51.943,10.123,2,2,755.14,53.936,8.567,2,1,742.12,29.438,16.786,2,1,1518.2,12.547,63.11,2,1,642.06,16.739,7.815,2,1,828.41,19.692,2.269,2,2,1384.5,11.993,37.612,2,1
543.01,55.667,132.49,3,1,590.77,54.908,137.03,3,1,742.31,10.231,58.387,3,1,417.73,20.913,10.265,3,1,663.02,55.442,134.52,3,1,650.05,63.356,39.84,3,1,686.03,14.974,53.179,3,1,462.79,51.921,10.197,3,2,533.47,53.971,8.563,3,1,498.34,29.338,16.762,3,1,723.71,12.537,63.14,3,1,417.58,16.743,7.916,3,1,502.24,19.651,2.273,3,2,790.57,11.984,37.592,3,1
915.62,5.092,6.074,1,2,3218.4,17.294,143.97,1,1,3992.7,25.702,123.13,1,1,845.67,53.869,15.68,1,1,2024,4.416,150.85,1,1,1396.8,67.1,45.758,1,1,3289.8,10.798,135.48,1,1,2033.2,51.412,16.827,1,2,2132.7,53.427,72.645,1,1,739.16,16.796,28.106,1,1,1345.7,17.009,70.577,1,1,1991.9,6.393,43.836,1,1,1030.1,27.739,5.339,1,2,1240.2,13.678,42.576,1,1
559.58,5.116,6.07,2,2,841.03,17.3,143.95,2,1,926.38,25.566,123.14,2,1,638.06,53.86,15.816,2,1,909.28,4.335,150.74,2,1,764.53,67.081,45.766,2,1,1008.8,10.787,135.51,2,1,834.81,51.439,16.738,2,2,1080.7,53.516,72.668,2,1,1370,16.731,28.155,2,1,1387.1,16.956,70.508,2,1,739.73,6.262,43.829,2,1,657.22,27.618,5.32,2,2,1444,13.519,42.547,2,1
372.39,5.037,6.124,3,2,577.54,17.166,143.93,3,1,638.3,25.663,123.13,3,1,481.29,53.895,15.821,3,1,609.04,4.344,150.89,3,1,591.59,67.052,45.723,3,1,665.67,10.717,135.51,3,1,480.11,51.466,16.771,3,2,615.61,53.498,72.63,3,1,805.43,16.741,28.166,3,1,691.55,16.928,70.517,3,1,667.75,6.347,43.8,3,1,381.98,27.636,5.308,3,2,726.38,13.49,42.476,3,1
620.8,66.412,15.324,1,2,1245.8,21.437,12.477,1,2,3113.5,21.761,2.881,1,2,622.93,10.766,48.527,1,1,2086.3,49.479,15.12,1,2,1243,54.444,46.028,1,1,687.28,59.416,5.857,1,2,1193.1,54.727,27.669,1,2,1776.7,58.134,73.36,1,1,766.22,12.365,42.76,1,1,744.16,12.311,74.536,1,1,967.77,63.778,42.037,1,1,595.35,23.148,12.73,1,2,1425.1,12.864,46.347,1,1
1145.7,66.297,15.26,2,2,665.76,21.452,12.526,2,2,646.89,21.699,2.903,2,2,1753.9,10.778,48.492,2,1,767.72,49.487,15.298,2,2,658.86,54.446,45.939,2,1,529.31,59.485,5.889,2,2,797.06,54.742,27.622,2,2,922.63,58.186,73.223,2,1,1574.3,12.246,42.783,2,1,1506.1,12.216,74.517,2,1,916.29,63.896,42.082,2,1,794.03,23.203,12.798,2,2,1411.7,12.775,46.288,2,1
785.58,66.338,15.293,3,2,444.81,21.394,12.514,3,2,450.94,21.611,2.913,3,2,811.83,10.797,48.433,3,1,497.98,49.557,15.304,3,2,423.02,54.411,46.009,3,1,348.13,59.456,5.898,3,2,578.41,54.766,27.659,3,2,562.65,58.28,73.236,3,1,716.33,12.273,42.75,3,1,739.6,12.275,74.491,3,1,654.18,63.877,42.051,3,1,528.88,23.208,12.822,3,2,695.47,12.72,46.219,3,1
637.83,55.475,17.217,1,2,1643.1,7.799,31.716,1,2,906.59,29.691,4.616,1,2,1065.9,11.34,53.467,1,1,548.25,57.225,15.065,1,2,1226,12.772,47.541,1,1,1342.7,25.448,8.819,1,2,792.29,63.697,41.058,1,2,1839.6,41.109,81.487,1,1,860.83,12.569,46.964,1,1,434.75,10.105,75.938,1,1,1187.9,1.965,49.708,1,1,682.84,10.552,39.894,1,2,1203.2,11.676,50.657,1,1
1024.4,55.434,17.293,2,2,854.64,7.799,31.618,2,2,682.61,29.707,4.673,2,2,1659.3,11.269,53.155,2,1,907.57,57.262,15.011,2,2,925.79,12.717,47.449,2,1,642.7,25.392,9.04,2,2,1328.3,63.648,41.031,2,2,1061.8,41.042,81.467,2,1,1511,12.566,47.076,2,1,1574.8,10.301,75.755,2,1,821.61,1.825,49.757,2,1,1012.5,10.513,39.834,2,2,1388.3,11.792,50.705,2,1
720.83,55.45,17.204,3,2,757.5,7.814,31.596,3,2,384.5,29.628,4.611,3,2,763.07,11.304,53.183,3,1,649.93,57.279,14.978,3,2,550.54,12.758,47.41,3,1,454.27,25.404,9.009,3,2,707.28,63.682,41.031,3,2,530.22,41.082,81.469,3,1,727.46,12.485,46.978,3,1,537.24,9.937,75.98,3,1,711.38,1.868,49.72,3,1,601.3,10.539,39.789,3,2,733.71,11.745,50.753,3,1
477.58,65.816,18.044,1,2,921.87,7.78,37.531,1,2,980.57,17.059,5.37,1,2,892.35,9.441,56.632,1,1,514.69,16.782,15.795,1,2,1425.1,8.366,50.486,1,1,947.55,35.819,8.095,1,2,782.37,53.22,41.283,1,2,3875.9,50.947,117.96,1,1,1147.8,16.657,50.576,1,1,849.03,14.823,80.506,1,1,930.07,7.748,57.164,1,1,752.38,10.123,43.176,1,2,1335,9.668,53.114,1,1
1126.9,65.83,17.668,2,2,810.72,7.815,37.615,2,2,741.77,16.986,5.354,2,2,1673.5,9.288,56.629,2,1,666.19,16.678,15.741,2,2,1304.3,8.28,50.414,2,1,597.71,35.795,8.093,2,2,906.4,53.228,41.294,2,2,1030.4,51.012,118.01,2,1,1621.8,16.444,50.473,2,1,1427.9,14.83,80.544,2,1,877.51,7.662,57.071,2,1,1116.6,10.001,43.105,2,2,1449.5,9.524,52.999,2,1
570.52,65.732,18.044,3,2,697.14,7.753,37.609,3,2,492.71,16.932,5.432,3,2,747.04,9.252,56.681,3,1,432.54,16.709,15.747,3,2,709.19,8.303,50.514,3,1,382.35,35.73,8.096,3,2,583.31,53.302,41.322,3,2,627.48,51.062,117.97,3,1,686.83,16.51,50.447,3,1,702.65,14.763,80.538,3,1,609.35,7.773,57.122,3,1,630.22,9.961,43.142,3,2,702.89,9.462,53.083,3,1
740.42,57.422,20.767,1,2,3748.3,20.014,53.234,1,2,814.39,7.585,33.901,1,2,687.24,66.869,58.667,1,1,724.33,13.531,19.488,1,2,3627.5,43.765,55.949,1,1,693.32,67.939,8.343,1,2,848.35,62.964,45.005,1,2,2160.8,43.535,124.38,1,1,608.55,13.529,50.451,1,1,750.87,13.791,83.898,1,1,1785,25.438,60.823,1,1,836.27,8.811,48.39,1,2,874.41,9.28,61.678,1,1
1187.3,57.435,20.724,2,2,785.71,19.991,53.179,2,2,1069.9,7.567,33.825,2,2,985.76,66.849,58.659,2,1,679.86,13.484,19.46,2,2,971.37,43.783,55.948,2,1,764.71,67.773,8.382,2,2,1328.3,62.81,45.062,2,2,987.49,43.485,124.37,2,1,1601.9,13.865,50.486,2,1,1490.5,13.73,83.965,2,1,885.65,25.445,60.906,2,1,1217.6,8.809,48.175,2,2,1272.6,9.306,61.718,2,1
738.67,57.43,20.693,3,2,514.69,19.984,53.22,3,2,653.22,7.545,33.844,3,2,805,66.799,58.654,3,1,466.01,13.427,19.511,3,2,544.25,43.812,55.918,3,1,594.78,67.862,8.421,3,2,723.57,62.849,45.017,3,2,646.99,43.469,124.43,3,1,553.99,13.487,50.481,3,1,727.68,13.778,83.913,3,1,500.36,25.425,60.846,3,1,657.42,8.82,48.213,3,2,668.4,9.335,61.715,3,1
1129.1,57.355,26.233,1,2,821.61,13.07,52.724,1,2,1045.4,8.568,40.816,1,2,715.29,9.319,60.267,1,1,520.04,62.196,27.781,1,2,1047.6,64.589,55.163,1,1,526.12,54.451,8.353,1,2,961.17,61.36,51.677,1,2,3047.1,52.212,136.55,1,1,971.72,13.785,61.311,1,1,1144.6,66.846,127.86,1,1,1420.9,63.911,60.659,1,1,574.35,9.549,50.884,1,2,1253.9,25.22,1.8,1,2
