255.88,42.493,3.485,1,1,187.28,66.091,2.356,1,1,205.97,5.351,2.628,1,1,204.61,13.519,2.567,1,1,186.73,28.89,5.331,1,1,213.77,9.055,4.131,1,1,191.54,26.153,2.109,1,1,206.55,69.567,3.853,1,1,776.07,17.543,2.137,1,1,286.72,12.669,3.055,1,1,190.47,63.612,3.354,1,1,246.29,5.576,3.826,1,1,227.25,15.282,3.599,1,1,227.78,21.677,2.851,1,1
630.72,42.281,3.566,2,1,815.54,66.134,2.393,2,1,1119.3,5.248,2.623,2,1,851.3,13.463,2.576,2,1,403.28,28.742,5.302,2,1,725.29,9.002,4.172,2,1,796.17,26.127,2.116,2,1,1505.7,69.614,3.83,2,1,639.14,17.476,2.13,2,1,1347.4,12.728,2.834,2,1,779.69,63.578,3.314,2,1,758.33,5.603,3.859,2,1,910.76,15.219,3.602,2,1,611.34,21.706,2.815,2,1
469.4,42.327,3.577,3,1,527.65,66.104,2.425,3,1,842.65,5.299,2.599,3,1,737.11,13.403,2.619,3,1,292.77,28.893,5.327,3,1,601.48,9.001,4.036,3,1,542.68,26.139,2.144,3,1,1079.1,69.569,3.841,3,1,413.27,17.402,2.096,3,1,936.53,12.757,2.825,3,1,539.1,63.655,3.319,3,1,674.52,5.561,3.853,3,1,595.44,15.223,3.572,3,1,502.41,21.601,2.792,3,1
259.01,62.587,6.321,1,1,195.46,11.536,5.589,1,1,241.77,8.384,3.938,1,1,193.37,7.567,3.102,1,1,187.83,22.446,5.58,1,1,287.22,3.896,6.603,1,1,211.47,6.848,3.37,1,1,236,55.603,9.113,1,1,280.59,5.323,8.553,1,1,234.2,16.686,3.866,1,1,189.25,11.034,4.833,1,1,307.85,57.105,15.342,1,1,142.85,12.733,3.94,1,1,229.46,5.404,3.145,1,1
1228.1,62.637,6.294,2,1,843.76,11.545,5.57,2,1,976.25,8.336,3.835,2,1,1115.3,7.624,3.056,2,1,380.63,22.45,5.555,2,1,954.65,3.849,6.562,2,1,1104.5,6.795,3.317,2,1,808.8,55.778,9.032,2,1,1274.3,5.261,8.578,2,1,1237.9,16.784,3.853,2,1,756.57,11.02,4.85,2,1,659.62,57.104,15.21,2,1,969.07,13.238,3.806,2,1,1221.5,5.335,3.078,2,1
809.67,62.59,6.332,3,1,698.37,11.41,5.564,3,1,727.68,8.356,3.894,3,1,776.38,7.554,3.108,3,1,301.11,22.411,5.536,3,1,718.35,3.847,6.557,3,1,762.33,6.82,3.329,3,1,561.41,55.789,9.04,3,1,793.75,5.277,8.518,3,1,869.33,16.751,3.838,3,1,600.58,10.974,4.798,3,1,417.56,57.174,15.213,3,1,485.42,12.708,3.762,3,1,835.5,5.308,3.028,3,1
319.24,55.704,11.153,1,1,190.46,62.618,5.578,1,1,157.3,2.985,4.055,1,1,217.98,52.495,7.335,1,1,204.75,58.157,6.573,1,1,218.3,9.058,7.123,1,1,282.94,29.449,8.486,1,1,210.28,21.679,11.3,1,1,290.46,12.776,9.734,1,1,240.58,19.736,6.831,1,1,195.99,16.991,5.591,1,1,298.16,49.78,14.655,1,1,215.91,10.025,5.125,1,1,280.72,10.556,6.05,1,1
1204.1,55.741,11.067,2,1,763.05,62.684,5.626,2,1,1197.3,3.351,3.834,2,1,407.98,52.423,7.309,2,1,946.5,58.178,6.528,2,1,750.37,9.047,6.81,2,1,631.75,29.57,8.576,2,1,453.95,21.639,11.277,2,1,878.04,12.752,9.733,2,1,1271.1,19.711,6.818,2,1,727.72,17.019,5.596,2,1,609.13,49.711,14.778,2,1,883.59,10.07,5.083,2,1,1320.1,10.557,6.043,2,1
771.88,55.714,11.041,3,1,522.01,62.636,5.521,3,1,673.15,2.978,4.042,3,1,310.14,52.459,7.273,3,1,694.58,58.286,6.564,3,1,442.1,8.99,7.045,3,1,376.8,29.619,8.533,3,1,309.68,21.689,11.293,3,1,438.72,12.727,9.764,3,1,828.11,19.704,6.806,3,1,541.41,16.955,5.548,3,1,386.23,49.733,14.771,3,1,662.76,10.006,5.085,3,1,899.62,10.53,6.059,3,1
293.17,59.17,11.118,1,1,190.19,13.367,8.192,1,1,203.01,4.338,7.121,1,1,202.65,65.346,5.86,1,1,202.35,18.953,8.617,1,1,468.44,14.072,9.297,1,1,315.8,14.729,8.424,1,1,191.27,4.589,10.295,1,1,483.28,16.88,10.81,1,1,187.86,32.355,9.559,1,1,191.42,6.073,7.819,1,1,320.22,53.474,15.702,1,1,242.2,17.225,9.78,1,1,325.63,6.694,13.222,1,1
1253.1,59.091,10.968,2,1,787.8,13.26,8.056,2,1,1151.3,4.306,7.041,2,1,721.08,65.389,5.86,2,1,405.01,19.004,8.444,2,1,642.09,13.959,9.253,2,1,929.39,14.738,8.336,2,1,1052.6,4.634,10.315,2,1,670.68,16.738,10.789,2,1,441.42,32.321,9.546,2,1,886,6.107,7.823,2,1,654.37,53.546,15.717,2,1,755.52,17.258,9.737,2,1,1298.1,6.825,13.033,2,1
848.56,59.191,11.01,3,1,471.04,13.298,8.189,3,1,849.87,4.362,7.126,3,1,635.58,65.372,5.809,3,1,292.51,18.969,8.56,3,1,411.9,13.979,9.251,3,1,670.62,14.733,8.286,3,1,495.92,4.529,10.229,3,1,409.33,16.698,10.764,3,1,314.27,32.296,9.53,3,1,649.72,6.034,7.815,3,1,368.97,53.414,15.742,3,1,461.91,17.215,9.79,3,1,903.19,6.811,13.027,3,1
1040,44.201,12.172,1,1,184.09,36.087,10.29,1,1,191.04,68.814,7.564,1,1,198.25,17.747,6.853,1,1,196.21,7.805,8.801,1,1,287.01,56.404,10.307,1,1,381.21,24.208,10.269,1,1,203.44,27.636,15.748,1,1,215.97,2.312,13.288,1,1,295.35,7.76,9.32,1,1,196.58,62.621,7.811,1,1,234.55,13.256,17.717,1,1,193.47,65.348,10.554,1,1,375.69,24.877,16.059,1,1
790.47,44.246,12.269,2,1,490.48,36.077,10.299,2,1,904.01,68.858,7.576,2,1,760.38,17.673,6.858,2,1,823.95,7.78,8.8,2,1,703.7,56.39,10.323,2,1,985.75,24.186,10.289,2,1,472.92,27.593,15.674,2,1,1287.8,2.389,13.311,2,1,1418.2,7.55,9.514,2,1,784.18,62.671,7.803,2,1,678.06,13.219,17.686,2,1,872.78,65.404,10.496,2,1,711.86,24.892,16.253,2,1
437.66,44.263,12.27,3,1,327.5,36.061,10.34,3,1,503.82,68.762,7.601,3,1,524.58,17.681,6.821,3,1,579.53,7.696,8.785,3,1,512.37,56.367,10.268,3,1,448.06,24.14,10.279,3,1,333.54,27.629,15.716,3,1,767.34,2.327,13.25,3,1,811.71,7.581,9.501,3,1,604.02,62.698,7.825,3,1,362.41,13.19,17.723,3,1,422.07,65.316,10.508,3,1,444.64,24.887,16.256,3,1
