207.08,45.265,7.314,1,1,207.87,15.245,3.348,1,1,211.91,58.9,2.86,1,1,203.29,29.635,4.589,1,1,206.32,63.863,3.599,1,1,223.96,51.446,8.552,1,1,204.03,34.102,2.853,1,1,204.25,27.902,1.663,1,1,237.4,7.525,4.327,1,1,212.52,14.497,3.346,1,1,236.12,22.655,3.343,1,1,203.43,40.3,3.594,1,1,233.36,16.055,4.157,1,1,204.64,28.145,3.099,1,1,213.37,60.666,4.354,1,1,217.47,53.2,2.353,1,1,204.13,7.811,3.599,1,1,206.31,31.861,4.343,1,1,207.55,44.023,4.346,1,1
417.84,45.297,7.331,2,1,528.41,15.261,3.345,2,1,850.16,58.949,2.836,2,1,405.66,29.536,4.546,2,1,1625.3,63.946,3.591,2,1,770.68,51.472,8.523,2,1,439.99,34.034,2.885,2,1,444.59,27.842,1.65,2,1,1626.2,7.497,4.347,2,1,1854,14.48,3.341,2,1,1017.8,22.65,3.336,2,1,473.68,40.293,3.665,2,1,1490.8,15.939,4.016,2,1,464.46,28.111,3.098,2,1,910.64,60.638,4.403,2,1,1528.9,53.251,2.299,2,1,1067,7.829,3.58,2,1,452.27,31.872,4.315,2,1,474.54,44.078,4.302,2,1
435.15,45.251,7.306,3,1,524.77,15.191,3.339,3,1,783.39,58.906,2.85,3,1,470.8,29.574,4.578,3,1,992.76,63.818,3.595,3,1,659.66,51.452,8.569,3,1,637.15,34.122,2.861,3,1,588.41,27.897,1.642,3,1,987.39,7.574,4.304,3,1,659.57,14.471,3.351,3,1,712.35,22.669,3.362,3,1,575.7,40.303,3.61,3,1,770.64,15.957,4.071,3,1,641.7,28.144,3.093,3,1,795.07,60.652,4.374,3,1,1067.3,53.203,2.336,3,1,936.51,7.782,3.615,3,1,569.21,31.868,4.272,3,1,510.06,44.035,4.338,3,1
226.17,69.83,8.058,1,1,210.6,62.866,3.096,1,1,204.42,3.349,2.111,1,1,215.25,66.098,7.077,1,1,206.49,12.77,5.338,1,1,224.27,55.66,7.555,1,1,204.59,19.467,3.104,1,1,207,64.107,2.608,1,1,205.48,39.559,5.333,1,1,208.44,49.73,17.735,1,1,247.37,15.312,3.604,1,1,277.01,64.474,4.038,1,1,207.15,65.844,3.351,1,1,209.47,67.323,3.843,1,1,216.38,22.932,3.85,1,1,214.12,50.45,4.607,1,1,204.85,28.642,4.094,1,1,228.44,55.185,3.837,1,1,216.15,10.052,5.844,1,1
1031.7,69.708,8.101,2,1,1127.7,62.925,3.116,2,1,775.06,3.354,2.165,2,1,1274.7,66.098,7.133,2,1,453.43,12.768,5.345,2,1,1037.9,55.741,7.544,2,1,494.2,19.495,3.14,2,1,826.84,64.129,2.62,2,1,480.98,39.528,5.284,2,1,933.07,49.719,17.713,2,1,2637.2,15.261,3.628,2,1,1116,64.667,4.114,2,1,1295.1,65.799,3.349,2,1,1354.8,67.46,3.862,2,1,942.52,22.909,3.853,2,1,1327.5,50.469,4.631,2,1,412.61,28.58,4.035,2,1,948.46,55.186,3.822,2,1,1581.8,9.986,5.909,2,1
648.57,69.807,8.063,3,1,826.77,62.864,3.097,3,1,871.43,3.303,2.038,3,1,802.33,66.111,7.051,3,1,596.27,12.782,5.291,3,1,727.49,55.679,7.576,3,1,720.67,19.484,3.092,3,1,795.13,64.145,2.605,3,1,638.25,39.559,5.319,3,1,647.48,49.748,17.752,3,1,965.64,15.241,3.579,3,1,955.15,64.625,4.067,3,1,879.12,65.788,3.325,3,1,1322.4,67.287,3.841,3,1,933.09,22.908,3.818,3,1,945.11,50.493,4.574,3,1,600.9,28.612,4.021,3,1,823.71,55.243,3.859,3,1,700.01,10.018,5.847,3,1
231.82,54.69,10.542,1,1,207.72,49.972,5.337,1,1,203.02,32.611,3.846,1,1,203.31,30.878,8.059,1,1,206.64,48.734,5.833,1,1,213.82,53.44,11.542,1,1,207.45,45.261,2.632,1,1,149.38,27.315,4.259,1,1,142.61,40.471,7.781,1,1,205.5,45.256,17.234,1,1,207.65,33.602,4.591,1,1,314.96,61.678,4.841,1,1,208.13,65.34,7.811,1,1,220.99,8.323,3.839,1,1,230.97,14.501,5.865,1,1,210.43,67.081,5.831,1,1,214.2,38.352,4.35,1,1,213.41,61.133,4.106,1,1,207.87,25.172,4.599,1,1
768.63,54.665,10.573,2,1,466.83,50.001,5.266,2,1,445.24,32.623,3.79,2,1,431.95,30.893,8.08,2,1,598.55,48.829,5.652,2,1,790.07,53.476,11.533,2,1,594.95,45.304,2.648,2,1,428.95,27.357,3.818,2,1,466.56,40.279,7.338,2,1,1182.4,45.16,17.264,2,1,599.11,33.57,4.726,2,1,1054.1,61.877,4.819,2,1,1231.5,65.263,7.788,2,1,1152.7,8.312,3.83,2,1,1491.4,14.49,5.82,2,1,2163.8,67.108,5.841,2,1,517.06,38.318,4.285,2,1,1483.3,61.161,4.035,2,1,765.87,25.171,4.56,2,1
599.57,54.665,10.558,3,1,544.28,49.971,5.322,3,1,499.21,32.613,3.826,3,1,523.82,30.859,8.05,3,1,612.52,48.767,5.81,3,1,650.17,53.454,11.527,3,1,750.86,45.25,2.615,3,1,404.86,27.254,4.239,3,1,448.54,40.462,7.759,3,1,654.35,45.248,17.222,3,1,534.65,33.594,4.599,3,1,800.06,61.677,4.906,3,1,844.51,65.313,7.778,3,1,1132.2,8.228,3.84,3,1,1042.3,14.49,5.804,3,1,1103.1,67.059,5.829,3,1,624.3,38.306,4.33,3,1,1093,61.123,4.12,3,1,589.49,25.137,4.573,3,1
241.43,63.345,9.279,1,1,205.05,23.183,4.589,1,1,253.01,53.893,5.096,1,1,203.56,27.405,10.789,1,1,206.23,54.936,5.582,1,1,217.22,46.502,15.248,1,1,207.1,55.198,3.844,1,1,329.35,60.672,5.464,1,1,158.63,39.446,9.926,1,1,206.32,41.293,18.719,1,1,217.64,17.563,5.706,1,1,203.89,38.813,8.806,1,1,309.68,20.969,8.994,1,1,205.58,31.868,4.585,1,1,205.58,46.995,5.83,1,1,207.27,16.493,6.822,1,1,213.85,52.204,4.844,1,1,206.86,41.553,6.562,1,1,218.47,15.766,5.119,1,1
853.06,63.418,9.239,2,1,452.4,23.249,4.566,2,1,673.29,53.985,5.107,2,1,545,27.436,10.783,2,1,724.33,54.942,5.609,2,1,701.43,46.478,15.252,2,1,834.26,55.23,3.807,2,1,856.01,60.7,5.353,2,1,517.33,39.444,9.553,2,1,1408.5,41.369,18.783,2,1,2100,17.377,5.511,2,1,513.7,38.912,8.824,2,1,1340.5,20.75,8.921,2,1,472.25,31.925,4.63,2,1,625.96,46.987,5.806,2,1,769.23,16.489,6.852,2,1,1122.3,52.141,4.789,2,1,560.54,41.605,6.642,2,1,1287.3,15.73,5.258,2,1
636.35,63.358,9.299,3,1,477,23.145,4.566,3,1,610.04,53.957,5.111,3,1,521.62,27.391,10.798,3,1,762.86,54.976,5.55,3,1,655.64,46.509,15.261,3,1,932.64,55.198,3.81,3,1,701.04,60.65,5.368,3,1,470.95,39.421,9.918,3,1,635.27,41.299,18.72,3,1,756.88,17.582,5.685,3,1,564.48,38.847,8.777,3,1,758.07,20.925,9.038,3,1,679.16,31.853,4.558,3,1,724.32,46.991,5.816,3,1,705.65,16.484,6.857,3,1,968.71,52.19,4.791,3,1,612.36,41.557,6.606,3,1,715.01,15.737,5.075,3,1
237.75,59.641,10.521,1,1,206.86,65.882,4.853,1,1,209.53,60.907,5.628,1,1,204.19,31.119,12.773,1,1,205.13,20.705,6.078,1,1,210.72,11.778,17.975,1,1,204.96,30.872,4.589,1,1,211.72,15.261,12.289,1,1,210.19,39.806,14.26,1,1,206.09,37.325,24.43,1,1,281.99,6.328,8.085,1,1,205.45,45.511,6.819,1,1,207.11,41.541,8.061,1,1,241.58,4.646,5.042,1,1,200.39,43.736,7.082,1,1,167.55,48.358,6.207,1,1,228.82,50.951,10.563,1,1,206.5,3.599,6.078,1,1,1114.4,19.74,7.095,1,1
808.1,59.642,10.532,2,1,1431.2,65.858,4.833,2,1,1018.9,60.936,5.623,2,1,435.95,31.178,12.748,2,1,440.41,20.703,6.035,2,1,675.2,11.827,17.969,2,1,477.81,30.909,4.518,2,1,1331.2,15.226,12.307,2,1,521.32,39.774,14.299,2,1,594.11,37.342,24.45,2,1,1896.3,6.31,8.067,2,1,713.91,45.55,6.814,2,1,574.03,41.535,8.022,2,1,1692.1,4.588,5.116,2,1,584.66,43.721,7.086,2,1,1459.8,48.725,5.828,2,1,2867.1,50.963,10.497,2,1,1075.9,3.645,6.073,2,1,1169.7,19.662,7.106,2,1
641.98,59.644,10.531,3,1,802.49,65.867,4.848,3,1,822.07,60.92,5.62,3,1,485.85,31.094,12.763,3,1,564.57,20.69,6.069,3,1,715.53,11.783,17.965,3,1,653.35,30.882,4.548,3,1,741.28,15.191,12.255,3,1,625.68,39.759,14.27,3,1,548.91,37.352,24.439,3,1,912.87,6.334,8.059,3,1,649.24,45.506,6.827,3,1,596.79,41.524,8.046,3,1,1284.6,4.577,5.08,3,1,665.65,43.715,7.039,3,1,570.64,48.344,6.099,3,1,885.75,50.979,10.505,3,1,887.85,3.579,6.06,3,1,655.34,19.668,7.097,3,1
