204.77,60.883,4.346,1,1,205.08,56.917,2.855,1,1,203.97,63.115,5.082,1,1,204.59,62.867,2.86,1,1,203.8,40.05,3.098,1,1,203.64,37.076,2.606,1,1,206.23,3.101,2.359,1,1,203.63,46.253,3.594,1,1,203.8,18.972,3.844,1,1,212.36,52.457,2.374,1,1,203.86,34.35,3.846,1,1,206.69,36.331,3.101,1,1
1331.1,60.938,4.31,2,1,453.43,56.925,2.867,2,1,586.42,63.159,5.066,2,1,889.55,62.884,2.835,2,1,533.62,40.005,3.11,2,1,456.63,37.121,2.608,2,1,1404.4,3.055,2.37,2,1,469.08,46.254,3.642,2,1,553.38,18.943,3.834,2,1,477.69,52.486,2.313,2,1,484.63,34.281,3.83,2,1,447.6,36.263,3.063,2,1
804.65,60.874,4.319,3,1,570.28,56.914,2.89,3,1,612.05,63.137,5.068,3,1,729.76,62.897,2.84,3,1,576.28,40.04,3.111,3,1,657.06,37.074,2.612,3,1,1028.3,3.101,2.358,3,1,614,46.263,3.601,3,1,609.2,18.943,3.831,3,1,572.7,52.433,2.344,3,1,561.62,34.317,3.877,3,1,606.03,36.327,3.081,3,1
203.66,11.032,3.851,1,1,202.94,21.7,3.597,1,1,191.31,66.435,5.085,1,1,205.94,9.295,3.105,1,1,251.98,51.182,5.862,1,1,213.51,66.343,4.096,1,1,205.66,74.521,1.862,1,1,220.5,26.92,6.319,1,1,205.2,41.789,9.543,1,1,209.69,6.336,2.607,1,1,204.06,46.502,3.099,1,1,218.12,14.998,3.107,1,1
969.93,11.032,3.81,2,1,785.84,21.661,3.616,2,1,650.05,66.281,5.048,2,1,907.97,9.297,3.09,2,1,793.99,51.225,5.863,2,1,1289.3,66.4,4.072,2,1,557.8,74.457,1.875,2,1,786.93,26.975,6.263,2,1,505.16,41.83,9.58,2,1,979.49,6.323,2.615,2,1,394.31,46.486,3.095,2,1,1493,15.006,3.117,2,1
641.3,11.023,3.856,3,1,738.54,21.642,3.584,3,1,579.7,66.444,5.066,3,1,874.98,9.319,3.084,3,1,669.07,51.209,5.835,3,1,1044.4,66.331,4.083,3,1,734.18,74.502,1.875,3,1,723.9,26.896,6.319,3,1,564.48,41.811,9.56,3,1,772.16,6.32,2.612,3,1,547.14,46.488,3.096,3,1,1155.3,14.99,3.105,3,1
209.67,16.252,6.851,1,1,206.84,63.364,4.339,1,1,203.71,58.9,6.326,1,1,202.78,43.774,4.589,1,1,209.44,13.276,7.574,1,1,205.23,56.422,3.103,1,1,203.38,31.124,2.357,1,1,219.77,8.322,9.293,1,1,194.57,38.487,10.31,1,1,224.13,50.487,5.356,1,1,394.28,25.508,3.696,1,1,218.36,7.57,3.06,1,1
1002.4,16.249,6.745,2,1,522.59,63.461,4.441,2,1,541.33,58.989,6.312,2,1,430.82,43.774,4.657,2,1,836.93,13.29,7.539,2,1,963.35,56.444,3.108,2,1,929.52,31.092,2.347,2,1,1391.8,8.327,9.323,2,1,579.41,38.455,10.314,2,1,653.14,50.463,5.352,2,1,978.61,25.659,3.834,2,1,1482.4,7.621,3.094,2,1
582.83,16.193,6.815,3,1,593.75,63.386,4.328,3,1,581.91,58.937,6.289,3,1,501.45,43.757,4.587,3,1,615.38,13.29,7.525,3,1,903.25,56.439,3.081,3,1,813.33,31.104,2.361,3,1,1014.2,8.29,9.291,3,1,545.11,38.475,10.316,3,1,591.67,50.507,5.348,3,1,674.48,25.634,3.8,3,1,1131.5,7.576,3.08,3,1
202.19,8.054,5.838,1,1,202.02,60.84,6.618,1,1,296.95,28.262,7.073,1,1,202.65,43.03,8.31,1,1,207.7,47.994,9.039,1,1,202.6,42.53,5.58,1,1,213.02,6.585,4.098,1,1,218.61,60.135,10.783,1,1,207.63,32.356,10.797,1,1,220.14,12.307,6.341,1,1,191.44,44.188,5.414,1,1,205.73,60.144,4.588,1,1
999.37,8.068,5.837,2,1,445.46,60.938,6.537,2,1,817.43,28.415,7.093,2,1,462.08,43.028,8.443,2,1,968.39,47.965,9.173,2,1,450.69,42.534,5.547,2,1,1557.7,6.644,4.063,2,1,609.42,60.083,10.759,2,1,659.77,32.415,10.766,2,1,799.46,12.285,6.277,2,1,483.85,44.16,5.261,2,1,458.58,60.143,4.578,2,1
680.53,8.051,5.822,3,1,519.86,60.839,6.566,3,1,670.63,28.35,7.055,3,1,491.51,42.99,8.284,3,1,659.86,47.995,9.038,3,1,633.54,42.528,5.569,3,1,1021.3,6.57,4.079,3,1,679.11,60.136,10.792,3,1,585.91,32.358,10.796,3,1,652.88,12.249,6.303,3,1,496.06,44.157,5.394,3,1,576.1,60.133,4.558,3,1
201.4,28.394,6.574,1,1,205.63,51.215,7.813,1,1,203.26,49.725,12.773,1,1,215.9,70.052,9.096,1,1,213.69,23.182,10.307,1,1,216.98,49.496,6.104,1,1,205.64,45.009,5.088,1,1,217.17,15.005,13.528,1,1,149.88,29.694,10.799,1,1,229.16,61.316,5.264,1,1,194.46,44.527,8.652,1,1,205.77,80.228,3.846,1,1
449.62,28.353,6.501,2,1,446.52,51.201,7.847,2,1,599.04,49.72,12.763,2,1,1073.3,70.053,9.069,2,1,928.78,23.191,10.318,2,1,877.62,49.527,6.064,2,1,502.12,45.076,5.153,2,1,1304.1,14.962,13.62,2,1,702.49,30.078,10.775,2,1,943.35,61.4,5.277,2,1,425.93,44.494,8.522,2,1,970.23,80.268,3.819,2,1
493.2,28.368,6.582,3,1,514.66,51.185,7.789,3,1,568.91,49.688,12.755,3,1,901.74,70.068,9.051,3,1,633.39,23.148,10.288,3,1,719.26,49.475,6.062,3,1,629.7,44.997,5.083,3,1,940.65,14.982,13.543,3,1,425.42,29.682,10.789,3,1,720.89,61.395,5.319,3,1,461.56,44.485,8.629,3,1,1068.8,80.249,3.811,3,1
201.5,33.601,6.821,1,1,204.72,49.478,12.278,1,1,564.55,21.349,17.075,1,1,215.99,11.053,12.31,1,1,217.63,52.467,11.055,1,1,192.31,46.161,6.586,1,1,196.24,41.714,5.845,1,1,186.51,59.88,13.928,1,1,218.17,50.477,11.764,1,1,202.23,5.322,5.706,1,1,206.89,38.067,15.008,1,1,179.12,37.135,6.041,1,1
526.13,33.603,6.948,2,1,444.19,49.465,12.291,2,1,1085.9,21.445,16.996,2,1,929.35,11.048,12.299,2,1,922.78,52.464,11.031,2,1,522.27,46.348,6.508,2,1,499.64,41.82,5.869,2,1,653.22,59.949,13.834,2,1,880.97,50.543,11.722,2,1,959.8,5.368,5.581,2,1,766.74,38.102,15.035,2,1,421.15,37.054,5.848,2,1
460.63,33.574,6.81,3,1,502.21,49.491,12.28,3,1,705.33,21.441,16.992,3,1,728.9,11.035,12.255,3,1,665.9,52.442,10.997,3,1,612.17,46.175,6.525,3,1,630.19,41.702,5.852,3,1,612.68,59.886,13.941,3,1,718.12,50.489,11.771,3,1,730.24,5.256,5.696,3,1,585.63,38.011,15.02,3,1,526.54,37.108,6.025,3,1
268.94,60.66,7.466,1,1,206.99,33.851,13.753,1,1,282.71,23.195,21.708,1,1,216.98,64.854,12.526,1,1,251.28,61.89,13.506,1,1,257.01,18.25,7.781,1,1,205.01,73.28,5.578,1,1,191.15,12.046,14.081,1,1,207.5,41.795,15.253,1,1,189.44,2.393,6.65,1,1,217.59,50.216,16.506,1,1,252.75,20.479,8.133,1,1
1456.1,60.709,7.843,2,1,916.72,33.902,13.722,2,1,1196.7,23.171,21.952,2,1,1077.8,64.795,12.501,2,1,1443.6,61.888,13.492,2,1,1110.2,18.183,7.811,2,1,584.05,73.242,5.626,2,1,1456.5,12.242,13.981,2,1,577.59,41.815,15.279,2,1,936.81,2.577,6.554,2,1,522.03,50.217,16.477,2,1,1083.7,20.435,8,2,1
750.5,60.649,7.84,3,1,626.59,33.848,13.765,3,1,736.15,23.168,21.953,3,1,681.26,64.858,12.501,3,1,850.85,61.874,13.501,3,1,762.1,18.213,7.812,3,1,722.62,73.262,5.575,3,1,872.63,12.032,14.025,3,1,556.94,41.777,15.28,3,1,712.73,2.416,6.649,3,1,514.35,50.2,16.475,3,1,971.17,20.435,8.034,3,1
207.64,24.676,8.552,1,1,362.84,23.884,15.256,1,1,206.08,48.487,23.187,1,1,203.39,40.301,15.746,1,1,226.73,54.458,19.681,1,1,236.96,21.2,10.304,1,1,205.53,19.963,5.583,1,1,207.42,22.194,17.731,1,1,208.38,45.507,13.019,1,1,216.5,20.703,10.284,1,1,212.24,30.111,16.483,1,1,255.93,12.748,9.084,1,1
445.28,24.632,8.519,2,1,847.31,23.672,15.263,2,1,759.01,48.304,23.245,2,1,409.48,40.323,15.702,2,1,1099.3,54.414,19.712,2,1,871.9,21.158,10.241,2,1,1637.2,19.926,5.557,2,1,1094.1,22.151,17.738,2,1,697.45,45.575,13.047,2,1,815.4,20.643,10.332,2,1,1024.2,30.203,16.464,2,1,1468.4,12.826,9.085,2,1
485.88,24.628,8.541,3,1,613.33,23.672,15.268,3,1,634.14,48.498,23.209,3,1,479.33,40.298,15.705,3,1,733.96,54.459,19.743,3,1,715.47,21.191,10.286,3,1,1155.3,19.957,5.584,3,1,750.7,22.196,17.695,3,1,624.06,45.537,13.013,3,1,649.55,20.699,10.27,3,1,637.03,30.136,16.483,3,1,1132.4,12.768,9.022,3,1
215.54,56.669,10.302,1,1,203.18,50.975,15.518,1,1,206.04,22.654,25.269,1,1,222.43,64.854,16.057,1,1,217.4,51.47,21.96,1,1,231.2,14.504,11.809,1,1,207.07,65.848,7.074,1,1,202.83,33.599,20.707,1,1,214.2,30.123,14.502,1,1,216.73,2.115,10.31,1,1,208.72,40.817,17.251,1,1,193.11,38.86,8.635,1,1
1258.2,56.634,10.247,2,1,484.45,50.965,15.479,2,1,1250,22.676,25.186,2,1,1063.2,64.902,15.966,2,1,1174.6,51.492,21.94,2,1,938.68,14.498,11.782,2,1,521.77,65.864,7.085,2,1,933.48,33.651,20.737,2,1,769.03,30.1,14.517,2,1,963.06,2.064,10.258,2,1,721.93,40.771,17.192,2,1,494.21,38.776,8.602,2,1
674.63,56.691,10.307,3,1,517.17,50.987,15.505,3,1,685.32,22.68,25.255,3,1,718.68,64.856,16.02,3,1,703.2,51.476,21.948,3,1,793.2,14.48,11.764,3,1,668.48,65.847,7.042,3,1,672.32,33.586,20.688,3,1,584.04,30.145,14.476,3,1,816.89,2.102,10.3,3,1,552.05,40.789,17.226,3,1,605.67,38.847,8.633,3,1
201.99,26.422,11.568,1,1,191.82,35.129,16.829,1,1,209.4,62.867,25.424,1,1,236.31,57.167,18.189,1,1,227.24,55.674,23.698,1,1,203.19,39.557,11.781,1,1,187.32,70.68,7.404,1,1,225.44,6.092,20.974,1,1,219.56,50.981,15.287,1,1,208.66,24.668,13.758,1,1,204.56,30.381,21.944,1,1,236.91,26.585,10.731,1,1
421.92,26.338,11.541,2,1,956.44,35.051,16.713,2,1,1156.6,62.888,25.43,2,1,1018.2,57.15,18.173,2,1,1180.9,55.639,23.713,2,1,466.19,39.56,11.788,2,1,615.18,70.816,7.341,2,1,1340.2,6.087,20.984,2,1,827.48,50.969,15.259,2,1,741.99,24.701,13.73,2,1,956.2,30.355,21.931,2,1,801.74,26.624,10.811,2,1
