1894.7,62.35,125.45,1,1,1490.1,22.945,50.964,1,1,3290.1,63.378,149.15,1,1,1906,52.488,53.922,1,1,1931.6,59.167,51.487,1,1,928.17,61.04,102.33,1,1,2894,57.168,52.7,1,1,1753.7,14.571,58.205,1,1,3605.7,19.727,52.206,1,1,1325,12.835,49.98,1,1,1518.3,24.453,27.908,1,1,1361.6,59.712,49.354,1,1,675.62,23.317,4.156,1,1,1717.5,16.278,126.15,1,1,2243.6,21.256,121.38,1,1,2558,46.723,115.4,1,1,1178.9,44.733,123.01,1,1,3512.9,58.649,120.33,1,1,1133,19.969,7.554,1,1
1128.8,62.424,125.43,2,1,1835.8,22.962,50.949,2,1,871.14,63.343,149.13,2,1,1615.7,52.47,53.936,2,1,991.87,59.197,51.441,2,1,1250.8,61.078,102.39,2,1,958.27,57.16,52.736,2,1,1574.8,14.445,58.103,2,1,1964.7,19.62,52.161,2,1,1782.2,12.768,50.013,2,1,1585.9,24.42,27.849,2,1,1578.8,59.679,49.284,2,1,945.91,23.184,4.104,2,1,1873,16.253,126.21,2,1,2243.6,21.228,121.38,2,1,1969.1,46.765,115.45,2,1,1933.5,44.742,122.97,2,1,1322,58.675,120.42,2,1,1186.2,19.931,7.598,2,1
708.76,62.394,125.37,3,1,668.2,22.956,50.965,3,1,737.36,63.381,149.13,3,1,687.81,52.502,53.938,3,1,776.09,59.155,51.493,3,1,892.85,61.118,102.32,3,1,828.8,57.148,52.682,3,1,745.88,14.507,58.156,3,1,862.03,19.71,52.24,3,1,677.42,12.805,49.999,3,1,739.63,24.462,27.897,3,1,1060.1,59.655,49.293,3,1,711.85,23.159,4.102,3,1,1116.7,16.223,126.11,3,1,1147.1,21.215,121.38,3,1,1040.2,46.747,115.47,3,1,855.68,44.748,122.96,3,1,920.81,58.633,120.41,3,1,646.76,19.923,7.559,3,1
1058.7,33.649,128.62,1,1,1640.5,62.263,58.897,1,1,2372.6,16.254,153.13,1,1,1050.3,6.582,66.011,1,1,3074.8,12.336,71.071,1,1,688.77,41.557,115.69,1,1,1286.1,51.961,19,1,2,955.94,19.977,107.01,1,1,2293.9,19.758,51.964,1,2,1108.7,25.947,106.29,1,1,3056.5,25.696,107.8,1,1,2389.4,55.916,53.986,1,1,445.07,25.694,4.032,1,1,1734.1,21.482,146.16,1,1,1892.6,15.464,28.911,1,2,1462.7,54.45,43.556,1,2,1120.1,46.258,138.01,1,1,2289.9,25.961,40.816,1,2,786.35,17.754,13.806,1,1
924,33.635,128.75,2,1,2104.2,62.375,58.876,2,1,1153.5,16.22,153.11,2,1,1520.5,6.469,66.08,2,1,1355.4,12.309,71.047,2,1,1022.1,41.627,115.77,2,1,849.43,51.98,18.946,2,2,1019.4,19.9,107.05,2,1,1498.7,19.674,51.969,2,2,1116.5,25.887,106.19,2,1,1920.4,25.66,107.73,2,1,1730.4,56.004,53.974,2,1,884.71,25.127,4.125,2,1,1516.2,21.453,146.23,2,1,1209.9,15.508,28.877,2,2,1201.4,54.464,43.479,2,2,1445.8,46.253,138.06,2,1,1609.5,25.942,40.793,2,2,1044.5,17.548,13.862,2,1
604.74,33.606,128.65,3,1,828.05,62.336,58.892,3,1,821.68,16.216,153.12,3,1,759.88,6.48,66.115,3,1,751.87,12.299,71.015,3,1,761.7,41.578,115.71,3,1,860.64,51.976,18.977,3,2,835.61,19.904,106.96,3,1,813.15,19.681,51.979,3,2,698.73,25.864,106.3,3,1,804,25.624,107.81,3,1,945.57,55.951,53.939,3,1,478.4,25.729,4.179,3,1,958.11,21.475,146.21,3,1,850.4,15.485,28.863,3,2,923.38,54.442,43.534,3,2,868.77,46.256,138.02,3,1,798.52,25.894,40.796,3,2,628.58,17.671,13.805,3,1
1237.5,33.68,138.76,1,1,1897.5,58.964,12.825,1,2,1820.7,11.102,8.624,1,2,1741.1,7.075,73.313,1,1,1688,49.984,132.05,1,1,748.17,52.779,127.55,1,1,1962.4,63.319,21.991,1,2,1866.9,26.937,127.74,1,1,2269.2,19.105,59.012,1,2,1431.6,17.059,109.26,1,1,2271.6,18.743,127.6,1,1,1784.5,54.983,60.965,1,1,721.46,9.638,14.238,1,1,844.87,21.288,55.54,1,2,1321.3,18.704,35.127,1,2,1892,54.457,55.471,1,2,774.43,42.299,4.377,1,2,2648.9,21.757,116.42,1,2,592.62,58.667,13.011,1,1
905.48,33.623,138.78,2,1,846.42,58.91,12.699,2,2,676.97,11.041,8.53,2,2,1683.1,7.018,73.313,2,1,1335.9,49.994,132.12,2,1,1527.9,52.717,127.45,2,1,1165.2,63.461,21.943,2,2,1278.1,26.797,127.98,2,1,2336.1,19.053,58.982,2,2,1006.6,16.993,109.27,2,1,1715.7,18.742,127.63,2,1,1607.5,54.844,60.927,2,1,2285.8,9.671,14.525,2,1,1616.3,21.261,55.407,2,2,1328.9,18.678,35.101,2,2,1459.9,54.395,55.441,2,2,763.96,42.303,4.317,2,2,1451.9,21.691,116.39,2,2,1867.9,58.719,13.06,2,1
661.52,33.586,138.76,3,1,631.62,58.956,12.78,3,2,636.91,10.99,8.577,3,2,688.45,7.069,73.287,3,1,806.64,49.987,132.06,3,1,883.11,52.703,127.47,3,1,846.05,63.371,21.953,3,2,787.65,26.873,127.87,3,1,860.55,18.96,58.89,3,2,759.23,17.02,109.26,3,1,837.89,18.772,127.62,3,1,1021.5,54.884,60.923,3,1,974.03,9.538,14.257,3,1,1101.6,21.247,55.425,3,2,909.88,18.72,35.119,3,2,860.24,54.437,55.416,3,2,746.8,42.288,4.345,3,2,803.36,21.673,116.4,3,2,813.16,58.651,13.026,3,1
1457.5,58.157,113.45,1,2,1144.5,11.597,28.418,1,2,2166.9,56.435,62.135,1,2,1098.4,50.209,126.16,1,1,2111.8,49.517,29.871,1,2,616.36,23.199,132.58,1,1,2078.1,56.956,29.451,1,2,1370.4,18.761,62.902,1,2,2677.6,19.983,62.391,1,2,894.68,9.825,20.524,1,2,3081.2,15.804,19.979,1,2,1211.9,52.246,105.05,1,1,1596,12.997,21.481,1,1,2128.6,62.677,67.072,1,2,1502.2,19.729,44.052,1,2,1463.7,54.946,60.628,1,2,865.8,6.119,17.981,1,2,2916.5,26.434,117.88,1,2,1054.8,14.255,22.135,1,1
1231.4,58.285,113.56,2,2,822.58,11.516,28.371,2,2,1323.7,56.468,62.12,2,2,1092.6,50.238,126.1,2,1,1649.7,49.498,29.878,2,2,1026.5,23.169,132.47,2,1,1113.6,56.966,29.378,2,2,959.94,18.777,62.848,2,2,2462.9,19.927,62.387,2,2,1438.7,9.663,20.351,2,2,1488.9,15.628,19.909,2,2,1713.7,52.203,105.06,2,1,1390.1,13.034,21.447,2,1,2052.7,62.642,67.08,2,2,1362.6,19.687,44.039,2,2,1313,54.94,60.632,2,2,1288.6,6.118,18.01,2,2,1349.3,26.405,117.86,2,2,1513.2,14.208,22.118,2,1
707.07,58.152,113.49,3,2,730.2,11.496,28.399,3,2,655.19,56.391,62.145,3,2,700.63,50.215,126.11,3,1,690.27,49.474,29.85,3,2,781.28,23.162,132.56,3,1,826.32,56.923,29.389,3,2,748.82,18.663,62.902,3,2,867.42,19.954,62.426,3,2,743.78,9.793,20.505,3,2,780.47,15.703,19.981,3,2,1022.7,52.224,105.08,3,1,805.31,13.021,21.46,3,1,981.14,62.623,67.072,3,2,974.96,19.724,44.057,3,2,828.3,54.933,60.634,3,2,756.68,6.073,17.979,3,2,791.74,26.401,117.89,3,2,688.21,14.276,22.171,3,1
2030.5,62.31,125.42,1,2,1500.2,63.174,30.928,1,2,1916.3,8.373,64.332,1,2,1546.1,13.075,128.62,1,1,1402.8,27.657,37.351,1,2,583.37,14.736,140.28,1,1,1352.6,68.84,37.084,1,2,1967.9,19.75,107.53,1,2,2926.5,9.05,145.44,1,2,828.3,16.339,28.209,1,2,1224.8,16.257,49.073,1,2,1584.4,7.383,125.34,1,1,654.32,1.28,33.135,1,1,1812,60.9,117.98,1,2,2017.3,21.753,60.387,1,2,2170.5,49.672,114.03,1,2,855.06,50.491,47.768,1,2,2710.8,67.455,130.59,1,2,794.02,46.738,21.76,1,1
1171.9,62.479,125.39,2,2,1132.2,63.161,30.822,2,2,1269.5,8.265,64.415,2,2,886.36,13.058,128.6,2,1,1055.3,27.641,37.402,2,2,1310.8,14.835,140.26,2,1,1330.1,68.58,37.068,2,2,887.73,19.702,107.49,2,2,1981.6,9,145.43,2,2,1023.7,16.222,28.242,2,2,1870.1,16.22,48.99,2,2,1781.9,7.299,125.4,2,1,2404,1.401,33.15,2,1,1491,60.913,117.98,2,2,1548.1,21.719,60.39,2,2,1612.8,49.728,113.99,2,2,1217.7,50.509,47.737,2,2,1382.1,67.375,130.53,2,2,893.9,46.75,21.742,2,1
690.8,62.356,125.37,3,2,608.53,63.108,30.886,3,2,688.93,8.275,64.392,3,2,751.55,12.967,128.6,3,1,620.32,27.606,37.335,3,2,942.83,14.822,140.28,3,1,826.14,68.635,37.125,3,2,777.35,19.695,107.51,3,2,981.5,9.096,145.45,3,2,683.67,16.243,28.203,3,2,823.22,16.185,48.972,3,2,1080,7.334,125.35,3,1,871.1,1.38,33.11,3,1,924.64,60.942,117.98,3,2,854.94,21.706,60.395,3,2,940.85,49.76,113.99,3,2,828.41,50.468,47.755,3,2,916.64,67.331,130.61,3,2,639.17,46.771,21.72,3,1
1569.7,32.621,128.58,1,2,766.39,2.392,39.835,1,2,2100.3,57.198,71.562,1,2,2538.7,7.571,65.594,1,2,1980,58.86,39.618,1,2,1032.5,59.603,33.612,1,2,1720.9,53.485,38.599,1,2,918.72,25.419,131.12,1,2,1576.3,46.525,143.53,1,2,755.37,12.335,28.156,1,2,3463.3,13.277,58.243,1,2,954.52,60.342,131.03,1,1,2266.2,21.722,49.355,1,1,1676.9,15.752,126.16,1,2,2556.2,21.559,122.22,1,2,2609.8,45.358,115.93,1,2,563.48,57.78,50.451,1,2,3044.8,25.402,40.318,1,3,826.04,20.245,22.233,1,1
1000.3,32.474,128.75,2,2,1604.4,2.359,39.791,2,2,1415.8,57.16,71.521,2,2,1637.6,7.566,65.595,2,2,1102.4,58.942,39.616,2,2,1721,59.605,33.626,2,2,1820.2,53.472,38.599,2,2,1032.5,25.362,130.92,2,2,1057.9,46.48,143.51,2,2,1434.2,12.198,28.192,2,2,2532.2,13.206,58.179,2,2,1299.7,60.44,131.05,2,1,1335.4,21.703,49.406,2,1,1809.8,15.757,126.16,2,2,2740.9,21.473,122.11,2,2,1602.3,45.277,115.94,2,2,1737.4,57.721,50.463,2,2,1579.2,25.427,40.368,2,3,1041.8,20.165,22.197,2,1
