199.58,70.802,3.603,1,1,194.72,67.332,3.103,1,1,194.4,31.125,1.858,1,1,193.67,38.312,1.665,1,1,197.07,20.707,4.843,1,1,201.01,68.804,2.618,1,1,193,29.635,5.831,1,1
1132,70.879,3.571,2,1,1323.7,67.298,3.098,2,1,407.96,31.115,1.842,2,1,482.26,38.343,1.677,2,1,521.49,20.662,4.848,2,1,1744.8,68.772,2.576,2,1,632.74,29.641,5.829,2,1
882.81,70.805,3.58,3,1,1030.6,67.332,3.11,3,1,466.94,31.131,1.894,3,1,552.99,38.311,1.698,3,1,643.49,20.665,4.841,3,1,1134.7,68.797,2.607,3,1,690.33,29.653,5.834,3,1
199.48,9.798,4.602,1,1,201.21,52.208,2.861,1,1,192.57,26.408,2.604,1,1,240.31,17.51,3.805,1,1,218.86,63.867,5.114,1,1,329.65,13.186,5.287,1,1,211.28,61.385,6.332,1,1
2197.8,9.707,4.537,2,1,538.51,52.211,2.807,2,1,486.2,26.305,2.584,2,1,728.6,17.422,3.865,2,1,1723.8,63.811,5.148,2,1,1072.2,13.218,5.266,2,1,2533.8,61.429,6.345,2,1
1409.3,9.761,4.571,3,1,608.2,52.188,2.841,3,1,507.63,26.363,2.574,3,1,744.67,17.439,3.84,3,1,1520.4,63.83,5.076,3,1,744.02,13.242,5.35,3,1,1755.9,61.391,6.336,3,1
205.11,62.379,4.608,1,1,205.37,60.348,5.326,1,1,195.67,33.856,5.33,1,1,497.86,50.872,5.394,1,1,192.45,37.821,4.592,1,1,208.56,24.11,7.606,1,1,195.56,10.29,7.069,1,1
882.55,62.359,4.564,2,1,707.18,60.425,5.325,2,1,422.49,33.869,5.339,2,1,766.54,50.992,5.336,2,1,403.24,37.821,4.602,2,1,792.24,24.151,7.573,2,1,881.41,10.288,7.09,2,1
855.89,62.349,4.547,3,1,690.12,60.407,5.344,3,1,447.72,33.849,5.338,3,1,686.41,50.972,5.33,3,1,489.24,37.799,4.618,3,1,789.05,24.142,7.634,3,1,830.73,10.268,7.089,3,1
211.19,66.079,7.811,1,1,213.31,11.549,4.115,1,1,196.96,49.966,5.587,1,1,268.62,5.512,6.801,1,1,197.18,24.673,5.589,1,1,803.98,19.264,8.803,1,1,359.66,45.517,6.537,1,1
1015.7,66.12,7.826,2,1,2195.9,11.522,4.085,2,1,851.07,50.03,5.63,2,1,1640.2,5.565,6.81,2,1,524.78,24.708,5.607,2,1,1053,19.192,8.76,2,1,931.76,45.46,6.624,2,1
897.63,66.04,7.813,3,1,1279.9,11.503,4.087,3,1,698.87,49.974,5.596,3,1,1318,5.567,6.814,3,1,586.13,24.643,5.573,3,1,789.26,19.209,8.842,3,1,820.32,45.483,6.631,3,1
192.62,11.299,7.621,1,1,208.75,9.275,6.01,1,1,321.95,46.381,6.417,1,1,316.95,18.501,6.723,1,1,203.62,47.764,6.097,1,1,198.86,73.036,9.053,1,1,593.67,50.75,7.912,1,1
1952.9,11.271,7.588,2,1,2506.1,9.43,5.787,2,1,838.09,46.521,6.547,2,1,871.13,18.395,6.41,2,1,525.85,47.827,6.08,2,1,2151.1,73.083,9.055,2,1,1964.8,50.711,7.867,2,1
1319.1,11.312,7.607,3,1,997.68,9.292,6,3,1,697.41,46.473,6.602,3,1,663.46,18.466,6.595,3,1,589.07,47.735,6.036,3,1,1147.7,73.009,9.067,3,1,965.37,50.727,7.817,3,1
195.65,16.987,8.06,1,1,237.73,55.227,5.567,1,1,212.91,43.662,7.901,1,1,290.72,13.69,7.938,1,1,184.47,44.42,6.586,1,1,238.93,23.318,10.573,1,1,197.71,19.467,9.05,1,1
1452.3,16.942,8.022,2,1,614.93,55.209,5.53,2,1,725.73,43.772,7.816,2,1,1284.3,13.713,7.689,2,1,467.14,44.527,6.545,2,1,920.83,23.694,10.567,2,1,732.31,19.485,9.032,2,1
900.25,16.956,8.047,3,1,632.92,55.195,5.59,3,1,553.67,43.629,7.893,3,1,770.3,13.751,7.811,3,1,585.78,44.411,6.565,3,1,783.22,23.604,10.682,3,1,731.58,19.463,9.037,3,1
195.62,36.586,9.058,1,1,196.31,23.438,6.328,1,1,193.42,30.132,8.31,1,1,198.63,4.967,9.451,1,1,193.47,32.857,6.57,1,1,247.78,3.805,10.519,1,1,194.05,24.921,8.557,1,1
486.66,36.554,8.969,2,1,1267.9,23.333,6.332,2,1,495.04,30.111,8.323,2,1,1604.3,5.068,9.035,2,1,418.67,32.857,6.576,2,1,2343.1,3.875,10.549,2,1,604.58,24.896,8.524,2,1
489.49,36.529,9.041,3,1,763.73,23.376,6.33,3,1,560.8,30.096,8.309,3,1,972.84,5.003,9.479,3,1,492.41,32.865,6.581,3,1,1359.2,3.831,10.527,3,1,651.55,24.896,8.524,3,1
210.82,58.904,7.582,1,1,208.98,19.467,9.086,1,1,203.16,54.427,12.53,1,1,340.7,12.315,9.912,1,1,210.77,4.34,8.054,1,1,193.96,26.66,13.761,1,1,199.97,4.585,8.565,1,1
581.27,58.858,7.599,2,1,1599.5,19.459,8.99,2,1,1290.9,54.462,12.467,2,1,1039.7,12.728,9.422,2,1,1576.1,4.367,8.112,2,1,916.36,26.647,13.752,2,1,1033.4,4.596,8.552,2,1
606.43,58.891,7.593,3,1,734.9,19.456,9.057,3,1,741.04,54.434,12.511,3,1,491.36,12.488,10,3,1,1340.3,4.368,8.053,3,1,802.48,26.633,13.757,3,1,871.69,4.554,8.538,3,1
118.73,9.155,8.586,1,1,244.38,3.633,9.987,1,1,375.2,16.316,12.833,1,1,235.37,58.158,11.021,1,1,127.84,22.684,7.412,1,1,213.16,61.128,12.775,1,1,219.66,70.784,9.549,1,1
2185.3,9.72,8.317,2,1,2612.4,3.608,10.066,2,1,818.93,16.201,12.782,2,1,913.86,58.178,10.999,2,1,581.63,22.898,6.904,2,1,1231.7,61.21,12.676,2,1,3036.8,70.808,9.542,2,1
779.46,9.17,8.607,3,1,1325.9,3.595,10.032,3,1,622.51,16.215,12.746,3,1,743.4,58.175,11.052,3,1,365.81,22.639,7.332,3,1,863.14,61.145,12.749,3,1,1773.7,70.786,9.55,3,1
194.95,23.439,9.054,1,1,261.59,24.781,9.95,1,1,194.08,28.893,12.771,1,1,249.03,19.741,13.18,1,1,234.25,56.179,6.826,1,1,221.46,46.995,13.775,1,1,199.64,14.509,9.552,1,1
712.49,23.407,8.999,2,1,756.93,24.831,9.802,2,1,486.22,28.864,12.77,2,1,874.33,19.669,13.273,2,1,1008.8,56.301,6.69,2,1,1396.4,46.913,13.903,2,1,702.77,14.433,9.53,2,1
679.37,23.414,9.041,3,1,693.22,24.868,9.811,3,1,521.67,28.931,12.736,3,1,808.14,19.679,13.259,3,1,1064.1,56.232,6.828,3,1,875.3,46.978,13.836,3,1,718.13,14.46,9.525,3,1
192.19,25.193,12.065,1,1,1191.7,21.328,12.101,1,1,210.8,40.577,13.526,1,1,227.2,53.95,11.278,1,1,204.29,27.387,9.296,1,1,217.47,56.424,13.519,1,1,255.42,55.409,10.267,1,1
570.71,25.161,12.019,2,1,868.12,21.15,11.673,2,1,658.14,40.538,13.532,2,1,865.12,53.955,11.272,2,1,566.83,27.353,9.322,2,1,889.75,56.46,13.602,2,1,1432.2,55.422,10.246,2,1
568.16,25.157,12.04,3,1,656.13,21.224,11.841,3,1,633.8,40.544,13.503,3,1,787.43,53.957,11.281,3,1,621.99,27.367,9.298,3,1,821.16,56.436,13.602,3,1,1081,55.435,10.255,3,1
