2444.1,8.594,34.345,1,1,1617.6,51.987,8.784,1,1,1381.4,49.023,53.038,1,1,1371,28.237,64.135,1,1,1399.5,18.992,132.08,1,1,3117.1,48.531,125.15,1,1,1212.5,12.236,17.07,1,1,1942.2,21.505,20.988,1,1,3388.2,54.894,39.569,1,1
2101.4,8.553,34.09,2,1,1062.2,52.09,8.799,2,1,1225.5,49.03,52.931,2,1,1192.6,28.131,64.094,2,1,1019.5,18.999,132.02,2,1,1305.9,48.506,125.12,2,1,800.59,12.272,17.045,2,1,1061.2,21.42,20.932,2,1,1293.1,54.949,39.589,2,1
1494.3,8.524,34.081,3,1,1014.2,52.032,8.756,3,1,1008.3,49.061,52.941,3,1,1202.7,28.155,64.147,3,1,1137.7,19.002,132.1,3,1,1526.8,48.477,125.17,3,1,838.59,12.279,17.064,3,1,1038.3,21.43,20.981,3,1,1159,54.929,39.577,3,1
3668.5,14.081,52.402,1,1,2533.3,11.281,62.593,1,1,1193.3,61.668,62.414,1,1,2598.7,6.409,153.46,1,1,2590.6,19.719,137.37,1,1,3624,17.746,4.108,1,2,2417.9,26.96,134.55,1,1,2528.8,10.233,38.602,1,1,1034.9,57.066,9.515,1,2
1700.6,14.051,52.473,2,1,1027.9,11.24,62.586,2,1,1768.9,61.627,62.342,2,1,1138.9,6.289,153.41,2,1,1288.1,19.672,137.33,2,1,781.95,17.61,4.038,2,2,1004.9,26.864,134.49,2,1,1818.3,10.04,38.54,2,1,1202.2,56.994,9.582,2,2
1236.4,14.018,52.485,3,1,1151.4,11.274,62.604,3,1,1193.7,61.614,62.372,3,1,1362.8,6.303,153.47,3,1,1276.3,19.676,137.28,3,1,1028.7,17.636,4.086,3,2,979.72,26.92,134.5,3,1,1398.1,10.054,38.586,3,1,1124.3,56.975,9.508,3,2
1242.4,2.211,74.068,1,1,1930.9,52.255,122.8,1,1,3980.1,3.869,69.315,1,1,2256.7,11.502,52.852,1,2,576.81,50.23,10.328,1,2,2481,52.998,11.82,1,2,2727,17.309,65.669,1,2,1600.3,18.947,47.665,1,1,944.42,46.999,17.061,1,2
3347.3,2.107,74.041,2,1,1121.2,52.232,122.86,2,1,1919.7,3.902,69.331,2,1,1773.3,11.472,52.772,2,2,827.79,50.227,10.404,2,2,900.84,52.981,11.772,2,2,985.22,17.209,65.624,2,2,1192.4,18.937,47.538,2,1,977.73,47.094,17.006,2,2
1829.7,2.106,74.071,3,1,1382.8,52.259,122.89,3,1,1249.9,3.844,69.364,3,1,1233.5,11.505,52.801,3,2,770.47,50.195,10.346,3,2,1027.9,52.942,11.789,3,2,926.12,17.251,65.642,3,2,1152.6,18.927,47.549,3,1,993.08,47.102,17.055,3,2
1646.2,19.228,120.17,1,1,1027.6,50.739,131.59,1,1,2514.2,50.754,14.515,1,2,3222.5,29.348,64.349,1,2,581.91,13.24,13.456,1,2,1545.1,14.47,47.843,1,2,1666.7,60.91,89.163,1,2,1384.2,16.299,51.098,1,1,1147,53.752,19.242,1,2
1582.3,19.144,120.15,2,1,832.96,50.718,131.59,2,1,859.11,50.736,14.532,2,2,1039.9,29.369,64.347,2,2,912.97,13.227,13.516,2,2,1411.4,14.499,47.809,2,2,1496.6,60.971,89.129,2,2,1556.4,16.108,51.264,2,1,893.93,53.734,19.189,2,2
1342.4,19.193,120.16,3,1,1060.9,50.734,131.57,3,1,895.04,50.731,14.533,3,2,1054,29.399,64.401,3,2,808.36,13.275,13.606,3,2,1510.6,14.503,47.784,3,2,1180.1,60.943,89.201,3,2,1174.8,16.221,51.233,3,1,821.86,53.714,19.22,3,2
1648.5,52.712,120.73,1,1,1625.8,19.488,141.71,1,1,2353.6,58.669,36.313,1,2,1508.8,44.846,77.313,1,2,553.12,56.297,49.072,1,2,1857.2,10.309,49.993,1,2,2636.7,24.409,139.5,1,2,1774.4,20.57,73.138,1,1,704.27,64.126,32.618,1,2
1303.9,52.735,120.69,2,1,1246,19.467,141.72,2,1,892.52,58.699,36.367,2,2,821.12,44.803,77.256,2,2,2868.7,56.205,48.983,2,2,1519.9,10.169,49.985,2,2,863.04,24.49,139.53,2,2,1543.3,20.477,73.084,2,1,2163.1,64.119,32.581,2,2
1245.6,52.782,120.65,3,1,1415.6,19.424,141.75,3,1,743.01,58.672,36.302,3,2,1126.7,44.8,77.241,3,2,1708.2,56.195,48.977,3,2,1460.3,10.208,50.006,3,2,1014.4,24.472,139.54,3,2,1233.4,20.526,73.144,3,1,1626.9,64.122,32.603,3,2
2028.6,11.83,135.89,1,1,993.89,24.682,143.73,1,1,1060.7,54.975,38.325,1,2,3755,43.484,133.26,1,2,654.19,3.323,96.208,1,2,1230.7,14.806,109.31,1,2,2036.4,15.527,13.329,1,3,1276.8,13.074,153.66,1,1,674.91,64.689,35.775,1,2
1756.1,11.772,135.9,2,1,1356.1,24.629,143.74,2,1,944.39,54.993,38.335,2,2,1094.7,43.525,133.27,2,2,2213.2,3.327,96.106,2,2,1383.9,14.755,109.19,2,2,603.78,15.429,13.283,2,3,1165.6,12.981,153.67,2,1,2088.4,64.594,35.613,2,2
1313.2,11.8,135.9,3,1,1377,24.671,143.71,3,1,746.76,55.003,38.358,3,2,1251.7,43.536,133.29,3,2,1660.7,3.352,96.135,3,2,1624,14.745,109.17,3,2,679.2,15.502,13.289,3,3,1143.4,13.026,153.64,3,1,1449.6,64.609,35.769,3,2
1267.7,12.557,1.786,1,2,3301.1,24.448,156.35,1,1,2395.7,57.174,48.296,1,2,2452.9,48.186,136.56,1,2,577.68,50.74,114.44,1,2,2225.9,48.486,124.08,1,2,1485.6,53.455,14.287,1,3,1448.6,12.355,158.29,1,1,1757,54.131,39.479,1,2
955.48,12.533,1.956,2,2,1136.8,24.393,156.38,2,1,1141.4,57.22,48.185,2,2,1089.6,48.267,136.47,2,2,1285.6,50.771,114.52,2,2,1272.7,48.505,124.02,2,2,773.94,53.47,14.234,2,3,1239.8,12.29,158.35,2,1,1346.4,54.143,39.408,2,2
957.78,12.484,1.916,3,2,1441.6,24.367,156.4,3,1,874.29,57.185,48.173,3,2,1151.5,48.276,136.47,3,2,1155.8,50.777,114.52,3,2,1425.6,48.548,124.09,3,2,719.35,53.426,14.332,3,3,1290.6,12.303,158.35,3,1,1151.7,54.09,39.37,3,2
1927.1,9.402,8.371,1,2,2608.1,52.474,8.552,1,2,2087.3,48.18,52.972,1,2,2533.7,16.193,141.6,1,2,1364.5,25.227,118.72,1,2,1561.1,9.56,127.34,1,2,1904.6,49.426,23.536,1,3,1904.7,21.244,20.735,1,2,4078.8,13.764,116.44,1,2
1187,9.218,8.319,2,2,989.41,52.532,8.593,2,2,1161.9,48.186,52.854,2,2,1094.7,16.317,141.54,2,2,1029.3,25.195,118.64,2,2,1376.3,9.448,127.28,2,2,909.69,49.505,23.468,2,3,981.61,21.145,20.719,2,2,1304.9,13.736,116.35,2,2
1025.6,9.239,8.353,3,2,1004.1,52.466,8.587,3,2,990.57,48.23,52.907,3,2,1241.5,16.283,141.52,3,2,962.37,25.18,118.66,3,2,1678.2,9.478,127.27,3,2,878.55,49.496,23.484,3,3,1015.1,21.121,20.676,3,2,1341.2,13.777,116.37,3,2
831.37,48.245,8.055,1,2,1175.1,14.056,14.827,1,2,2021.8,57.128,54.514,1,2,2823.6,47.285,141.92,1,2,3457.1,13.397,120.39,1,2,2659.6,17.499,4.097,1,3,1288.9,15.767,57.186,1,3,773.07,6.551,21.464,1,2,2515.4,25.146,120.45,1,2
