966.55,19.731,13.066,1,1,2418.5,62.437,12.22,1,1,2871.9,13.02,87.432,1,1,1111.6,57.657,129.37,1,1,703.06,31.666,10.063,1,1,1079.5,7.397,53.323,1,1,668.63,61.902,122.17,1,1,2090.3,11.818,124.27,1,1,2092.3,30.43,134.32,1,1,1620,39.577,112.22,1,1,987.43,50.475,60.672,1,1,1390.1,57.437,125.64,1,1,933.9,59.904,124.4,1,1
808.41,19.68,13.018,2,1,710.8,62.464,12.324,2,1,1201.9,13.034,87.382,2,1,881.97,57.635,129.21,2,1,589.48,31.662,10.128,2,1,1271.8,7.299,53.25,2,1,706.86,61.895,122.09,2,1,1081.9,11.8,124.35,2,1,805.29,30.335,134.29,2,1,851.36,39.555,112.19,2,1,1288.1,50.42,60.547,2,1,840.98,57.485,125.59,2,1,809.82,59.885,124.33,2,1
446.4,19.628,13.017,3,1,510.39,62.404,12.288,3,1,581.82,13.039,87.382,3,1,617.96,57.724,129.26,3,1,385.05,31.633,10.055,3,1,818.86,7.282,53.16,3,1,567.61,61.918,122.17,3,1,562.8,11.75,124.33,3,1,526.57,30.349,134.29,3,1,501.11,39.546,112.2,3,1,569.2,50.515,60.585,3,1,523.55,57.434,125.6,3,1,481.4,59.888,124.36,3,1
4095,54.932,57.908,1,1,1761.2,21.765,132.13,1,1,831.97,7.826,100.28,1,1,1916.7,56.945,144.49,1,1,543.66,56.168,17.237,1,1,994.23,72.072,124.17,1,1,1079.2,77.518,127.17,1,1,1776.8,13.285,133.13,1,1,2036.4,68.528,124.85,1,2,2084.9,31.413,114.96,1,1,1076.5,12.528,64.126,1,1,2580.6,19.267,141.51,1,1,1097.1,65.131,127.82,1,1
1112.8,54.921,57.862,2,1,1066.1,21.658,132.09,2,1,1211.8,7.812,100.32,2,1,803.98,56.836,144.39,2,1,657.27,56.275,17.195,2,1,934.88,72.013,124.09,2,1,740.58,77.548,127,2,1,932.2,13.244,133.03,2,1,832.69,68.533,124.9,2,2,1134.1,31.298,114.98,2,1,1893.1,12.524,64.097,2,1,925.44,19.217,141.49,2,1,960.54,65.153,127.82,2,1
610.18,54.943,57.902,3,1,630.66,21.653,132.12,3,1,654.3,7.831,100.33,3,1,547.57,56.912,144.42,3,1,418.72,56.205,17.242,3,1,557.41,72.046,124.06,3,1,565.04,77.566,127.04,3,1,673.98,13.23,133.12,3,1,523.72,68.555,124.88,3,2,590.1,31.334,114.94,3,1,800.25,12.553,64.084,3,1,583.08,19.217,141.52,3,1,654.86,65.113,127.87,3,1
575.83,61.949,63.591,1,1,1508.4,8.556,141.47,1,1,1202.1,55.189,134.06,1,1,2099.5,51.226,148.71,1,1,1190.2,27.725,53.545,1,1,4042.8,22.457,125.87,1,1,623.48,69.305,129.12,1,1,3684.1,9.901,141.29,1,1,1780.8,59.343,132.27,1,2,2506.8,19.714,6.824,1,2,1005.1,12.668,69.563,1,1,1687.2,23.952,45.997,1,2,1012.1,27.92,1.631,1,2
977.55,61.911,63.577,2,1,954.14,8.542,141.43,2,1,898.23,55.247,134.02,2,1,566.12,51.194,148.65,2,1,806.36,27.671,53.475,2,1,976.23,22.511,125.86,2,1,690.22,69.323,129.15,2,1,911.8,9.846,141.2,2,1,546.73,59.433,132.25,2,2,658.77,19.664,6.774,2,2,1898.3,12.728,69.604,2,1,842.3,23.928,45.973,2,2,489.54,27.81,1.644,2,2
468.5,61.928,63.59,3,1,642.39,8.51,141.44,3,1,501.14,55.171,134.03,3,1,473.79,51.23,148.68,3,1,547.37,27.601,53.541,3,1,601.2,22.439,125.92,3,1,602.65,69.272,129.11,3,1,647.63,9.808,141.25,3,1,427.75,59.417,132.27,3,2,507.23,19.738,6.802,3,2,818.95,12.751,69.564,3,1,514.49,23.903,46.04,3,2,411.67,27.857,1.67,3,2
662.03,5.572,64.402,1,1,1630.8,16.993,143.53,1,1,2704.2,28.124,135.61,1,1,3789.1,57.888,129.4,1,2,570.98,12.986,57.172,1,1,3661.6,20.812,134.78,1,1,3924.8,34.603,147.24,1,1,2146.7,49.508,142.08,1,1,2396.5,61.395,142.47,1,2,1948.3,20.985,12.829,1,2,947.87,27.668,80.375,1,1,957.36,5.061,54.173,1,2,1509.3,43.049,25.173,1,2
