2520.4,10.054,70.781,1,1,1383,17.014,9.324,1,1,1357.1,12.031,12.011,1,1,1622.3,26.199,33.851,1,1,1343,9.058,29.904,1,1,2073.4,20.519,28.686,1,1,2228.6,16.898,21.029,1,1,645.67,60.648,13.774,1,1,872.52,13.827,58.245,1,1
557.7,10.016,70.753,2,1,553.82,16.925,9.3,2,1,535.89,12.003,12.077,2,1,523.88,26.153,33.866,2,1,803.05,9.054,29.857,2,1,713.04,20.461,28.631,2,1,531.75,16.937,20.975,2,1,592.45,60.539,13.78,2,1,822.29,13.762,58.208,2,1
526.67,9.979,70.837,3,1,535.65,16.934,9.376,3,1,554.62,11.975,11.994,3,1,507.26,26.105,33.852,3,1,881.5,9.068,29.805,3,1,736.54,20.419,28.664,3,1,660.48,16.945,20.982,3,1,458.87,60.649,13.771,3,1,742.74,13.726,58.122,3,1
2076.4,15.017,130.78,1,1,704.63,15.496,48.787,1,1,791.39,17.494,12.762,1,1,3283.9,10.314,37.652,1,2,1293.6,7.672,56.956,1,1,2540.7,18.836,18.366,1,2,1129.4,16.515,46.501,1,1,766.38,24.471,16.542,1,1,851.38,10.91,69.1,1,1
595.45,15.022,130.82,2,1,867.17,15.501,48.788,2,1,522.52,17.475,12.858,2,1,685.45,10.326,37.572,2,2,759.14,7.592,56.943,2,1,678.68,18.863,18.272,2,2,592.81,16.424,46.484,2,1,553.68,24.412,16.599,2,1,739.9,10.767,69.054,2,1
620.93,15.007,130.84,3,1,604.36,15.441,48.746,3,1,620.07,17.514,12.808,3,1,698.59,10.341,37.518,3,2,713.22,7.6,56.925,3,1,755.52,18.897,18.248,3,2,571.99,16.419,46.455,3,1,486.67,24.384,16.612,3,1,699.09,10.828,69.096,3,1
1186.8,20.993,138.75,1,1,825.89,26.167,123.87,1,1,920.28,10.138,40.345,1,1,1232,12.311,53.17,1,2,2013.1,11.073,59.22,1,1,858.65,32.368,22.036,1,2,2406,15.796,63.219,1,1,568.01,11.31,24.692,1,1,958.77,13.879,69.077,1,1
550.04,20.912,138.71,2,1,746.27,26.07,123.74,2,1,672.41,10.072,40.322,2,1,602.85,12.29,53.244,2,2,705.43,11.005,59.154,2,1,523.61,32.379,21.959,2,2,586.78,15.747,63.153,2,1,1042.4,11.29,24.63,2,1,688.68,13.74,69.039,2,1
649.65,20.942,138.75,3,1,671.11,26.122,123.89,3,1,665.61,10.075,40.309,3,1,566.17,12.257,53.17,3,2,686.98,10.986,59.242,3,1,508.89,32.42,21.997,3,2,558.07,15.783,63.164,3,1,879.29,11.309,24.632,3,1,569.52,13.905,69.07,3,1
2425,9.321,35.607,1,2,661.29,16.198,8.893,1,2,946.25,9.746,47.127,1,1,2103.8,17.765,73.544,1,2,2324.5,17.035,13.391,1,2,3859.7,20.923,27.442,1,2,4049.4,8.566,74.278,1,1,504.85,9.784,31.876,1,1,726.11,12.036,72.251,1,1
550.75,9.311,35.557,2,2,592.09,16.185,8.822,2,2,695.16,9.747,47.016,2,1,563.65,17.738,73.555,2,2,629.88,16.993,13.248,2,2,583.59,20.923,27.371,2,2,609.97,8.548,74.266,2,1,895.32,9.765,31.827,2,1,751.38,12.01,72.345,2,1
587.8,9.299,35.606,3,2,613.51,16.13,8.893,3,2,733.21,9.771,47.057,3,1,521.21,17.779,73.543,3,2,680.97,17.046,13.344,3,2,627.77,20.948,27.398,3,2,598.67,8.524,74.272,3,1,794.72,9.768,31.897,3,1,671.13,12.032,72.311,3,1
1802.8,4.431,37.404,1,2,976.9,12.277,10.769,1,2,1540.6,7.872,51.517,1,1,3459.3,33.602,74.559,1,2,3132,9.091,25.287,1,2,705.97,13.306,23.219,1,2,3088.8,16.971,79.512,1,1,609.94,10.763,35.317,1,1,689.66,10.546,76.783,1,1
583.41,4.307,37.327,2,2,637.86,12.22,10.756,2,2,731.94,7.838,51.444,2,1,586.91,33.632,74.538,2,2,609.58,9.037,25.17,2,2,872.8,13.268,23.211,2,2,563.45,16.964,79.506,2,1,738.02,10.704,35.308,2,1,710.9,10.59,76.73,2,1
