206.12,65.101,3.101,1,1,205.32,29.883,2.108,1,1,207.91,15.991,2.617,1,1,208.58,68.323,4.338,1,1,205.2,27.65,1.665,1,1,207.7,62.373,2.111,1,1,205.81,23.682,1.863,1,1,211.96,69.066,4.589,1,1,205.28,26.661,1.862,1,1
401.02,65.118,3.077,2,1,398.68,29.797,2.063,2,1,557.63,16.079,2.643,2,1,604.98,68.298,4.345,2,1,581.89,27.628,1.635,2,1,465.31,62.355,2.11,2,1,541.7,23.645,1.853,2,1,742.8,69.042,4.565,2,1,463.21,26.66,1.864,2,1
428.54,65.091,3.095,3,1,394.56,29.839,2.097,3,1,484.61,15.901,2.621,3,1,613.29,68.289,4.3,3,1,594.77,27.593,1.76,3,1,415.13,62.37,2.091,3,1,563.32,23.627,1.861,3,1,761.47,69.089,4.595,3,1,512.09,26.61,1.872,3,1
207.75,60.137,4.095,1,1,213.41,49.72,5.096,1,1,238.66,11.826,4.917,1,1,209.2,63.361,2.356,1,1,230.17,8.068,5.304,1,1,224.91,16.699,2.367,1,1,214.37,14.514,5.091,1,1,207.12,17.976,6.819,1,1,211,28.379,8.327,1,1
384.2,60.179,4.103,2,1,448.16,49.891,5.142,2,1,605.47,11.753,4.846,2,1,607.42,63.377,2.317,2,1,745.99,8.046,5.364,2,1,764.55,16.742,2.374,2,1,624.35,14.461,4.993,2,1,664.02,17.942,6.805,2,1,475.99,28.41,8.303,2,1
379.68,60.144,4.052,3,1,394.1,49.792,5.112,3,1,628.2,11.728,4.809,3,1,518.99,63.385,2.379,3,1,834.61,8.043,5.308,3,1,932.65,16.726,2.359,3,1,720.83,14.48,5.02,3,1,648.05,17.854,6.821,3,1,484.53,28.358,8.306,3,1
214.47,8.562,3.37,1,1,208.23,45.015,4.342,1,1,347.16,14.964,7.397,1,1,216.15,8.605,3.347,1,1,180.03,29.514,4.035,1,1,206.93,43.029,2.604,1,1,225.65,19.736,3.871,1,1,219.87,9.546,8.302,1,1,238,23.7,11.755,1,1
699.3,8.582,3.284,2,1,366.39,45.008,4.325,2,1,460.2,14.936,7.275,2,1,838.79,8.562,3.307,2,1,593.91,29.345,3.874,2,1,510.29,42.983,2.612,2,1,526.49,19.695,3.816,2,1,1003.6,9.558,8.328,2,1,456.98,23.7,11.802,2,1
809.21,8.577,3.344,3,1,369.93,45.015,4.356,3,1,502.71,14.883,7.26,3,1,927.03,8.544,3.339,3,1,580.61,29.495,4.04,3,1,525.45,42.994,2.646,3,1,658.42,19.659,3.803,3,1,957.59,9.56,8.307,3,1,485.65,23.663,11.764,3,1
211.75,61.627,8.068,1,1,219.96,5.102,3.876,1,1,240.2,58.171,7.559,1,1,168.49,64.958,4.828,1,1,205.29,36.827,8.064,1,1,206.2,25.917,4.337,1,1,209.08,56.914,3.848,1,1,208.46,27.157,7.815,1,1,222.52,28.102,12.237,1,1
342.03,61.648,8.073,2,1,1073.1,5.033,3.861,2,1,392.69,58.182,7.576,2,1,582.03,64.873,4.572,2,1,446.97,36.672,7.927,2,1,582.45,25.9,4.286,2,1,358.95,56.928,3.841,2,1,365.91,27.105,7.797,2,1,505.75,28.032,12.22,2,1
358.5,61.642,8.052,3,1,1083.2,5.098,3.829,3,1,391.08,58.198,7.587,3,1,429.53,64.98,4.783,3,1,408.69,36.756,8.014,3,1,586.14,25.891,4.321,3,1,401.24,56.908,3.825,3,1,386.14,27.086,7.781,3,1,478.28,28.113,12.245,3,1
204.26,58.856,10.081,1,1,206.71,24.921,4.587,1,1,268.8,8.653,9.13,1,1,208.37,26.908,4.341,1,1,216.23,56.173,8.557,1,1,212.78,19.21,7.568,1,1,233.11,5.261,3.849,1,1,212.59,68.07,9.054,1,1,164.87,29.544,14.796,1,1
324.65,58.912,10.029,2,1,373.36,24.971,4.559,2,1,667.06,8.554,8.992,2,1,550.38,26.91,4.306,2,1,341.75,56.232,8.534,2,1,797.9,19.21,7.505,2,1,661.24,5.367,3.81,2,1,635,68.043,9.051,2,1,492.24,29.339,14.587,2,1
349.99,58.836,10.058,3,1,367.63,24.965,4.535,3,1,680.43,8.514,9.013,3,1,535.86,26.862,4.281,3,1,385.1,56.194,8.563,3,1,926.52,19.183,7.539,3,1,761.09,5.341,3.85,3,1,742,68.098,9.078,3,1,360.24,29.443,14.804,3,1
198.38,61.457,12.084,1,1,205.12,29.139,6.821,1,1,1340.8,12.018,12.471,1,1,221.31,16.519,8.07,1,1,217.96,60.141,8.831,1,1,234.21,4.842,8.337,1,1,211.57,24.168,6.322,1,1,301,5.065,9.312,1,1,213.53,21.439,22.442,1,1
359.19,61.395,12.06,2,1,362.67,29.124,6.834,2,1,558.44,12.007,12.585,2,1,731.75,16.506,8.094,2,1,378.11,60.134,8.738,2,1,690.36,4.848,8.278,2,1,479.05,24.188,6.323,2,1,1022.4,5.027,9.33,2,1,443.53,21.46,22.425,2,1
326.79,61.457,12.074,3,1,367.94,29.147,6.832,3,1,554.88,12.009,12.543,3,1,865.3,16.456,8.052,3,1,405.47,60.11,8.815,3,1,718.08,4.848,8.29,3,1,574.07,24.151,6.228,3,1,1058,5.097,9.272,3,1,420.86,21.433,22.457,3,1
202.98,56.633,12.566,1,1,210.33,61.375,4.589,1,1,224.94,61.075,15.2,1,1,209.86,66.585,8.311,1,1,220.18,3.115,8.826,1,1,287.25,16.183,11.382,1,1,234.18,2.973,7.583,1,1,268.77,22.978,12.421,1,1,239.54,11.552,25.481,1,1
356.01,56.678,12.553,2,1,775.81,61.431,4.637,2,1,688.81,61.115,15.105,2,1,485.5,66.658,8.25,2,1,790,3.088,8.855,2,1,873.65,16.214,11.249,2,1,687.57,2.797,7.638,2,1,395.44,22.922,12.321,2,1,640.24,11.528,25.457,2,1
341.31,56.626,12.619,3,1,734.95,61.42,4.562,3,1,532.28,61.082,15.273,3,1,466.72,66.639,8.262,3,1,884.15,3.102,8.797,3,1,941.74,16.26,11.319,3,1,818.51,2.824,7.561,3,1,397.99,22.901,12.225,3,1,672.91,11.538,25.407,3,1
207.05,53.176,13.275,1,1,208,20.704,5.581,1,1,206.1,41.542,17.732,1,1,208.42,70.554,9.549,1,1,259.71,10.987,11.527,1,1,206.98,32.361,12.025,1,1,318.59,16.607,8.418,1,1,212.15,16.991,11.549,1,1,214.74,22.939,27.164,1,1
348.96,53.224,13.308,2,1,430.61,20.684,5.607,2,1,358.5,41.619,17.722,2,1,553.9,70.473,9.514,2,1,717.36,10.996,11.519,2,1,528.78,32.383,11.99,2,1,562.33,16.432,8.283,2,1,827.66,16.888,11.492,2,1,502.21,22.942,27.167,2,1
342.62,53.208,13.3,3,1,376.37,20.719,5.553,3,1,354.68,41.582,17.763,3,1,615.3,70.532,9.528,3,1,770.49,11.018,11.515,3,1,541.59,32.324,12.028,3,1,613.54,16.456,8.288,3,1,540.23,16.906,11.48,3,1,456.55,22.885,27.152,3,1
268.17,13.99,17.725,1,1,216.37,59.391,12.031,1,1,559.54,4.867,18.021,1,1,252.98,10.271,11.079,1,1,176.19,38.175,10.754,1,1,203.18,30.607,15.044,1,1,207.94,33.853,13.52,1,1,213.16,69.31,15.001,1,1,205.98,35.339,26.165,1,1
