275.55,7.779,4.842,1,1,206.2,33.603,5.331,1,1,205.77,36.085,2.604,1,1,211.01,20.452,2.118,1,1,237.15,58.899,3.412,1,1,206.12,27.899,4.591,1,1,212.23,14.982,4.104,1,1,340.97,7.714,5.146,1,1,207.97,60.386,6.08,1,1,211.47,49.487,3.6,1,1
844.62,7.786,4.825,2,1,495.04,33.555,5.284,2,1,595.68,36.197,2.603,2,1,436.27,20.355,2.112,2,1,571.8,58.972,3.334,2,1,496.68,27.867,4.455,2,1,645.68,15.005,4.065,2,1,687.99,7.591,5.121,2,1,381.23,60.441,6.041,2,1,387.93,49.588,3.613,2,1
837.52,7.798,4.843,3,1,569.07,33.545,5.283,3,1,508.77,36.067,2.603,3,1,468.37,20.373,2.075,3,1,643.27,58.987,3.314,3,1,437.27,27.866,4.564,3,1,659.37,14.948,4.057,3,1,747.73,7.544,5.081,3,1,397.88,60.443,6.046,3,1,382.41,49.484,3.604,3,1
226.25,60.161,6.824,1,1,206.69,2.11,6.076,1,1,206.77,23.434,4.59,1,1,215.27,61.384,5.335,1,1,220.14,2.855,6.076,1,1,215.12,70.304,4.097,1,1,237.91,11.922,4.188,1,1,213.89,37.565,5.603,1,1,217.36,62.617,9.325,1,1,217.79,14.508,5.582,1,1
656.41,60.143,6.781,2,1,474.63,2.16,6.069,2,1,678.83,23.344,4.589,2,1,527.33,61.387,5.308,2,1,860.96,2.865,6.129,2,1,456.55,70.436,4.106,2,1,752.5,12.023,4.066,2,1,361.08,37.593,5.567,2,1,405.15,62.6,9.354,2,1,554.76,14.473,5.473,2,1
572.01,60.163,6.808,3,1,464.98,2.269,6.077,3,1,591.17,23.364,4.607,3,1,548.8,61.365,5.281,3,1,923.38,2.818,6.064,3,1,508.64,70.46,4.12,3,1,626.52,11.845,4.046,3,1,384.97,37.529,5.558,3,1,406.69,62.611,9.295,3,1,592.73,14.333,5.581,3,1
257.07,4.35,6.846,1,1,251.15,26.389,6.076,1,1,231.69,14.935,7.529,1,1,404.59,18.602,7.963,1,1,268.71,59.18,8.498,1,1,297.68,22.961,5.392,1,1,327.01,9.47,9.622,1,1,207.29,22.691,5.334,1,1,294.56,13.768,10.324,1,1,188.97,50.837,6.293,1,1
806.89,4.373,6.793,2,1,616.68,26.392,6.037,2,1,986.58,14.954,7.634,2,1,386.08,18.68,7.808,2,1,583.11,59.207,8.536,2,1,531.04,22.893,5.296,2,1,852.85,9.521,9.591,2,1,467.15,22.638,5.304,2,1,835.58,13.742,10.299,2,1,389.35,50.698,6.024,2,1
809.58,4.323,6.779,3,1,659.82,26.36,6.066,3,1,864.54,15.007,7.566,3,1,416.62,18.654,7.804,3,1,519.71,59.176,8.541,3,1,480.5,22.896,5.299,3,1,695.62,9.526,9.511,3,1,499.83,22.633,5.284,3,1,619.29,13.735,10.282,3,1,346.72,50.831,6.3,3,1
236.25,14.973,16.443,1,1,208.22,51.956,9.796,1,1,206.33,22.195,10.787,1,1,188.89,63.261,7.737,1,1,259.31,53.418,12.397,1,1,251.7,6.871,5.353,1,1,231,14.425,8.05,1,1,241.77,18.103,4.821,1,1,231.03,58.659,9.593,1,1,211.07,47.474,7.351,1,1
545.18,15.013,16.526,2,1,313.13,51.922,9.793,2,1,645.91,22.172,10.782,2,1,519.16,63.096,7.574,2,1,438.95,53.465,12.312,2,1,953.97,6.763,5.32,2,1,675.23,14.45,8.039,2,1,527.11,18.213,4.795,2,1,349.97,58.669,9.565,2,1,343.11,47.568,7.346,2,1
414.71,14.969,16.48,3,1,317.71,51.914,9.749,3,1,671.46,22.14,10.735,3,1,446.82,63.264,7.767,3,1,432.69,53.439,12.295,3,1,1019,6.81,5.303,3,1,541.29,14.448,7.97,3,1,635.46,18.18,4.835,3,1,369.64,58.721,9.543,3,1,327.4,47.487,7.355,3,1
229.69,55.668,17.93,1,1,282.42,10.686,18.053,1,1,221.02,21.195,16.04,1,1,215.11,10.786,10.794,1,1,226.91,56.914,13.04,1,1,173.31,28.961,7.336,1,1,313.11,6.964,14.803,1,1,660.82,14.441,6.756,1,1,479.11,27.61,13.184,1,1,166.44,53.394,6.38,1,1
533.93,55.687,18.011,2,1,555.47,10.559,17.97,2,1,584.28,21.301,15.975,2,1,523.53,10.758,10.781,2,1,464.85,56.918,13.002,2,1,371.99,28.808,7.02,2,1,804.97,6.805,14.726,2,1,561.04,14.476,6.602,2,1,562.78,27.602,13.254,2,1,417.24,53.033,6.31,2,1
402.64,55.726,17.962,3,1,745.33,10.558,17.968,3,1,535.54,21.183,15.98,3,1,634.34,10.603,10.708,3,1,417.23,56.919,12.997,3,1,314.73,28.869,7.322,3,1,761.49,6.844,14.756,3,1,575.03,14.496,6.564,3,1,412.9,27.648,13.231,3,1,319.86,53.433,6.37,3,1
