193.93,70.557,2.859,1,1,193.35,12.522,2.115,1,1,197.65,11.033,3.852,1,1,193.03,8.307,3.846,1,1,204.19,9.545,2.374,1,1,231.64,6.768,5.195,1,1,204.84,81.959,6.331,1,1,210.68,3.094,8.287,1,1,202.1,8.818,3.612,1,1,353.12,21.23,4.387,1,1,189.66,75.273,3.098,1,1,515.07,10.318,4.396,1,1,197.63,19.47,1.868,1,1
825.62,70.613,2.841,2,1,765.43,12.491,2.084,2,1,802.91,10.975,3.774,2,1,651.27,8.265,3.788,2,1,870.25,9.531,2.386,2,1,1130.1,6.843,5.097,2,1,728.74,81.983,6.302,2,1,953.87,3.092,8.274,2,1,1076,8.741,3.604,2,1,814.22,21.496,4.171,2,1,786.3,75.299,3.089,2,1,682.99,10.022,4.376,2,1,762.31,19.458,1.847,2,1
632.09,70.519,2.897,3,1,582.53,12.479,2.112,3,1,562.77,10.98,3.804,3,1,547.86,8.273,3.854,3,1,741.11,9.539,2.369,3,1,792.19,6.779,5.071,3,1,542.53,81.961,6.309,3,1,677.94,3.083,8.304,3,1,783.78,8.795,3.593,3,1,528.6,21.401,4.077,3,1,557.69,75.274,3.147,3,1,452.23,10.014,4.372,3,1,611.68,19.414,1.852,3,1
200.21,78.006,3.845,1,1,170.01,14.46,4.329,1,1,203.54,66.583,4.347,1,1,285.23,54.554,5.922,1,1,190.78,68.77,3.845,1,1,212.44,64.114,5.592,1,1,205.93,76.75,9.549,1,1,211.06,12.021,10.785,1,1,261.38,26.476,3.264,1,1,192.91,71.791,3.1,1,1,220.15,7.138,9.594,1,1,216.25,68.547,10.508,1,1,185.45,20.772,4.758,1,1
944.81,78.012,3.859,2,1,673.78,14.206,4.094,2,1,1034.6,66.648,4.361,2,1,658.29,54.63,5.808,2,1,799.39,68.75,3.866,2,1,1109.2,64.167,5.593,2,1,741.49,76.763,9.564,2,1,766.12,12.007,10.723,2,1,406.18,26.612,3.142,2,1,834.61,71.756,3.086,2,1,1247.2,7.051,9.54,2,1,1241.3,68.538,10.574,2,1,690.43,20.698,4.58,2,1
615.68,77.949,3.881,3,1,427.59,14.434,4.308,3,1,615.29,66.573,4.373,3,1,522.29,54.704,5.77,3,1,616.92,68.746,3.858,3,1,534.82,64.172,5.508,3,1,523.27,76.766,9.546,3,1,551.86,11.987,10.77,3,1,344.46,26.622,3.136,3,1,702.02,71.803,3.119,3,1,801.78,7.054,9.514,3,1,804.88,68.586,10.511,3,1,497.39,20.721,4.7,3,1
203.11,6.81,6.335,1,1,133.49,16.777,3.766,1,1,206.57,6.82,5.08,1,1,206.11,14.287,7.344,1,1,212.81,9.515,5.689,1,1,285.8,70.2,6.422,1,1,208.97,75.265,13.268,1,1,192.33,67.582,12.278,1,1,170.22,29.797,3.366,1,1,488.69,22.904,9.619,1,1,192.96,76.504,9.057,1,1,220.04,68.048,14.542,1,1,198.85,72.046,4.6,1,1
822.04,6.786,6.312,2,1,636.38,16.242,3.811,2,1,913.05,6.803,5.083,2,1,810.18,14.251,7.299,2,1,839.98,9.551,5.565,2,1,1186.1,70.359,6.303,2,1,759.36,75.311,13.291,2,1,715.72,67.53,12.275,2,1,381.23,29.622,3.331,2,1,638.7,22.916,9.552,2,1,904.95,76.523,9.081,2,1,1282.7,68.105,14.48,2,1,726.01,72.036,4.534,2,1
611.06,6.817,6.298,3,1,340.02,16.761,3.704,3,1,667.38,6.807,5.078,3,1,465.31,14.187,7.349,3,1,695.43,9.519,5.652,3,1,619.41,70.311,6.335,3,1,536.69,75.287,13.254,3,1,478.57,67.574,12.265,3,1,277.22,29.761,3.38,3,1,461.57,22.914,9.536,3,1,730.26,76.485,9.057,3,1,738.59,68.096,14.497,3,1,611.69,72.102,4.561,3,1
200.64,13.267,7.574,1,1,210.21,16.986,7.569,1,1,213.16,63.113,5.848,1,1,200.56,67.096,5.824,1,1,199.84,18.703,5.855,1,1,248.49,3.386,7.071,1,1,209.11,70.562,14.265,1,1,211.55,14.277,14.511,1,1,173.64,11.946,3.334,1,1,195.07,71.547,7.068,1,1,211.18,77.508,14.482,1,1,183.86,71.216,14.267,1,1,198.65,11.019,6.833,1,1
