855.6,51.499,9.314,1,1,1085.5,25.247,17.549,1,1,2298.3,20.434,20.978,1,1,1094.8,58.659,17.006,1,1,1339.2,9.763,17.765,1,1,1873.7,12.484,43.341,1,1,1636.4,13.079,14.36,1,1,815.59,14.286,9.263,1,1,1110,25.411,8.342,1,1,904.71,53.497,17.267,1,1
469.49,51.47,9.313,2,1,545.7,25.133,17.528,2,1,584.97,20.425,20.974,2,1,444.53,58.666,16.969,2,1,492.58,9.806,17.723,2,1,788.3,12.524,43.298,2,1,576.78,12.951,14.253,2,1,691.37,14.273,9.372,2,1,537.73,25.322,8.299,2,1,514.06,53.418,17.319,2,1
394.49,51.509,9.367,3,1,666.42,25.148,17.507,3,1,556.95,20.405,20.998,3,1,435.87,58.698,17,3,1,480.85,9.743,17.722,3,1,636.22,12.485,43.357,3,1,576.94,13.015,14.37,3,1,649.67,14.224,9.348,3,1,489.25,25.373,8.319,3,1,432.16,53.451,17.269,3,1
1306.7,17.257,57.659,1,1,1337.4,33.11,22.385,1,1,1322.3,26.425,21.693,1,1,783.57,17.308,20.506,1,1,956.28,16.014,24.925,1,1,1419.3,11.31,50.698,1,1,1609,8.921,23.029,1,1,974.01,21.218,19.486,1,1,1860.9,14.778,15.873,1,1,1609.9,49.471,57.901,1,1
669.7,17.171,57.625,2,1,502.8,33.096,22.436,2,1,620.89,26.404,21.724,2,1,583.82,17.121,20.492,2,1,701.51,16.037,24.9,2,1,1089,11.266,50.686,2,1,684.47,8.818,22.968,2,1,584.7,21.267,19.463,2,1,768.88,14.697,15.735,2,1,622.96,49.496,57.876,2,1
500.76,17.179,57.582,3,1,478.02,33.119,22.412,3,1,494.03,26.402,21.685,3,1,537.09,17.215,20.499,3,1,506.45,16.025,24.95,3,1,727.59,11.258,50.711,3,1,654.64,8.827,22.965,3,1,566.01,21.244,19.404,3,1,647.72,14.677,15.786,3,1,490.31,49.445,57.919,3,1
1300.8,26.01,120.45,1,1,1043.9,17.799,29.685,1,1,1850.4,16.433,22.67,1,1,748.11,68.346,55.459,1,1,876.59,11.325,126.37,1,1,3270.1,18.021,70.598,1,1,2713,6.7,33.895,1,1,3700.9,8.325,31.165,1,1,1731.2,11.519,39.174,1,1,2253.6,42.55,120.47,1,1
598.44,25.861,120.4,2,1,624.77,17.723,29.577,2,1,681.72,16.196,22.752,2,1,602.31,68.294,55.446,2,1,791.28,11.314,126.41,2,1,874.41,17.925,70.596,2,1,716.49,6.483,33.868,2,1,732.46,8.342,31.131,2,1,645.83,11.51,39.092,2,1,593.81,42.527,120.42,2,1
469.1,25.904,120.44,3,1,703.88,17.767,29.633,3,1,674.5,16.18,22.719,3,1,699.01,68.35,55.45,3,1,577.88,11.349,126.45,3,1,593.28,17.953,70.519,3,1,631.88,6.574,33.875,3,1,663.78,8.334,31.159,3,1,678.89,11.541,38.998,3,1,537.83,42.596,120.44,3,1
1720.5,53.901,53.524,1,2,840.42,12.517,41.034,1,1,876.07,8.852,52.18,1,1,1392.1,17.254,9.01,1,2,1701.5,50.737,131.35,1,1,2738.7,13.479,135.08,1,1,1180.6,12.311,71.344,1,1,1594.7,10.826,37.108,1,1,1646.9,18.697,5.122,1,2,1140.7,16.04,16.972,1,2
689.03,54.022,53.261,2,2,589.58,12.636,41.054,2,1,829.63,8.835,52.198,2,1,418.52,17.204,9.045,2,2,705.41,50.749,131.34,2,1,833.54,13.508,135.06,2,1,702.85,12.225,71.322,2,1,693.51,10.799,37.126,2,1,560.39,18.743,5.081,2,2,512.27,16.031,17.046,2,2
462.54,53.959,53.333,3,2,703.02,12.569,41.039,3,1,622.33,8.765,52.185,3,1,460.2,17.149,8.991,3,2,646.97,50.807,131.29,3,1,689.9,13.524,135.08,3,1,521.46,12.328,71.314,3,1,725.41,10.817,36.976,3,1,608.36,18.692,5.091,3,2,486.71,15.955,16.996,3,2
3269.6,26.418,120.62,1,2,735.49,12.745,52.655,1,1,1863.1,12.991,138.74,1,1,1313.9,17.518,19.991,1,2,1202,9.549,17.747,1,2,2564.7,11.238,22.922,1,2,1028.6,11.555,8.067,1,2,1939.3,13.358,41.521,1,1,1563.1,25.168,7.647,1,2,1235.6,54.677,18.716,1,2
614.38,26.458,120.65,2,2,612.3,12.831,52.713,2,1,789.3,13.011,138.76,2,1,507.64,17.411,20.027,2,2,520.64,9.493,17.713,2,2,731.77,11.279,22.929,2,2,651.75,11.47,8.045,2,2,729.2,13.032,41.682,2,1,456.8,25.097,7.566,2,2,489.11,54.665,18.788,2,2
