3067.3,21.732,122.58,1,1,1932.1,21.743,9.269,1,1,803.67,47.53,18.48,1,1,1420.3,38.624,120.15,1,1,1868.7,24.762,137.29,1,1,1416.3,61.968,54.641,1,1,3638.4,53.924,125.32,1,1,2308.1,52.461,131.06,1,1,3437.8,48.218,127.85,1,1,1956.9,51.021,63.913,1,1,1481.2,22.438,134.54,1,1,301.08,62.616,62.879,1,1
1251,21.707,122.63,2,1,566.28,21.691,9.321,2,1,690.2,47.507,18.514,2,1,974.83,38.484,120.21,2,1,1152,24.698,137.15,2,1,813.39,61.905,54.712,2,1,926.64,53.955,125.32,2,1,796.06,52.476,131.07,2,1,1010.6,48.248,127.66,2,1,1028.2,50.908,63.902,2,1,1067.5,22.579,134.59,2,1,2077.1,62.657,62.921,2,1
591.63,21.706,122.66,3,1,450.24,21.647,9.308,3,1,542.74,47.559,18.501,3,1,491.67,38.499,120.19,3,1,631.81,24.654,137.28,3,1,536.96,61.93,54.615,3,1,643.9,54.061,125.41,3,1,559.23,52.503,131.13,3,1,648.83,48.231,127.81,3,1,489.06,50.959,63.859,3,1,560.61,22.397,134.52,3,1,1056.9,62.631,62.926,3,1
1836.3,20.503,131.75,1,1,4031.3,26.158,130.82,1,1,764.18,54.454,28.398,1,1,1583.5,38.559,125.09,1,1,1229.8,69.265,139.79,1,1,836.06,68.717,73.797,1,1,3276,60.127,140.72,1,1,2504.1,70.633,142.9,1,1,1160.1,57.843,130.39,1,1,1215.2,16.741,16.257,1,2,2485,60.821,146.19,1,1,295.65,60.938,68.838,1,1
990.62,20.507,131.8,2,1,1079.9,26.169,130.78,2,1,853.5,54.497,28.3,2,1,878.96,38.528,125.09,2,1,1077.6,69.375,139.74,2,1,1307.1,68.565,73.746,2,1,960.8,60.146,140.69,2,1,1054.3,70.558,142.97,2,1,1113.3,57.949,130.28,2,1,891.3,16.67,16.206,2,2,931.12,60.807,146.19,2,1,2311.1,60.895,68.862,2,1
569.33,20.481,131.76,3,1,623.03,26.168,130.85,3,1,593.98,54.498,28.323,3,1,472.93,38.543,125.1,3,1,627.45,69.334,139.76,3,1,686.52,68.579,73.787,3,1,697.83,60.174,140.78,3,1,631.9,70.603,142.98,3,1,706.57,58.002,130.34,3,1,467.01,16.729,16.23,3,2,689.79,60.843,146.25,3,1,1140.7,60.873,68.854,3,1
1687.7,55.463,9.534,1,2,1195.5,57.925,132.03,1,1,2547.9,56.852,34.19,1,1,1717.4,33.643,127.54,1,1,3114.5,70.029,139.81,1,2,796.53,69.161,79.501,1,1,2430.3,59.638,8.275,1,2,1425.5,26.668,163.83,1,1,731.56,58.683,132.85,1,1,1826.1,12.88,59.131,1,2,1410.7,12.839,155.64,1,1,457.73,56.686,13.289,1,2
758.89,55.488,9.551,2,2,753.29,57.854,132.01,2,1,828.37,56.958,34.064,2,1,1028.7,33.639,127.61,2,1,1058.7,70.032,139.75,2,2,1151.6,69.133,79.485,2,1,570.16,59.691,8.305,2,2,884.7,26.565,163.84,2,1,1101.1,58.74,132.27,2,1,1358.8,12.663,59.074,2,2,917.55,12.736,155.69,2,1,884.15,56.697,13.308,2,2
501.84,55.451,9.562,3,2,490.24,57.907,132.02,3,1,722.76,56.954,34.131,3,1,511.05,33.566,127.6,3,1,593.8,70.034,139.77,3,2,785.28,69.116,79.472,3,1,510.73,59.707,8.331,3,2,570.78,26.617,163.83,3,1,472.74,58.913,132.71,3,1,607.72,12.69,59.128,3,2,664.94,12.795,155.63,3,1,718.96,56.712,13.224,3,2
2520.5,57.618,64.155,1,2,1512.9,24.124,140.76,1,1,1117.9,53.146,41.39,1,1,1695.7,38.17,123.51,1,2,1566.3,13.531,66.828,1,3,660.5,69.266,84.205,1,1,1226.5,20.005,66.12,1,2,1324.4,46.752,14.779,1,2,3616.8,53.238,135.79,1,1,1831.4,50.953,63.655,1,2,1602.8,48.273,68.576,1,2,391.46,61.3,60.945,1,2
1605.8,57.725,64.053,2,2,887.75,24.143,140.81,2,1,750.91,53.171,41.284,2,1,1051.1,38.079,123.36,2,2,1460.8,13.565,66.826,2,3,1256.5,69.105,84.254,2,1,908.46,19.953,66.124,2,2,621.41,46.714,14.798,2,2,1017.4,53.225,135.81,2,1,936.12,50.945,63.631,2,2,822.05,48.278,68.495,2,2,1807.7,61.382,60.882,2,2
584.96,57.666,64.134,3,2,539.2,24.152,140.85,3,1,628.98,53.242,41.271,3,1,501.92,38.087,123.3,3,2,589.7,13.407,66.807,3,3,701.94,69.114,84.264,3,1,504.11,19.946,66.07,3,2,475.68,46.713,14.779,3,2,671.77,53.212,135.84,3,1,497.83,50.945,63.66,3,2,501.31,48.234,68.564,3,2,920.73,61.369,60.855,3,2
4089.4,19.718,121.64,1,2,757.83,30.952,158.57,1,1,2596.7,60.084,46.625,1,1,2649.6,56.403,121.92,1,2,2597.9,26.459,74.56,1,3,1778.1,54.401,141.99,1,1,1700.9,53.672,125.12,1,2,3431.5,17.184,57.956,1,2,2720.6,45.058,114.95,1,2,1334.7,15.464,63.46,1,2,2153.1,25.557,70.999,1,2,362.78,57.971,61.137,1,2
1186.6,19.701,121.64,2,2,874.28,30.85,158.69,2,1,834.25,60.148,46.505,2,1,842.47,56.417,121.89,2,2,988.57,26.378,74.553,2,3,851,54.462,142.05,2,1,777.93,53.703,125.12,2,2,929.06,17.083,57.87,2,2,935.24,45.001,114.92,2,2,1224,15.491,63.368,2,2,733.88,25.421,70.996,2,2,2044.5,57.922,61.117,2,2
